subject timepoint strain species_id relative_abundance strainFreq strainRelativeAbundance
XBA 610 strain1 Bacteroides_faecis_58503 0.127150507206 0 0
XBA 610 strain2 Bacteroides_faecis_58503 0.127150507206 1 0.127150507206
XBA 610 strain3 Bacteroides_faecis_58503 0.127150507206 0 0
XBA 610 strainUnknown Bacteroides_faecis_58503 0.127150507206 0 0
XBA 617 strain1 Bacteroides_faecis_58503 0.114856391903 0 0
XBA 617 strain2 Bacteroides_faecis_58503 0.114856391903 1 0.114856391903
XBA 617 strain3 Bacteroides_faecis_58503 0.114856391903 0 0
XBA 617 strainUnknown Bacteroides_faecis_58503 0.114856391903 0 0
XBA 625 strain1 Bacteroides_faecis_58503 0.123998296282 0 0
XBA 625 strain2 Bacteroides_faecis_58503 0.123998296282 1 0.123998296282
XBA 625 strain3 Bacteroides_faecis_58503 0.123998296282 0 0
XBA 625 strainUnknown Bacteroides_faecis_58503 0.123998296282 0 0
XBA 641 strain1 Bacteroides_faecis_58503 0.0601498294079 0 0
XBA 641 strain2 Bacteroides_faecis_58503 0.0601498294079 1 0.0601498294079
XBA 641 strain3 Bacteroides_faecis_58503 0.0601498294079 0 0
XBA 641 strainUnknown Bacteroides_faecis_58503 0.0601498294079 0 0
XBA 650 strain1 Bacteroides_faecis_58503 0.0884879912584 0 0
XBA 650 strain2 Bacteroides_faecis_58503 0.0884879912584 1 0.0884879912584
XBA 650 strain3 Bacteroides_faecis_58503 0.0884879912584 0 0
XBA 650 strainUnknown Bacteroides_faecis_58503 0.0884879912584 0 0
XBA 653 strain1 Bacteroides_faecis_58503 0.075035183597 0 0
XBA 653 strain2 Bacteroides_faecis_58503 0.075035183597 1 0.075035183597
XBA 653 strain3 Bacteroides_faecis_58503 0.075035183597 0 0
XBA 653 strainUnknown Bacteroides_faecis_58503 0.075035183597 0 0
XBA 677 strain1 Bacteroides_faecis_58503 0.0895261681201 0 0
XBA 677 strain2 Bacteroides_faecis_58503 0.0895261681201 1 0.0895261681201
XBA 677 strain3 Bacteroides_faecis_58503 0.0895261681201 0 0
XBA 677 strainUnknown Bacteroides_faecis_58503 0.0895261681201 0 0
XBA 698 strain1 Bacteroides_faecis_58503 0.0205346572514 0 0
XBA 698 strain2 Bacteroides_faecis_58503 0.0205346572514 1 0.0205346572514
XBA 698 strain3 Bacteroides_faecis_58503 0.0205346572514 0 0
XBA 698 strainUnknown Bacteroides_faecis_58503 0.0205346572514 0 0
XBA 705 strain1 Bacteroides_faecis_58503 0.0877004996912 0 0
XBA 705 strain2 Bacteroides_faecis_58503 0.0877004996912 1 0.0877004996912
XBA 705 strain3 Bacteroides_faecis_58503 0.0877004996912 0 0
XBA 705 strainUnknown Bacteroides_faecis_58503 0.0877004996912 0 0
XBA 706 strain1 Bacteroides_faecis_58503 0.142061961184 0 0
XBA 706 strain2 Bacteroides_faecis_58503 0.142061961184 1 0.142061961184
XBA 706 strain3 Bacteroides_faecis_58503 0.142061961184 0 0
XBA 706 strainUnknown Bacteroides_faecis_58503 0.142061961184 0 0
XBA 707 strain1 Bacteroides_faecis_58503 0.0994198554156 0 0
XBA 707 strain2 Bacteroides_faecis_58503 0.0994198554156 1 0.0994198554156
XBA 707 strain3 Bacteroides_faecis_58503 0.0994198554156 0 0
XBA 707 strainUnknown Bacteroides_faecis_58503 0.0994198554156 0 0
XBA 709 strain1 Bacteroides_faecis_58503 0.0711269395827 0 0
XBA 709 strain2 Bacteroides_faecis_58503 0.0711269395827 1 0.0711269395827
XBA 709 strain3 Bacteroides_faecis_58503 0.0711269395827 0 0
XBA 709 strainUnknown Bacteroides_faecis_58503 0.0711269395827 0 0
XBA 710 strain1 Bacteroides_faecis_58503 0.0662554398438 0 0
XBA 710 strain2 Bacteroides_faecis_58503 0.0662554398438 1 0.0662554398438
XBA 710 strain3 Bacteroides_faecis_58503 0.0662554398438 0 0
XBA 710 strainUnknown Bacteroides_faecis_58503 0.0662554398438 0 0
XBA 712 strain1 Bacteroides_faecis_58503 0.0711678290663 0 0
XBA 712 strain2 Bacteroides_faecis_58503 0.0711678290663 1 0.0711678290663
XBA 712 strain3 Bacteroides_faecis_58503 0.0711678290663 0 0
XBA 712 strainUnknown Bacteroides_faecis_58503 0.0711678290663 0 0
XBA 713 strain1 Bacteroides_faecis_58503 0.125311082452 0 0
XBA 713 strain2 Bacteroides_faecis_58503 0.125311082452 1 0.125311082452
XBA 713 strain3 Bacteroides_faecis_58503 0.125311082452 0 0
XBA 713 strainUnknown Bacteroides_faecis_58503 0.125311082452 0 0
XBA 714 strain1 Bacteroides_faecis_58503 0.0513524843309 0 0
XBA 714 strain2 Bacteroides_faecis_58503 0.0513524843309 1 0.0513524843309
XBA 714 strain3 Bacteroides_faecis_58503 0.0513524843309 0 0
XBA 714 strainUnknown Bacteroides_faecis_58503 0.0513524843309 0 0
XBA 716 strain1 Bacteroides_faecis_58503 0.148158277804 0 0
XBA 716 strain2 Bacteroides_faecis_58503 0.148158277804 1 0.148158277804
XBA 716 strain3 Bacteroides_faecis_58503 0.148158277804 0 0
XBA 716 strainUnknown Bacteroides_faecis_58503 0.148158277804 0 0
XBA 718 strain1 Bacteroides_faecis_58503 0.0851583437841 0 0
XBA 718 strain2 Bacteroides_faecis_58503 0.0851583437841 1 0.0851583437841
XBA 718 strain3 Bacteroides_faecis_58503 0.0851583437841 0 0
XBA 718 strainUnknown Bacteroides_faecis_58503 0.0851583437841 0 0
XBA 722 strain1 Bacteroides_faecis_58503 0.0307473438249 0 0
XBA 722 strain2 Bacteroides_faecis_58503 0.0307473438249 1 0.0307473438249
XBA 722 strain3 Bacteroides_faecis_58503 0.0307473438249 0 0
XBA 722 strainUnknown Bacteroides_faecis_58503 0.0307473438249 0 0
XBA 727 strain1 Bacteroides_faecis_58503 0.0235051280813 0 0
XBA 727 strain2 Bacteroides_faecis_58503 0.0235051280813 0 0
XBA 727 strain3 Bacteroides_faecis_58503 0.0235051280813 0 0
XBA 727 strainUnknown Bacteroides_faecis_58503 0.0235051280813 0 0.0235051280813
XBA 734 strain1 Bacteroides_faecis_58503 0.0649986428909 0 0
XBA 734 strain2 Bacteroides_faecis_58503 0.0649986428909 1 0.0649986428909
XBA 734 strain3 Bacteroides_faecis_58503 0.0649986428909 0 0
XBA 734 strainUnknown Bacteroides_faecis_58503 0.0649986428909 0 0
XBA 742 strain1 Bacteroides_faecis_58503 0.0264028970598 0 0
XBA 742 strain2 Bacteroides_faecis_58503 0.0264028970598 1 0.0264028970598
XBA 742 strain3 Bacteroides_faecis_58503 0.0264028970598 0 0
XBA 742 strainUnknown Bacteroides_faecis_58503 0.0264028970598 0 0
XBA 749 strain1 Bacteroides_faecis_58503 0.0758902272999 0 0
XBA 749 strain2 Bacteroides_faecis_58503 0.0758902272999 1 0.0758902272999
XBA 749 strain3 Bacteroides_faecis_58503 0.0758902272999 0 0
XBA 749 strainUnknown Bacteroides_faecis_58503 0.0758902272999 0 0
XBA 754 strain1 Bacteroides_faecis_58503 0.0540079510128 0 0
XBA 754 strain2 Bacteroides_faecis_58503 0.0540079510128 1 0.0540079510128
XBA 754 strain3 Bacteroides_faecis_58503 0.0540079510128 0 0
XBA 754 strainUnknown Bacteroides_faecis_58503 0.0540079510128 0 0
XBA 767 strain1 Bacteroides_faecis_58503 0.0529235099129 0 0
XBA 767 strain2 Bacteroides_faecis_58503 0.0529235099129 1 0.0529235099129
XBA 767 strain3 Bacteroides_faecis_58503 0.0529235099129 0 0
XBA 767 strainUnknown Bacteroides_faecis_58503 0.0529235099129 0 0
XBA 779 strain1 Bacteroides_faecis_58503 0.0463147928841 0 0
XBA 779 strain2 Bacteroides_faecis_58503 0.0463147928841 1 0.0463147928841
XBA 779 strain3 Bacteroides_faecis_58503 0.0463147928841 0 0
XBA 779 strainUnknown Bacteroides_faecis_58503 0.0463147928841 0 0
XBA 787 strain1 Bacteroides_faecis_58503 0.149153035241 0 0
XBA 787 strain2 Bacteroides_faecis_58503 0.149153035241 1 0.149153035241
XBA 787 strain3 Bacteroides_faecis_58503 0.149153035241 0 0
XBA 787 strainUnknown Bacteroides_faecis_58503 0.149153035241 0 0
XBA 794 strain1 Bacteroides_faecis_58503 0.0549711779501 0 0
