subject timepoint strain species_id relative_abundance strainFreq strainRelativeAbundance
XBB 380 strain2 Bacteroides_uniformis_57318 0.185601076793 1 0.185601076793
XBB 380 strainUnknown Bacteroides_uniformis_57318 0.185601076793 0 0
XBB 415 strain1 Bacteroides_uniformis_57318 0.0774968584429 0 0
XBB 415 strain2 Bacteroides_uniformis_57318 0.0774968584429 1 0.0774968584429
XBB 415 strainUnknown Bacteroides_uniformis_57318 0.0774968584429 0 0
XBB 422 strain1 Bacteroides_uniformis_57318 0.122961666295 0 0
XBB 422 strain2 Bacteroides_uniformis_57318 0.122961666295 1 0.122961666295
XBB 422 strainUnknown Bacteroides_uniformis_57318 0.122961666295 0 0
XBB 430 strain1 Bacteroides_uniformis_57318 0.121551339089 0 0
XBB 430 strain2 Bacteroides_uniformis_57318 0.121551339089 1 0.121551339089
XBB 430 strainUnknown Bacteroides_uniformis_57318 0.121551339089 0 0
XBB 436 strain1 Bacteroides_uniformis_57318 0.141164214176 0 0
XBB 436 strain2 Bacteroides_uniformis_57318 0.141164214176 1 0.141164214176
XBB 436 strainUnknown Bacteroides_uniformis_57318 0.141164214176 0 0
XBB 443 strain1 Bacteroides_uniformis_57318 0.13935567245 0 0
XBB 443 strain2 Bacteroides_uniformis_57318 0.13935567245 1 0.13935567245
XBB 443 strainUnknown Bacteroides_uniformis_57318 0.13935567245 0 0
XBB 456 strain1 Bacteroides_uniformis_57318 0.0596749222943 0 0
XBB 456 strain2 Bacteroides_uniformis_57318 0.0596749222943 1 0.0596749222943
XBB 456 strainUnknown Bacteroides_uniformis_57318 0.0596749222943 0 0
XBB 464 strain1 Bacteroides_uniformis_57318 0.084013808775 0 0
XBB 464 strain2 Bacteroides_uniformis_57318 0.084013808775 1 0.084013808775
XBB 464 strainUnknown Bacteroides_uniformis_57318 0.084013808775 0 0
XBB 478 strain1 Bacteroides_uniformis_57318 0.135617471959 0 0
XBB 478 strain2 Bacteroides_uniformis_57318 0.135617471959 1 0.135617471959
XBB 478 strainUnknown Bacteroides_uniformis_57318 0.135617471959 0 0
XBB 493 strain1 Bacteroides_uniformis_57318 0.0875799473009 0 0
XBB 493 strain2 Bacteroides_uniformis_57318 0.0875799473009 1 0.0875799473009
XBB 493 strainUnknown Bacteroides_uniformis_57318 0.0875799473009 0 0
XBB 499 strain1 Bacteroides_uniformis_57318 0.118202675037 0 0
XBB 499 strain2 Bacteroides_uniformis_57318 0.118202675037 1 0.118202675037
XBB 499 strainUnknown Bacteroides_uniformis_57318 0.118202675037 0 0
XBB 513 strain1 Bacteroides_uniformis_57318 0.00730557476316 0 0
XBB 513 strain2 Bacteroides_uniformis_57318 0.00730557476316 0 0
XBB 513 strainUnknown Bacteroides_uniformis_57318 0.00730557476316 0 0.00730557476316
XBB 541 strain1 Bacteroides_uniformis_57318 0.145750365189 0 0
XBB 541 strain2 Bacteroides_uniformis_57318 0.145750365189 1 0.145750365189
XBB 541 strainUnknown Bacteroides_uniformis_57318 0.145750365189 0 0
XBB 555 strain1 Bacteroides_uniformis_57318 0.140746078177 0 0
XBB 555 strain2 Bacteroides_uniformis_57318 0.140746078177 1 0.140746078177
XBB 555 strainUnknown Bacteroides_uniformis_57318 0.140746078177 0 0
XBB 569 strain1 Bacteroides_uniformis_57318 0.178577914696 0 0
XBB 569 strain2 Bacteroides_uniformis_57318 0.178577914696 1 0.178577914696
XBB 569 strainUnknown Bacteroides_uniformis_57318 0.178577914696 0 0
XBB 582 strain1 Bacteroides_uniformis_57318 0.135742206279 0 0
XBB 582 strain2 Bacteroides_uniformis_57318 0.135742206279 1 0.135742206279
XBB 582 strainUnknown Bacteroides_uniformis_57318 0.135742206279 0 0
XBB 588 strain1 Bacteroides_uniformis_57318 0.145398173215 0 0
XBB 588 strain2 Bacteroides_uniformis_57318 0.145398173215 1 0.145398173215
XBB 588 strainUnknown Bacteroides_uniformis_57318 0.145398173215 0 0
XBB 597 strain1 Bacteroides_uniformis_57318 0.0826743179957 0 0
XBB 597 strain2 Bacteroides_uniformis_57318 0.0826743179957 1 0.0826743179957
XBB 597 strainUnknown Bacteroides_uniformis_57318 0.0826743179957 0 0
XBB 617 strain1 Bacteroides_uniformis_57318 0.166212501844 0 0
XBB 617 strain2 Bacteroides_uniformis_57318 0.166212501844 1 0.166212501844
XBB 617 strainUnknown Bacteroides_uniformis_57318 0.166212501844 0 0
XBB 625 strain1 Bacteroides_uniformis_57318 0.21484251296 0 0
XBB 625 strain2 Bacteroides_uniformis_57318 0.21484251296 1 0.21484251296
XBB 625 strainUnknown Bacteroides_uniformis_57318 0.21484251296 0 0
XBB 641 strain1 Bacteroides_uniformis_57318 0.124218650427 0 0
XBB 641 strain2 Bacteroides_uniformis_57318 0.124218650427 1 0.124218650427
XBB 641 strainUnknown Bacteroides_uniformis_57318 0.124218650427 0 0
XBB 656 strain1 Bacteroides_uniformis_57318 0.132349016286 0 0
XBB 656 strain2 Bacteroides_uniformis_57318 0.132349016286 1 0.132349016286
XBB 656 strainUnknown Bacteroides_uniformis_57318 0.132349016286 0 0
XBB 679 strain1 Bacteroides_uniformis_57318 0.162897078772 0 0
XBB 679 strain2 Bacteroides_uniformis_57318 0.162897078772 1 0.162897078772
XBB 679 strainUnknown Bacteroides_uniformis_57318 0.162897078772 0 0
XBB 701 strain1 Bacteroides_uniformis_57318 0.162928652414 0 0
XBB 701 strain2 Bacteroides_uniformis_57318 0.162928652414 1 0.162928652414
XBB 701 strainUnknown Bacteroides_uniformis_57318 0.162928652414 0 0
XBB 717 strain1 Bacteroides_uniformis_57318 0.0842525922413 0 0
XBB 717 strain2 Bacteroides_uniformis_57318 0.0842525922413 1 0.0842525922413
XBB 717 strainUnknown Bacteroides_uniformis_57318 0.0842525922413 0 0
XBB 725 strain1 Bacteroides_uniformis_57318 0.140794000998 0 0
XBB 725 strain2 Bacteroides_uniformis_57318 0.140794000998 1 0.140794000998
XBB 725 strainUnknown Bacteroides_uniformis_57318 0.140794000998 0 0
XBB 737 strain1 Bacteroides_uniformis_57318 0.103822631525 0 0
XBB 737 strain2 Bacteroides_uniformis_57318 0.103822631525 1 0.103822631525
XBB 737 strainUnknown Bacteroides_uniformis_57318 0.103822631525 0 0
XBB 745 strain1 Bacteroides_uniformis_57318 0.13065740243 0 0
XBB 745 strain2 Bacteroides_uniformis_57318 0.13065740243 1 0.13065740243
XBB 745 strainUnknown Bacteroides_uniformis_57318 0.13065740243 0 0
XBB 754 strain1 Bacteroides_uniformis_57318 0.10322396302 0 0
XBB 754 strain2 Bacteroides_uniformis_57318 0.10322396302 1 0.10322396302
XBB 754 strainUnknown Bacteroides_uniformis_57318 0.10322396302 0 0
XBB 773 strain1 Bacteroides_uniformis_57318 0.126928726695 0 0
XBB 773 strain2 Bacteroides_uniformis_57318 0.126928726695 1 0.126928726695
XBB 773 strainUnknown Bacteroides_uniformis_57318 0.126928726695 0 0
XBB 779 strain1 Bacteroides_uniformis_57318 0.0476584009016 0 0
XBB 779 strain2 Bacteroides_uniformis_57318 0.0476584009016 1 0.0476584009016
XBB 779 strainUnknown Bacteroides_uniformis_57318 0.0476584009016 0 0
XBB 811 strain1 Bacteroides_uniformis_57318 0.126281811642 0 0
XBB 811 strain2 Bacteroides_uniformis_57318 0.126281811642 1 0.126281811642
XBB 811 strainUnknown Bacteroides_uniformis_57318 0.126281811642 0 0
XBB 856 strain1 Bacteroides_uniformis_57318 0.0620684459785 0 0
XBB 856 strain2 Bacteroides_uniformis_57318 0.0620684459785 1 0.0620684459785
XBB 856 strainUnknown Bacteroides_uniformis_57318 0.0620684459785 0 0
XBB 900 strain1 Bacteroides_uniformis_57318 0.211202092322 0 0
XBB 900 strain2 Bacteroides_uniformis_57318 0.211202092322 1 0.211202092322
XBB 900 strainUnknown Bacteroides_uniformis_57318 0.211202092322 0 0
