sample annotationSample annotation numSpecies totRelAbundance
XOB-028 XOA-498 strainsNotShared 7 0.27268651961549
XOB-028 XOA-498 strainsShared 1 0.247216313325
XOB-028 XOA-498 strainsUnknown 10 0.041108597922797
XOB-028 XOB-001 speciesNotShared 142 0.0684767593386426
XOB-028 XOB-001 strainsUnknown 48 0.931523240661172
XOB-028 XOB-028 speciesNotShared 132 0.0221650984425946
XOB-028 XOB-028 strainsUnknown 58 0.97783490155722
XOB-028 XOB-036 speciesNotShared 140 0.0500161502013416
XOB-028 XOB-036 strainsUnknown 50 0.949983849798473
XOB-028 XOB-064 speciesNotShared 133 0.0579833572735428
XOB-028 XOB-064 strainsUnknown 57 0.942016642726272
XOB-028 XOB-498 speciesNotShared 143 0.0623466174118393
XOB-028 XOB-498 strainsUnknown 47 0.937653382587975
XOB-036 XOA-001 speciesNotShared 121 0.311872544828369
XOB-036 XOA-001 strainsNotShared 7 0.34531306904311
XOB-036 XOA-001 strainsShared 1 0.211525869739
XOB-036 XOA-001 strainsUnknown 15 0.13128851638864
XOB-036 XOA-029 speciesNotShared 113 0.233520670216156
XOB-036 XOA-029 strainsNotShared 16 0.48090607791297
XOB-036 XOA-029 strainsShared 1 0.211525869739
XOB-036 XOA-029 strainsUnknown 14 0.074047382130993
XOB-036 XOA-036 speciesNotShared 119 0.355999931975449
XOB-036 XOA-036 strainsNotShared 11 0.536796697097
XOB-036 XOA-036 strainsUnknown 14 0.10720337092667
XOB-036 XOA-064 speciesNotShared 113 0.249957842731365
XOB-036 XOA-064 strainsNotShared 11 0.43162373226773
XOB-036 XOA-064 strainsShared 1 0.211525869739
XOB-036 XOA-064 strainsUnknown 19 0.106892555261024
XOB-036 XOA-498 speciesNotShared 126 0.369900121538062
XOB-036 XOA-498 strainsNotShared 9 0.39984002584125
XOB-036 XOA-498 strainsShared 1 0.211525869739
XOB-036 XOA-498 strainsUnknown 8 0.0187339828808064
XOB-036 XOB-001 speciesNotShared 96 0.036030401607233
XOB-036 XOB-001 strainsUnknown 48 0.963969598391886
XOB-036 XOB-028 speciesNotShared 87 0.0279386379127885
XOB-036 XOB-028 strainsUnknown 57 0.97206136208633
XOB-036 XOB-036 speciesNotShared 94 0.0139563822935188
XOB-036 XOB-036 strainsUnknown 50 0.9860436177056
XOB-036 XOB-064 speciesNotShared 87 0.0120637192058118
XOB-036 XOB-064 strainsUnknown 57 0.987936280793307
XOB-036 XOB-498 speciesNotShared 97 0.0526906569226143
XOB-036 XOB-498 strainsUnknown 47 0.947309343076504
XOB-064 XOA-001 speciesNotShared 164 0.333188207952683
XOB-064 XOA-001 strainsNotShared 6 0.28075287703792
XOB-064 XOA-001 strainsShared 1 0.185909965774
XOB-064 XOA-001 strainsUnknown 16 0.200148949235012
XOB-064 XOA-029 speciesNotShared 157 0.252626250043854
XOB-064 XOA-029 strainsNotShared 15 0.44882829155198
XOB-064 XOA-029 strainsShared 1 0.185909965774
XOB-064 XOA-029 strainsUnknown 14 0.11263549262978
XOB-064 XOA-036 speciesNotShared 161 0.353420547844575
XOB-064 XOA-036 strainsNotShared 12 0.48519502645692
XOB-064 XOA-036 strainsUnknown 14 0.16138442569812
XOB-064 XOA-064 speciesNotShared 157 0.24436915278317
XOB-064 XOA-064 strainsNotShared 11 0.41494115781719
XOB-064 XOA-064 strainsShared 1 0.185909965774
XOB-064 XOA-064 strainsUnknown 18 0.154779723625254
XOB-064 XOA-498 speciesNotShared 169 0.408314359194291
XOB-064 XOA-498 strainsNotShared 8 0.36559949076051
XOB-064 XOA-498 strainsShared 1 0.185909965774
XOB-064 XOA-498 strainsUnknown 9 0.0401761842708129
XOB-064 XOB-001 speciesNotShared 139 0.0555513299663628
XOB-064 XOB-001 strainsUnknown 48 0.944448670033252
XOB-064 XOB-028 speciesNotShared 131 0.0633331851301173
XOB-064 XOB-028 strainsUnknown 56 0.936666814869497
XOB-064 XOB-036 speciesNotShared 137 0.0408528997107563
XOB-064 XOB-036 strainsUnknown 50 0.959147100288858
XOB-064 XOB-064 speciesNotShared 130 0.0140943845824743
XOB-064 XOB-064 strainsUnknown 57 0.98590561541714
XOB-064 XOB-498 speciesNotShared 141 0.0720100811276529
XOB-064 XOB-498 strainsUnknown 46 0.927989918871961
XOB-498 XOA-001 speciesNotShared 74 0.30964500888745
XOB-498 XOA-001 strainsNotShared 4 0.2182379841273
XOB-498 XOA-001 strainsShared 1 0.322443960971
XOB-498 XOA-001 strainsUnknown 15 0.14967304601355
XOB-498 XOA-029 speciesNotShared 64 0.20215018816562
XOB-498 XOA-029 strainsNotShared 5 0.2697027301788
XOB-498 XOA-029 strainsShared 1 0.322443960971
XOB-498 XOA-029 strainsUnknown 24 0.20570312068388
XOB-498 XOA-036 speciesNotShared 69 0.33116192566507
XOB-498 XOA-036 strainsNotShared 4 0.512510206039
XOB-498 XOA-036 strainsUnknown 21 0.15632786829523
XOB-498 XOA-064 speciesNotShared 64 0.233561722879409
XOB-498 XOA-064 strainsNotShared 3 0.2006271419705
XOB-498 XOA-064 strainsShared 1 0.322443960971
XOB-498 XOA-064 strainsUnknown 26 0.243367174178391
XOB-498 XOA-498 speciesNotShared 76 0.363724438476351
XOB-498 XOA-498 strainsNotShared 3 0.2006271419705
XOB-498 XOA-498 strainsShared 1 0.322443960971
XOB-498 XOA-498 strainsUnknown 14 0.113204458581449
XOB-498 XOB-001 speciesNotShared 48 0.0519619327864064
XOB-498 XOB-001 strainsUnknown 46 0.948038067212894
XOB-498 XOB-028 speciesNotShared 42 0.0429613845898432
XOB-498 XOB-028 strainsUnknown 52 0.957038615409457
XOB-498 XOB-036 speciesNotShared 44 0.0473310220822062
XOB-498 XOB-036 strainsUnknown 50 0.952668977917094
XOB-498 XOB-064 speciesNotShared 39 0.0385929532323471
XOB-498 XOB-064 strainsUnknown 55 0.961407046766953
XOB-498 XOB-498 speciesNotShared 46 0.0162878197982804
XOB-498 XOB-498 strainsUnknown 48 0.98371218020102
XPA-002 XPA-002 speciesNotShared 105 0.0115837383973869
XPA-002 XPA-002 strainsUnknown 46 0.98841626160186
XPA-002 XPA-029 speciesNotShared 105 0.0139360760737208
XPA-002 XPA-029 strainsUnknown 46 0.986063923925526
XPA-002 XPA-036 speciesNotShared 109 0.0188007370069568
XPA-002 XPA-036 strainsUnknown 42 0.98119926299229
XPA-002 XPA-072 speciesNotShared 118 0.307982328074527
XPA-002 XPA-072 strainsUnknown 33 0.69201767192472
XPA-002 XPA-151 speciesNotShared 116 0.287494432277618
XPA-002 XPA-151 strainsUnknown 35 0.712505567721629
XPA-002 XPB-008 speciesNotShared 114 0.149136246249861
XPA-002 XPB-008 strainsNotShared 14 0.35918616286009
XPA-002 XPB-008 strainsUnknown 23 0.491677590889296
XPA-002 XPB-028 speciesNotShared 115 0.362309677745532
XPA-002 XPB-028 strainsNotShared 17 0.39304121465759
XPA-002 XPB-028 strainsShared 1 0.00325145866888
XPA-002 XPB-028 strainsUnknown 18 0.241397648927244
XPA-002 XPB-036 speciesNotShared 116 0.350023885640666
XPA-002 XPB-036 strainsNotShared 16 0.36497347511712
XPA-002 XPB-036 strainsUnknown 19 0.285002639241461
XPA-002 XPB-063 speciesNotShared 114 0.328114586107841
XPA-002 XPB-063 strainsNotShared 19 0.412209461372012
XPA-002 XPB-063 strainsUnknown 18 0.259675952519394
XPA-002 XPB-139 speciesNotShared 114 0.48945862562276
XPA-002 XPB-139 strainsNotShared 16 0.322958578815952
XPA-002 XPB-139 strainsShared 1 0.00437878087496
XPA-002 XPB-139 strainsUnknown 20 0.183204014685575
XPA-029 XPA-002 speciesNotShared 82 0.0120208855797093
XPA-029 XPA-002 strainsUnknown 46 0.98797911442045
XPA-029 XPA-029 speciesNotShared 82 0.00948726702263934
XPA-029 XPA-029 strainsUnknown 46 0.99051273297752
XPA-029 XPA-036 speciesNotShared 86 0.0174289074749093
XPA-029 XPA-036 strainsUnknown 42 0.98257109252525
XPA-029 XPA-072 speciesNotShared 95 0.215696588532889
XPA-029 XPA-072 strainsUnknown 33 0.78430341146727
XPA-029 XPA-151 speciesNotShared 93 0.205167420880647
XPA-029 XPA-151 strainsUnknown 35 0.794832579119512
XPA-029 XPB-008 speciesNotShared 92 0.164251046370665
XPA-029 XPB-008 strainsNotShared 13 0.51998675157998
XPA-029 XPB-008 strainsUnknown 23 0.315762202049514
XPA-029 XPB-028 speciesNotShared 94 0.242627420267842
XPA-029 XPB-028 strainsNotShared 14 0.57463053305804
XPA-029 XPB-028 strainsUnknown 20 0.182742046674277
XPA-029 XPB-036 speciesNotShared 94 0.27406130322569
XPA-029 XPB-036 strainsNotShared 12 0.51207736545471
XPA-029 XPB-036 strainsUnknown 22 0.213861331319759
XPA-029 XPB-063 speciesNotShared 92 0.258467117769935
XPA-029 XPB-063 strainsNotShared 15 0.53377808350685
XPA-029 XPB-063 strainsUnknown 21 0.207754798723374
XPA-029 XPB-139 speciesNotShared 95 0.446036183726041
XPA-029 XPB-139 strainsNotShared 9 0.38453391755146
XPA-029 XPB-139 strainsUnknown 24 0.169429898722659
XPA-036 XPA-002 speciesNotShared 72 0.00808260353035854
XPA-036 XPA-002 strainsUnknown 46 0.991917396469527
XPA-036 XPA-029 speciesNotShared 72 0.00756786179385454
XPA-036 XPA-029 strainsUnknown 46 0.992432138206031
XPA-036 XPA-036 speciesNotShared 76 0.0100813801431055
XPA-036 XPA-036 strainsUnknown 42 0.98991861985678
XPA-036 XPA-072 speciesNotShared 85 0.102810469624583
XPA-036 XPA-072 strainsUnknown 33 0.897189530375303
XPA-036 XPA-151 speciesNotShared 83 0.0959687604740779
XPA-036 XPA-151 strainsUnknown 35 0.904031239525808
XPA-036 XPB-008 speciesNotShared 83 0.153513214407606
XPA-036 XPB-008 strainsNotShared 13 0.51066654755349
XPA-036 XPB-008 strainsUnknown 22 0.33582023803879
XPA-036 XPB-028 speciesNotShared 84 0.197667033427799
XPA-036 XPB-028 strainsNotShared 15 0.54620637710119
XPA-036 XPB-028 strainsUnknown 19 0.256126589470897
XPA-036 XPB-036 speciesNotShared 85 0.198985548965658
XPA-036 XPB-036 strainsNotShared 13 0.49631599722902
XPA-036 XPB-036 strainsUnknown 20 0.304698453805208
XPA-036 XPB-063 speciesNotShared 83 0.199635613519026
XPA-036 XPB-063 strainsNotShared 16 0.542716213060854
XPA-036 XPB-063 strainsUnknown 19 0.257648173420006
XPA-036 XPB-139 speciesNotShared 85 0.474241354093566
XPA-036 XPB-139 strainsNotShared 11 0.320973200839694
XPA-036 XPB-139 strainsUnknown 22 0.204785445066625
XPA-072 XPA-002 speciesNotShared 87 0.0271141723757347
XPA-072 XPA-002 strainsUnknown 33 0.972885827623771
XPA-072 XPA-029 speciesNotShared 87 0.0273606357164152
XPA-072 XPA-029 strainsUnknown 33 0.97263936428309
XPA-072 XPA-036 speciesNotShared 89 0.0285529141930092
XPA-072 XPA-036 strainsUnknown 31 0.971447085806496
XPA-072 XPA-072 speciesNotShared 86 0.00941270210458516
XPA-072 XPA-072 strainsUnknown 34 0.99058729789492
XPA-072 XPA-151 speciesNotShared 85 0.0149384546426961
XPA-072 XPA-151 strainsUnknown 35 0.985061545356809
XPA-072 XPB-008 speciesNotShared 97 0.166439905992529
XPA-072 XPB-008 strainsNotShared 10 0.43686605593388
XPA-072 XPB-008 strainsUnknown 13 0.396694038073096
XPA-072 XPB-028 speciesNotShared 98 0.21577452939481
XPA-072 XPB-028 strainsNotShared 9 0.32858909155856
XPA-072 XPB-028 strainsUnknown 13 0.455636379046135
XPA-072 XPB-036 speciesNotShared 98 0.176771995445595
XPA-072 XPB-036 strainsNotShared 10 0.46528710479576
XPA-072 XPB-036 strainsUnknown 12 0.35794089975815
XPA-072 XPB-063 speciesNotShared 97 0.202312796812919
XPA-072 XPB-063 strainsNotShared 11 0.52026473655274
XPA-072 XPB-063 strainsUnknown 12 0.277422466633846
XPA-072 XPB-139 speciesNotShared 99 0.439430191702482
XPA-072 XPB-139 strainsNotShared 11 0.338856064484471
XPA-072 XPB-139 strainsUnknown 10 0.221713743812552
XPA-151 XPA-002 speciesNotShared 95 0.0454761847130297
XPA-151 XPA-002 strainsUnknown 35 0.954523815287429
XPA-151 XPA-029 speciesNotShared 95 0.0460499073491732
XPA-151 XPA-029 strainsUnknown 35 0.953950092651286
XPA-151 XPA-036 speciesNotShared 98 0.047416464399169
XPA-151 XPA-036 strainsUnknown 32 0.95258353560129
XPA-151 XPA-072 speciesNotShared 96 0.026074845619858
XPA-151 XPA-072 strainsUnknown 34 0.973925154380601
XPA-151 XPA-151 speciesNotShared 94 0.010776190412399
XPA-151 XPA-151 strainsUnknown 36 0.98922380958806
XPA-151 XPB-008 speciesNotShared 105 0.155659473077008
XPA-151 XPB-008 strainsNotShared 9 0.61847715569492
XPA-151 XPB-008 strainsShared 1 0.00935442102835
XPA-151 XPB-008 strainsUnknown 15 0.216508950200181
XPA-151 XPB-028 speciesNotShared 105 0.169339500694464
XPA-151 XPB-028 strainsNotShared 8 0.39662676326192
XPA-151 XPB-028 strainsShared 1 0.00935442102835
XPA-151 XPB-028 strainsUnknown 16 0.424679315015725
XPA-151 XPB-036 speciesNotShared 105 0.15989613938117
XPA-151 XPB-036 strainsNotShared 9 0.60337038161955
XPA-151 XPB-036 strainsUnknown 16 0.236733478999739
XPA-151 XPB-063 speciesNotShared 104 0.166975647221208
XPA-151 XPB-063 strainsNotShared 11 0.63051856269434
XPA-151 XPB-063 strainsUnknown 15 0.202505790084911
XPA-151 XPB-139 speciesNotShared 104 0.483445009465591
XPA-151 XPB-139 strainsNotShared 12 0.32799669967864
XPA-151 XPB-139 strainsUnknown 14 0.188558290856228
XPB-008 XPA-002 speciesNotShared 111 0.311779048113963
XPB-008 XPA-002 strainsNotShared 14 0.50870806589086
XPB-008 XPA-002 strainsUnknown 27 0.1795128859953
XPB-008 XPA-029 speciesNotShared 111 0.309700868833835
XPB-008 XPA-029 strainsNotShared 13 0.50050887057816
XPB-008 XPA-029 strainsUnknown 28 0.189790260588128
XPB-008 XPA-036 speciesNotShared 114 0.321611708821866
XPB-008 XPA-036 strainsNotShared 13 0.50050887057816
XPB-008 XPA-036 strainsUnknown 25 0.177879420600097
XPB-008 XPA-072 speciesNotShared 123 0.407555781793804
XPB-008 XPA-072 strainsNotShared 10 0.441423153588798
XPB-008 XPA-072 strainsUnknown 19 0.151021064617521
XPB-008 XPA-151 speciesNotShared 122 0.406730069050225
XPB-008 XPA-151 strainsNotShared 9 0.44044482568127
XPB-008 XPA-151 strainsShared 1 0.012930848487
XPB-008 XPA-151 strainsUnknown 20 0.139894256781628
XPB-008 XPB-008 speciesNotShared 95 0.0162951717289132
XPB-008 XPB-008 strainsUnknown 57 0.98370482827121
XPB-008 XPB-028 speciesNotShared 93 0.0203581162846306
XPB-008 XPB-028 strainsUnknown 59 0.979641883715493
XPB-008 XPB-036 speciesNotShared 96 0.0213776325496383
XPB-008 XPB-036 strainsUnknown 56 0.978622367450485
XPB-008 XPB-063 speciesNotShared 96 0.0369575760647842
XPB-008 XPB-063 strainsUnknown 56 0.963042423935339
XPB-008 XPB-139 speciesNotShared 107 0.302231452500592
XPB-008 XPB-139 strainsUnknown 45 0.697768547499531
XPB-028 XPA-002 speciesNotShared 113 0.416282250055495
XPB-028 XPA-002 strainsNotShared 17 0.40218680416136
XPB-028 XPA-002 strainsShared 1 0.00601920242773
XPB-028 XPA-002 strainsUnknown 21 0.175511743355057
XPB-028 XPA-029 speciesNotShared 113 0.41224486065456
XPB-028 XPA-029 strainsNotShared 14 0.38457542543374
XPB-028 XPA-029 strainsUnknown 25 0.203179713911342
XPB-028 XPA-036 speciesNotShared 116 0.42364718880675
XPB-028 XPA-036 strainsNotShared 15 0.39059462786147
XPB-028 XPA-036 strainsUnknown 21 0.185758183331422
XPB-028 XPA-072 speciesNotShared 125 0.493825256819355
XPB-028 XPA-072 strainsNotShared 9 0.34467064427604
XPB-028 XPA-072 strainsUnknown 18 0.161504098904247
XPB-028 XPA-151 speciesNotShared 123 0.489731482759931
XPB-028 XPA-151 strainsNotShared 8 0.33865144184831
XPB-028 XPA-151 strainsShared 1 0.0100102815711
XPB-028 XPA-151 strainsUnknown 20 0.161606793820301
XPB-028 XPB-008 speciesNotShared 95 0.0200687180500215
XPB-028 XPB-008 strainsUnknown 57 0.979931281949621
XPB-028 XPB-028 speciesNotShared 92 0.0128334209974025
XPB-028 XPB-028 strainsUnknown 60 0.98716657900224
XPB-028 XPB-036 speciesNotShared 96 0.0218716224663835
XPB-028 XPB-036 strainsUnknown 56 0.978128377533259
XPB-028 XPB-063 speciesNotShared 96 0.0397139149549865
XPB-028 XPB-063 strainsUnknown 56 0.960286085044656
XPB-028 XPB-139 speciesNotShared 105 0.366897499085221
XPB-028 XPB-139 strainsUnknown 47 0.633102500914422
XPB-036 XPA-002 speciesNotShared 89 0.314738444934642
XPB-036 XPA-002 strainsNotShared 16 0.42973758203601
XPB-036 XPA-002 strainsUnknown 24 0.255523973029937
XPB-036 XPA-029 speciesNotShared 89 0.309544899258191
XPB-036 XPA-029 strainsNotShared 12 0.39662114397901
XPB-036 XPA-029 strainsUnknown 28 0.293833956763389
XPB-036 XPA-036 speciesNotShared 92 0.330723168353399
XPB-036 XPA-036 strainsNotShared 13 0.40359637400139
XPB-036 XPA-036 strainsUnknown 24 0.265680457645801
XPB-036 XPA-072 speciesNotShared 102 0.401776143124934
XPB-036 XPA-072 strainsNotShared 10 0.37111753043445
XPB-036 XPA-072 strainsUnknown 17 0.227106326441205
XPB-036 XPA-151 speciesNotShared 100 0.3923256308499
XPB-036 XPA-151 strainsNotShared 9 0.3650747413394
XPB-036 XPA-151 strainsUnknown 20 0.24259962781129
XPB-036 XPB-008 speciesNotShared 72 0.0160268257768115
XPB-036 XPB-008 strainsUnknown 57 0.983973174223778
XPB-036 XPB-028 speciesNotShared 70 0.0171545942001244
XPB-036 XPB-028 strainsUnknown 59 0.982845405800465
XPB-036 XPB-036 speciesNotShared 73 0.0134542303276195
XPB-036 XPB-036 strainsUnknown 56 0.98654576967297
XPB-036 XPB-063 speciesNotShared 73 0.0190611261959935
XPB-036 XPB-063 strainsUnknown 56 0.980938873804596
XPB-036 XPB-139 speciesNotShared 86 0.251328633134732
XPB-036 XPB-139 strainsUnknown 43 0.748671366865857
XPB-063 XPA-002 speciesNotShared 95 0.252203074150628
XPB-063 XPA-002 strainsNotShared 19 0.52766990423678
XPB-063 XPA-002 strainsUnknown 22 0.220127021613771
XPB-063 XPA-029 speciesNotShared 95 0.246386259105184
XPB-063 XPA-029 strainsNotShared 15 0.50941040263774
XPB-063 XPA-029 strainsUnknown 26 0.244203338258255
XPB-063 XPA-036 speciesNotShared 97 0.258057591226751
XPB-063 XPA-036 strainsNotShared 16 0.51209730188684
XPB-063 XPA-036 strainsUnknown 23 0.229845106887588
XPB-063 XPA-072 speciesNotShared 108 0.445486137847176
XPB-063 XPA-072 strainsNotShared 11 0.36230875544374
XPB-063 XPA-072 strainsUnknown 17 0.192205106710262
XPB-063 XPA-151 speciesNotShared 107 0.436590752490764
XPB-063 XPA-151 strainsNotShared 11 0.36230875544374
XPB-063 XPA-151 strainsUnknown 18 0.201100492066675
XPB-063 XPB-008 speciesNotShared 79 0.0178470968720932
XPB-063 XPB-008 strainsUnknown 57 0.982152903129085
XPB-063 XPB-028 speciesNotShared 78 0.0232898014794516
XPB-063 XPB-028 strainsUnknown 58 0.976710198521727
XPB-063 XPB-036 speciesNotShared 81 0.0204981924443126
XPB-063 XPB-036 strainsUnknown 55 0.979501807556866
XPB-063 XPB-063 speciesNotShared 80 0.0122938179654886
XPB-063 XPB-063 strainsUnknown 56 0.98770618203569
XPB-063 XPB-139 speciesNotShared 92 0.207813349244481
XPB-063 XPB-139 strainsUnknown 44 0.792186650756698
XPB-139 XPA-002 speciesNotShared 112 0.456747071255585
XPB-139 XPA-002 strainsNotShared 16 0.35301855618101
XPB-139 XPA-002 strainsShared 1 0.00883979694033
XPB-139 XPA-002 strainsUnknown 15 0.181394575623006
XPB-139 XPA-029 speciesNotShared 114 0.477482648980677
XPB-139 XPA-029 strainsNotShared 9 0.19036381366543
XPB-139 XPA-029 strainsUnknown 21 0.332153537353824
XPB-139 XPA-036 speciesNotShared 115 0.547817950793267
XPB-139 XPA-036 strainsNotShared 11 0.22402364565273
XPB-139 XPA-036 strainsUnknown 18 0.228158403553934
XPB-139 XPA-072 speciesNotShared 122 0.615354677295279
XPB-139 XPA-072 strainsNotShared 11 0.21033170624474
XPB-139 XPA-072 strainsUnknown 11 0.174313616459912
XPB-139 XPA-151 speciesNotShared 121 0.605764510118987
XPB-139 XPA-151 strainsNotShared 12 0.21669826954481
XPB-139 XPA-151 strainsUnknown 11 0.177537220336134
XPB-139 XPB-008 speciesNotShared 109 0.312249927685731
XPB-139 XPB-008 strainsUnknown 35 0.6877500723142
XPB-139 XPB-028 speciesNotShared 110 0.155499479582423
XPB-139 XPB-028 strainsUnknown 34 0.844500520417508
XPB-139 XPB-036 speciesNotShared 109 0.329226340318374
XPB-139 XPB-036 strainsUnknown 35 0.670773659681557
XPB-139 XPB-063 speciesNotShared 108 0.314803633295524
XPB-139 XPB-063 strainsUnknown 36 0.685196366704407
XPB-139 XPB-139 speciesNotShared 93 0.0101028505996809
XPB-139 XPB-139 strainsUnknown 51 0.98989714940025
XQA-001 XQA-001 speciesNotShared 104 0.0118074796235683
XQA-001 XQA-001 strainsUnknown 65 0.98819252037665
XQA-001 XQA-029 speciesNotShared 107 0.02593468974311
XQA-001 XQA-029 strainsUnknown 62 0.974065310257108
XQA-001 XQA-036 speciesNotShared 136 0.435623410736002
XQA-001 XQA-036 strainsUnknown 33 0.564376589264216
XQA-001 XQA-064 speciesNotShared 111 0.0413540383347223
XQA-001 XQA-064 strainsUnknown 58 0.958645961665496
XQA-001 XQA-648 speciesNotShared 115 0.0453861384405033
XQA-001 XQA-648 strainsUnknown 54 0.954613861559715
XQA-001 XQB-001 speciesNotShared 123 0.28600458071258
XQA-001 XQB-001 strainsNotShared 18 0.32104449907936
XQA-001 XQB-001 strainsShared 9 0.31857893058329
XQA-001 XQB-001 strainsUnknown 19 0.074371989624988
XQA-001 XQB-029 speciesNotShared 124 0.295695948283729
XQA-001 XQB-029 strainsNotShared 18 0.35446996647401
XQA-001 XQB-029 strainsShared 9 0.30517744641279
XQA-001 XQB-029 strainsUnknown 18 0.044656638829689
XQA-001 XQB-036 speciesNotShared 122 0.291052342179922
XQA-001 XQB-036 strainsNotShared 15 0.30700086533263
XQA-001 XQB-036 strainsShared 9 0.23646046433759
XQA-001 XQB-036 strainsUnknown 23 0.165486328150076
XQA-001 XQB-064 speciesNotShared 124 0.287717006563143
XQA-001 XQB-064 strainsNotShared 18 0.32620023028096
XQA-001 XQB-064 strainsShared 10 0.34375225091259
XQA-001 XQB-064 strainsUnknown 17 0.0423305122435255
XQA-001 XQB-647 speciesNotShared 136 0.400879952017172
XQA-001 XQB-647 strainsNotShared 8 0.21811825041935
XQA-001 XQB-647 strainsShared 4 0.1407912542679
XQA-001 XQB-647 strainsUnknown 21 0.240210543295796
XQA-029 XQA-001 speciesNotShared 151 0.0136320482179641
XQA-029 XQA-001 strainsUnknown 65 0.986367951781999
XQA-029 XQA-029 speciesNotShared 154 0.0128785767908831
XQA-029 XQA-029 strainsUnknown 62 0.98712142320908
XQA-029 XQA-036 speciesNotShared 181 0.348039838209699
XQA-029 XQA-036 strainsUnknown 35 0.651960161790264
XQA-029 XQA-064 speciesNotShared 158 0.0245911127298761
XQA-029 XQA-064 strainsUnknown 58 0.975408887270087
XQA-029 XQA-648 speciesNotShared 162 0.0311327487134751
XQA-029 XQA-648 strainsUnknown 54 0.968867251286488
XQA-029 XQB-001 speciesNotShared 170 0.290487856127287
XQA-029 XQB-001 strainsNotShared 21 0.28011131261364
XQA-029 XQB-001 strainsShared 11 0.13744053240104
XQA-029 XQB-001 strainsUnknown 14 0.291960298857996
XQA-029 XQB-029 speciesNotShared 171 0.293708626285227
XQA-029 XQB-029 strainsNotShared 15 0.27910788896568
XQA-029 XQB-029 strainsShared 11 0.15797808812577
XQA-029 XQB-029 strainsUnknown 19 0.269205396623286
XQA-029 XQB-036 speciesNotShared 169 0.287523672447353
XQA-029 XQB-036 strainsNotShared 17 0.28650696310683
XQA-029 XQB-036 strainsShared 7 0.12281372160777
XQA-029 XQB-036 strainsUnknown 23 0.30315564283801
XQA-029 XQB-064 speciesNotShared 171 0.293327090739356
XQA-029 XQB-064 strainsNotShared 20 0.30089858883116
XQA-029 XQB-064 strainsShared 10 0.15681475234053
XQA-029 XQB-064 strainsUnknown 15 0.248959568088917
XQA-029 XQB-647 speciesNotShared 182 0.355171274796516
XQA-029 XQB-647 strainsNotShared 8 0.16302755790083
XQA-029 XQB-647 strainsShared 4 0.08109010458689
XQA-029 XQB-647 strainsUnknown 22 0.400711062715727
XQA-036 XQA-001 speciesNotShared 89 0.038137148018669
XQA-036 XQA-001 strainsUnknown 64 0.961862851979893
XQA-036 XQA-029 speciesNotShared 91 0.0536926308546021
XQA-036 XQA-029 strainsUnknown 62 0.94630736914396
XQA-036 XQA-036 speciesNotShared 118 0.0163451928716118
XQA-036 XQA-036 strainsUnknown 35 0.98365480712695
XQA-036 XQA-064 speciesNotShared 95 0.0466056375985422
XQA-036 XQA-064 strainsUnknown 58 0.95339436240002
XQA-036 XQA-648 speciesNotShared 100 0.0684803053545322
XQA-036 XQA-648 strainsUnknown 53 0.93151969464403
XQA-036 XQB-001 speciesNotShared 110 0.321177843340696
XQA-036 XQB-001 strainsNotShared 8 0.12948120680926
XQA-036 XQB-001 strainsShared 9 0.52521552716891
XQA-036 XQB-001 strainsUnknown 26 0.0241254226796962
XQA-036 XQB-029 speciesNotShared 111 0.322322658557536
XQA-036 XQB-029 strainsNotShared 6 0.11950093474369
XQA-036 XQB-029 strainsShared 7 0.5164147214012
XQA-036 XQB-029 strainsUnknown 29 0.0417616852961362
XQA-036 XQB-036 speciesNotShared 109 0.324619814403697
XQA-036 XQB-036 strainsNotShared 6 0.11950093474369
XQA-036 XQB-036 strainsShared 4 0.40443029495348
XQA-036 XQB-036 strainsUnknown 34 0.151448955897695
XQA-036 XQB-064 speciesNotShared 112 0.324812288505249
XQA-036 XQB-064 strainsNotShared 7 0.12744407594047
XQA-036 XQB-064 strainsShared 7 0.51937825537852
XQA-036 XQB-064 strainsUnknown 27 0.0283653801743232
XQA-036 XQB-647 speciesNotShared 121 0.35763253967917
XQA-036 XQB-647 strainsNotShared 1 0.00188113452407
XQA-036 XQB-647 strainsShared 5 0.49774296141887
XQA-036 XQB-647 strainsUnknown 26 0.142743364376452
XQA-064 XQA-001 speciesNotShared 199 0.0137584289185777
XQA-064 XQA-001 strainsUnknown 64 0.986241571081185
XQA-064 XQA-029 speciesNotShared 202 0.0185659106581527
XQA-064 XQA-029 strainsUnknown 61 0.98143408934161
XQA-064 XQA-036 speciesNotShared 228 0.422071062713974
XQA-064 XQA-036 strainsUnknown 35 0.577928937285789
XQA-064 XQA-064 speciesNotShared 205 0.0164478399837827
XQA-064 XQA-064 strainsUnknown 58 0.98355216001598
XQA-064 XQA-648 speciesNotShared 209 0.0236106751427637
XQA-064 XQA-648 strainsUnknown 54 0.976389324856999
XQA-064 XQB-001 speciesNotShared 216 0.204317451478573
XQA-064 XQB-001 strainsNotShared 22 0.53203399287819
XQA-064 XQB-001 strainsShared 12 0.19777944388345
XQA-064 XQB-001 strainsUnknown 13 0.0658691117595493
XQA-064 XQB-029 speciesNotShared 217 0.205979353098408
XQA-064 XQB-029 strainsNotShared 18 0.568074399141944
XQA-064 XQB-029 strainsShared 10 0.16640110013956
XQA-064 XQB-029 strainsUnknown 18 0.0595451476198503
