sample annotationSample annotation numSpecies totRelAbundance
XFB-001 XCA-001 strainsNotShared 23 0.74142743885331
XFB-001 XCA-001 strainsUnknown 22 0.0939787357238215
XFB-001 XCB-001 speciesNotShared 116 0.368649696532715
XFB-001 XCB-001 strainsNotShared 14 0.47668523127866
XFB-001 XCB-001 strainsUnknown 18 0.154665072188468
XFB-001 XDA-001 speciesNotShared 110 0.383329020194173
XFB-001 XDA-001 strainsNotShared 17 0.46952390652914
XFB-001 XDA-001 strainsUnknown 21 0.14714707327653
XFB-001 XDB-001 speciesNotShared 109 0.352387267206481
XFB-001 XDB-001 strainsNotShared 14 0.55589915863455
XFB-001 XDB-001 strainsShared 1 0.0113199882491
XFB-001 XDB-001 strainsUnknown 24 0.0803935859097118
XFB-001 XEA-001 speciesNotShared 106 0.195895667933583
XFB-001 XEA-001 strainsNotShared 17 0.63223903880667
XFB-001 XEA-001 strainsUnknown 25 0.17186529325959
XFB-001 XEB-001 speciesNotShared 106 0.157452564183131
XFB-001 XEB-001 strainsNotShared 26 0.75606943737586
XFB-001 XEB-001 strainsShared 1 0.0113199882491
XFB-001 XEB-001 strainsUnknown 15 0.075158010191752
XFB-001 XFA-001 speciesNotShared 98 0.172428741616545
XFB-001 XFA-001 strainsNotShared 22 0.47800335085827
XFB-001 XFA-001 strainsShared 6 0.1948347668229
XFB-001 XFA-001 strainsUnknown 22 0.154733140702128
XFB-001 XFB-001 speciesNotShared 89 0.0136534868405931
XFB-001 XFB-001 strainsUnknown 59 0.98634651315925
XFB-001 XGA-001 speciesNotShared 108 0.299962604740786
XFB-001 XGA-001 strainsNotShared 21 0.62031443449531
XFB-001 XGA-001 strainsUnknown 19 0.0797229607637471
XFB-001 XGB-001 speciesNotShared 125 0.556411001626472
XFB-001 XGB-001 strainsNotShared 13 0.40068425034277
XFB-001 XGB-001 strainsUnknown 10 0.0429047480306011
XFB-001 XGC-001 speciesNotShared 106 0.210238096144546
XFB-001 XGC-001 strainsNotShared 22 0.60327388571149
XFB-001 XGC-001 strainsUnknown 20 0.186488018143807
XFB-001 XHA-003 speciesNotShared 117 0.433429648956248
XFB-001 XHA-003 strainsNotShared 17 0.48343291334945
XFB-001 XHA-003 strainsShared 1 0.0191103353052
XFB-001 XHA-003 strainsUnknown 13 0.0640271023889452
XFB-001 XHB-001 speciesNotShared 111 0.193329996074544
XFB-001 XHB-001 strainsNotShared 10 0.40286215191879
XFB-001 XHB-001 strainsUnknown 27 0.403807852006509
XFB-001 XHC-001 speciesNotShared 106 0.384709676957329
XFB-001 XHC-001 strainsNotShared 20 0.53373117828623
XFB-001 XHC-001 strainsUnknown 22 0.081559144756284
XFB-001 XIA-002 speciesNotShared 103 0.268930520986494
XFB-001 XIA-002 strainsNotShared 15 0.52089650641401
XFB-001 XIA-002 strainsShared 1 0.00565127682325
XFB-001 XIA-002 strainsUnknown 29 0.204521695776089
XFB-001 XIB-002 speciesNotShared 110 0.291736457409111
XFB-001 XIB-002 strainsNotShared 14 0.5373778034959
XFB-001 XIB-002 strainsShared 1 0.00565127682325
XFB-001 XIB-002 strainsUnknown 23 0.165234462271582
XFB-001 XIC-008 speciesNotShared 104 0.350125473772121
XFB-001 XIC-008 strainsNotShared 17 0.4920607640878
XFB-001 XIC-008 strainsUnknown 27 0.157813762139922
XFB-001 XJA-001 speciesNotShared 118 0.424998992273224
XFB-001 XJA-001 strainsNotShared 5 0.2299586394447
XFB-001 XJA-001 strainsUnknown 25 0.345042368281919
XFB-001 XJB-001 speciesNotShared 130 0.714827164995465
XFB-001 XJB-001 strainsNotShared 11 0.27475536077887
XFB-001 XJB-001 strainsUnknown 7 0.0104174742255081
XFB-001 XKA-001 speciesNotShared 127 0.732636538025321
XFB-001 XKA-001 strainsNotShared 7 0.23844942939674
XFB-001 XKA-001 strainsUnknown 14 0.028914032577782
XFB-001 XKB-001 speciesNotShared 121 0.550870773832832
XFB-001 XKB-001 strainsNotShared 15 0.41153683134916
XFB-001 XKB-001 strainsUnknown 12 0.0375923948178514
XFB-001 XLA-001 speciesNotShared 112 0.413871265487765
XFB-001 XLA-001 strainsNotShared 17 0.45258666275199
XFB-001 XLA-001 strainsUnknown 19 0.133542071760088
XFB-001 XLB-001 speciesNotShared 111 0.452097404762901
XFB-001 XLB-001 strainsNotShared 16 0.44693040063213
XFB-001 XLB-001 strainsUnknown 21 0.100972194604812
XFB-001 XMA-001 speciesNotShared 115 0.438732092001139
XFB-001 XMA-001 strainsNotShared 16 0.4723176636167
XFB-001 XMA-001 strainsUnknown 17 0.0889502443820044
XFB-001 XMB-001 speciesNotShared 103 0.221746760110272
XFB-001 XMB-001 strainsNotShared 18 0.49055427350094
XFB-001 XMB-001 strainsShared 1 0.0190632938237
XFB-001 XMB-001 strainsUnknown 26 0.268635672564931
XFB-001 XNA-001 speciesNotShared 106 0.228577012462892
XFB-001 XNA-001 strainsNotShared 22 0.62487984139953
XFB-001 XNA-001 strainsShared 1 0.0280467943365
XFB-001 XNA-001 strainsUnknown 19 0.118496351800921
XFB-001 XNB-001 speciesNotShared 120 0.631133616560825
XFB-001 XNB-001 strainsNotShared 13 0.31210422792235
XFB-001 XNB-001 strainsUnknown 15 0.0567621555166678
XFB-001 XOA-001 speciesNotShared 127 0.569554806028161
XFB-001 XOA-001 strainsNotShared 9 0.39515911473893
XFB-001 XOA-001 strainsUnknown 12 0.0352860792327516
XFB-001 XOB-001 speciesNotShared 106 0.420716847543004
XFB-001 XOB-001 strainsNotShared 18 0.48638232037972
XFB-001 XOB-001 strainsUnknown 24 0.0929008320771193
XFB-001 XPA-002 speciesNotShared 106 0.241093435960282
XFB-001 XPA-002 strainsNotShared 24 0.71983759969582
XFB-001 XPA-002 strainsShared 1 0.0123992471945
XFB-001 XPA-002 strainsUnknown 17 0.026669717149241
XFB-001 XPB-008 speciesNotShared 105 0.154543689896171
XFB-001 XPB-008 strainsNotShared 21 0.59828377246275
XFB-001 XPB-008 strainsUnknown 22 0.247172537640922
XFB-001 XQA-001 speciesNotShared 97 0.0840852989568306
XFB-001 XQA-001 strainsNotShared 30 0.85308553948327
XFB-001 XQA-001 strainsShared 1 0.0113199882491
XFB-001 XQA-001 strainsUnknown 20 0.0515091733106425
XFB-001 XQB-001 speciesNotShared 107 0.346471081725717
XFB-001 XQB-001 strainsNotShared 21 0.59692100348266
XFB-001 XQB-001 strainsUnknown 20 0.0566079147914661
XFB-001 XRA-001 speciesNotShared 114 0.547818412858921
XFB-001 XRA-001 strainsNotShared 15 0.30947734233956
XFB-001 XRA-001 strainsUnknown 19 0.142704244801362
XFB-001 XRB-002 speciesNotShared 113 0.325764455041944
XFB-001 XRB-002 strainsNotShared 14 0.45383742903592
XFB-001 XRB-002 strainsUnknown 21 0.220398115921979
XFB-001 XSA-001 speciesNotShared 128 0.615250397578959
XFB-001 XSA-001 strainsNotShared 10 0.35518865960136
XFB-001 XSA-001 strainsUnknown 10 0.0295609428195243
XFB-001 XSB-001 speciesNotShared 115 0.592570098735397
XFB-001 XSB-001 strainsNotShared 14 0.33357196338875
XFB-001 XSB-001 strainsUnknown 19 0.0738579378756956
XFB-001 XTA-001 speciesNotShared 101 0.299163204397728
XFB-001 XTA-001 strainsNotShared 19 0.56044551381552
XFB-001 XTA-001 strainsUnknown 28 0.140391281786595
XFB-001 XTB-001 speciesNotShared 93 0.0641412665325446
XFB-001 XTB-001 strainsNotShared 19 0.5562165936394
XFB-001 XTB-001 strainsShared 1 0.0940473592922
XFB-001 XTB-001 strainsUnknown 35 0.285594780535699
XFB-001 XUA-001 speciesNotShared 99 0.248126676822425
XFB-001 XUA-001 strainsNotShared 22 0.54946474210775
XFB-001 XUA-001 strainsUnknown 27 0.202408581069668
XFB-001 XUB-001 speciesNotShared 107 0.322381416731874
XFB-001 XUB-001 strainsNotShared 22 0.51031197250016
XFB-001 XUB-001 strainsUnknown 19 0.167306610767809
XFB-001 XVA-001 speciesNotShared 107 0.427931461304193
XFB-001 XVA-001 strainsNotShared 16 0.48366842374293
XFB-001 XVA-001 strainsUnknown 25 0.0884001149527199
XFB-001 XVB-001 speciesNotShared 110 0.191001469254509
XFB-001 XVB-001 strainsNotShared 20 0.66318545696559
XFB-001 XVB-001 strainsShared 1 0.077874066548
XFB-001 XVB-001 strainsUnknown 17 0.0679390072317437
XGA-001 XAA-002 speciesNotShared 107 0.365874167039569
XGA-001 XAA-002 strainsNotShared 9 0.50878328818955
XGA-001 XAA-002 strainsUnknown 14 0.125342544770784
XGA-001 XAC-002 speciesNotShared 99 0.48669235923757
XGA-001 XAC-002 strainsNotShared 11 0.33337524519624
XGA-001 XAC-002 strainsUnknown 20 0.179932395566093
XGA-001 XAD-003 speciesNotShared 112 0.871799145210083
XGA-001 XAD-003 strainsNotShared 5 0.0858743175887
XGA-001 XAD-003 strainsUnknown 13 0.0423265372011203
XGA-001 XBA-001 speciesNotShared 104 0.628380012428374
XGA-001 XBA-001 strainsNotShared 12 0.29510180606191
XGA-001 XBA-001 strainsUnknown 14 0.0765181815096195
XGA-001 XBB-001 speciesNotShared 98 0.487649226670182
XGA-001 XBB-001 strainsNotShared 11 0.38700570056285
XGA-001 XBB-001 strainsUnknown 21 0.125345072766871
XGA-001 XCA-001 speciesNotShared 94 0.17818847305609
XGA-001 XCA-001 strainsNotShared 16 0.71535003355478
XGA-001 XCA-001 strainsUnknown 20 0.106461493389034
XGA-001 XCB-001 speciesNotShared 103 0.243632072727216
XGA-001 XCB-001 strainsNotShared 9 0.6592207125469
XGA-001 XCB-001 strainsUnknown 18 0.0971472147257873
XGA-001 XDA-001 speciesNotShared 96 0.412528388711257
XGA-001 XDA-001 strainsNotShared 15 0.53640995359768
XGA-001 XDA-001 strainsUnknown 19 0.0510616576909666
XGA-001 XDB-001 speciesNotShared 95 0.502040895971083
XGA-001 XDB-001 strainsNotShared 11 0.39695069502961
XGA-001 XDB-001 strainsUnknown 24 0.101008408999211
XGA-001 XEA-001 speciesNotShared 94 0.334980214473872
XGA-001 XEA-001 strainsNotShared 12 0.49939241522505
XGA-001 XEA-001 strainsUnknown 24 0.165627370300982
XGA-001 XEB-001 speciesNotShared 95 0.0554963431972549
XGA-001 XEB-001 strainsNotShared 22 0.90735662982433
XGA-001 XEB-001 strainsUnknown 13 0.0371470269783185
XGA-001 XFA-001 speciesNotShared 91 0.115600403086665
XGA-001 XFA-001 strainsNotShared 21 0.80291320869062
XGA-001 XFA-001 strainsUnknown 18 0.081486388222618
XGA-001 XFB-001 speciesNotShared 87 0.123922191681483
XGA-001 XFB-001 strainsNotShared 21 0.82098367149564
XGA-001 XFB-001 strainsUnknown 22 0.0550941368227804
XGA-001 XGA-001 speciesNotShared 86 0.0118958528682234
XGA-001 XGA-001 strainsUnknown 44 0.98810414713168
XGA-001 XGB-001 speciesNotShared 109 0.272183994055118
XGA-001 XGB-001 strainsNotShared 5 0.06673789114143
XGA-001 XGB-001 strainsShared 6 0.4476642958739
XGA-001 XGB-001 strainsUnknown 10 0.213413818929455
XGA-001 XGC-001 speciesNotShared 93 0.127513478001134
XGA-001 XGC-001 strainsNotShared 10 0.42747637274654
XGA-001 XGC-001 strainsShared 8 0.2747012758295
XGA-001 XGC-001 strainsUnknown 19 0.170308873422729
XGA-001 XHA-003 speciesNotShared 105 0.350986079334292
XGA-001 XHA-003 strainsNotShared 6 0.4603895189396
XGA-001 XHA-003 strainsUnknown 19 0.188624401726011
XGA-001 XHB-001 speciesNotShared 97 0.413493240770733
XGA-001 XHB-001 strainsNotShared 9 0.39464279592725
XGA-001 XHB-001 strainsUnknown 24 0.19186396330192
XGA-001 XHC-001 speciesNotShared 91 0.473676161786376
XGA-001 XHC-001 strainsNotShared 16 0.45037300816822
XGA-001 XHC-001 strainsUnknown 23 0.0759508300453072
XGA-001 XIA-002 speciesNotShared 90 0.395923443277974
XGA-001 XIA-002 strainsNotShared 13 0.47130390272195
XGA-001 XIA-002 strainsUnknown 27 0.132772653999979
XGA-001 XIB-002 speciesNotShared 97 0.155546085173814
XGA-001 XIB-002 strainsNotShared 14 0.42715568104264
XGA-001 XIB-002 strainsShared 1 0.0252491032109
XGA-001 XIB-002 strainsUnknown 18 0.392049130572549
XGA-001 XIC-008 speciesNotShared 93 0.190704643544548
XGA-001 XIC-008 strainsNotShared 15 0.40161560902511
XGA-001 XIC-008 strainsUnknown 22 0.407679747430246
XGA-001 XJA-001 speciesNotShared 103 0.63954875124067
XGA-001 XJA-001 strainsNotShared 5 0.11298035067254
XGA-001 XJA-001 strainsUnknown 22 0.247470898086694
XGA-001 XJB-001 speciesNotShared 110 0.72267122522646
XGA-001 XJB-001 strainsNotShared 9 0.24929397924511
XGA-001 XJB-001 strainsUnknown 11 0.0280347955283331
XGA-001 XKA-001 speciesNotShared 109 0.759558241485072
XGA-001 XKA-001 strainsNotShared 7 0.19476949328487
XGA-001 XKA-001 strainsUnknown 14 0.0456722652299613
XGA-001 XKB-001 speciesNotShared 104 0.549881889656639
XGA-001 XKB-001 strainsNotShared 15 0.37002485136298
XGA-001 XKB-001 strainsUnknown 11 0.0800932589802845
XGA-001 XLA-001 speciesNotShared 100 0.285798684005707
XGA-001 XLA-001 strainsNotShared 17 0.44935599627724
XGA-001 XLA-001 strainsUnknown 13 0.264845319716957
XGA-001 XLB-001 speciesNotShared 101 0.343458301695947
XGA-001 XLB-001 strainsNotShared 10 0.58693930944912
XGA-001 XLB-001 strainsUnknown 19 0.0696023888548363
XGA-001 XMA-001 speciesNotShared 97 0.479173540178986
XGA-001 XMA-001 strainsNotShared 16 0.46181598741172
XGA-001 XMA-001 strainsUnknown 17 0.0590104724091973
XGA-001 XMB-001 speciesNotShared 92 0.357652754763463
XGA-001 XMB-001 strainsNotShared 16 0.4506634904874
XGA-001 XMB-001 strainsUnknown 22 0.191683754749041
XGA-001 XNA-001 speciesNotShared 91 0.128062146425841
XGA-001 XNA-001 strainsNotShared 17 0.67967658908548
XGA-001 XNA-001 strainsUnknown 22 0.192261264488582
XGA-001 XNB-001 speciesNotShared 101 0.670518149772014
XGA-001 XNB-001 strainsNotShared 14 0.30492877423673
XGA-001 XNB-001 strainsUnknown 15 0.0245530759911594
XGA-001 XOA-001 speciesNotShared 110 0.603273543236889
XGA-001 XOA-001 strainsNotShared 8 0.28836611650288
XGA-001 XOA-001 strainsUnknown 12 0.108360340260135
XGA-001 XOB-001 speciesNotShared 94 0.269009802005899
XGA-001 XOB-001 strainsNotShared 16 0.65971965924228
XGA-001 XOB-001 strainsUnknown 20 0.0712705387517248
XGA-001 XPA-002 speciesNotShared 93 0.279584902600166
XGA-001 XPA-002 strainsNotShared 18 0.65499670906303
XGA-001 XPA-002 strainsUnknown 19 0.0654183883367076
XGA-001 XPB-008 speciesNotShared 95 0.119919222386183
XGA-001 XPB-008 strainsNotShared 14 0.49458164848549
XGA-001 XPB-008 strainsUnknown 21 0.38549912912823
XGA-001 XQA-001 speciesNotShared 86 0.0636094959952149
XGA-001 XQA-001 strainsNotShared 22 0.7996345288668
XGA-001 XQA-001 strainsUnknown 22 0.136755975137889
XGA-001 XQB-001 speciesNotShared 91 0.373173955959139
XGA-001 XQB-001 strainsNotShared 20 0.5363687729854
XGA-001 XQB-001 strainsUnknown 19 0.0904572710553645
XGA-001 XRA-001 speciesNotShared 100 0.54723345539979
XGA-001 XRA-001 strainsNotShared 15 0.40076968930456
XGA-001 XRA-001 strainsUnknown 15 0.0519968552955535
XGA-001 XRB-002 speciesNotShared 102 0.446695465091289
XGA-001 XRB-002 strainsNotShared 11 0.41720194495177
XGA-001 XRB-002 strainsUnknown 17 0.136102589956844
XGA-001 XSA-001 speciesNotShared 108 0.633264853916139
XGA-001 XSA-001 strainsNotShared 10 0.29849890823195
XGA-001 XSA-001 strainsUnknown 12 0.0682362378518145
XGA-001 XSB-001 speciesNotShared 99 0.533810302115472
XGA-001 XSB-001 strainsNotShared 16 0.41904773632085
XGA-001 XSB-001 strainsUnknown 15 0.0471419615635815
XGA-001 XTA-001 speciesNotShared 91 0.455640074344492
XGA-001 XTA-001 strainsNotShared 14 0.43246960883179
XGA-001 XTA-001 strainsUnknown 25 0.111890316823621
XGA-001 XTB-001 speciesNotShared 86 0.107277617751095
XGA-001 XTB-001 strainsNotShared 9 0.3195521413961
XGA-001 XTB-001 strainsUnknown 35 0.573170240852709
XGA-001 XUA-001 speciesNotShared 89 0.116517751440373
XGA-001 XUA-001 strainsNotShared 20 0.71122286239943
XGA-001 XUA-001 strainsUnknown 21 0.1722593861601
XGA-001 XUB-001 speciesNotShared 94 0.415671885417841
XGA-001 XUB-001 strainsNotShared 18 0.51859551646476
XGA-001 XUB-001 strainsUnknown 18 0.0657325981173021
XGA-001 XVA-001 speciesNotShared 96 0.592495417568482
XGA-001 XVA-001 strainsNotShared 16 0.3535056312567
XGA-001 XVA-001 strainsUnknown 18 0.0539989511747212
XGA-001 XVB-001 speciesNotShared 95 0.129645133788236
XGA-001 XVB-001 strainsNotShared 19 0.79013743911626
XGA-001 XVB-001 strainsShared 1 0.0252491032109
XGA-001 XVB-001 strainsUnknown 15 0.0549683238845075
XGB-001 XAA-002 speciesNotShared 66 0.10218267659329
XGB-001 XAA-002 strainsNotShared 9 0.78069287347319
XGB-001 XAA-002 strainsUnknown 13 0.117124449933443
XGB-001 XAC-002 speciesNotShared 60 0.163755664625952
XGB-001 XAC-002 strainsNotShared 6 0.69438848492813
XGB-001 XAC-002 strainsUnknown 22 0.141855850445841
XGB-001 XAD-003 speciesNotShared 69 0.706140856669754
XGB-001 XAD-003 strainsNotShared 5 0.27124233993394
XGB-001 XAD-003 strainsUnknown 14 0.0226168033962286
XGB-001 XBA-001 speciesNotShared 65 0.207145693243407
XGB-001 XBA-001 strainsNotShared 7 0.71002707814523
XGB-001 XBA-001 strainsUnknown 16 0.0828272286112865
XGB-001 XBB-001 speciesNotShared 64 0.163486995075075
XGB-001 XBB-001 strainsNotShared 7 0.753072337157
XGB-001 XBB-001 strainsUnknown 17 0.0834406677678477
XGB-001 XCA-001 speciesNotShared 61 0.0686869226421732
XGB-001 XCA-001 strainsNotShared 11 0.84384564490029
XGB-001 XCA-001 strainsUnknown 16 0.0874674324574598
XGB-001 XCB-001 speciesNotShared 62 0.0949611155421976
XGB-001 XCB-001 strainsNotShared 10 0.84235309710704
XGB-001 XCB-001 strainsUnknown 16 0.0626857873506854
XGB-001 XDA-001 speciesNotShared 65 0.120998983607943
XGB-001 XDA-001 strainsNotShared 9 0.77492725201667
XGB-001 XDA-001 strainsShared 1 0.0255317333454
XGB-001 XDA-001 strainsUnknown 13 0.0785420310299105
XGB-001 XDB-001 speciesNotShared 58 0.120919755767841
XGB-001 XDB-001 strainsNotShared 10 0.81690662207703
XGB-001 XDB-001 strainsUnknown 20 0.0621736221550518
XGB-001 XEA-001 speciesNotShared 63 0.115446550044003
XGB-001 XEA-001 strainsNotShared 6 0.73212955039493
XGB-001 XEA-001 strainsUnknown 19 0.15242389956099
XGB-001 XEB-001 speciesNotShared 61 0.0170767541004707
XGB-001 XEB-001 strainsNotShared 16 0.92191707713142
XGB-001 XEB-001 strainsUnknown 11 0.0610061687680323
XGB-001 XFA-001 speciesNotShared 56 0.0418608642356917
XGB-001 XFA-001 strainsNotShared 12 0.87470076449445
XGB-001 XFA-001 strainsUnknown 20 0.0834383712697813
XGB-001 XFB-001 speciesNotShared 53 0.0359757340137133
XGB-001 XFB-001 strainsNotShared 13 0.87554558831403
XGB-001 XFB-001 strainsUnknown 22 0.0884786776721797
XGB-001 XGA-001 speciesNotShared 58 0.0802824922225712
XGB-001 XGA-001 strainsNotShared 5 0.14857322659406
XGB-001 XGA-001 strainsShared 6 0.38024526379291
XGB-001 XGA-001 strainsUnknown 19 0.390899017390382
XGB-001 XGB-001 speciesNotShared 63 0.013144761250463
XGB-001 XGB-001 strainsUnknown 25 0.98685523874946
XGB-001 XGC-001 speciesNotShared 62 0.0213324245042605
XGB-001 XGC-001 strainsNotShared 7 0.25568699312309
XGB-001 XGC-001 strainsShared 8 0.66299463796041
XGB-001 XGC-001 strainsUnknown 11 0.0599859444121625
XGB-001 XHA-003 speciesNotShared 66 0.163260601132384
XGB-001 XHA-003 strainsNotShared 9 0.46065837105313
XGB-001 XHA-003 strainsUnknown 13 0.376081027814409
XGB-001 XHB-001 speciesNotShared 64 0.107503435694481
XGB-001 XHB-001 strainsNotShared 4 0.6734024825407
XGB-001 XHB-001 strainsUnknown 20 0.219094081764742
XGB-001 XHC-001 speciesNotShared 58 0.160960364156522
XGB-001 XHC-001 strainsNotShared 11 0.75572923709083
XGB-001 XHC-001 strainsUnknown 19 0.0833103987525708
XGB-001 XIA-002 speciesNotShared 59 0.151979918881346
XGB-001 XIA-002 strainsNotShared 5 0.7180007741886
XGB-001 XIA-002 strainsUnknown 24 0.130019306929977
XGB-001 XIB-002 speciesNotShared 65 0.146081022515088
XGB-001 XIB-002 strainsNotShared 3 0.3746316971983
XGB-001 XIB-002 strainsUnknown 20 0.479287280286535
XGB-001 XIC-008 speciesNotShared 58 0.0485464485743044
XGB-001 XIC-008 strainsNotShared 10 0.48691534979939
XGB-001 XIC-008 strainsUnknown 20 0.464538201626229
XGB-001 XJA-001 speciesNotShared 73 0.64360554642236
XGB-001 XJA-001 strainsNotShared 1 0.0900537171864
XGB-001 XJA-001 strainsUnknown 14 0.266340736391163
XGB-001 XJB-001 speciesNotShared 73 0.374086294353249
XGB-001 XJB-001 strainsNotShared 5 0.56942569276292
XGB-001 XJB-001 strainsUnknown 10 0.0564880128837542
XGB-001 XKA-001 speciesNotShared 66 0.571857817839534
XGB-001 XKA-001 strainsNotShared 5 0.35392758160789
XGB-001 XKA-001 strainsUnknown 17 0.0742146005524993
XGB-001 XKB-001 speciesNotShared 68 0.180615011901899
XGB-001 XKB-001 strainsNotShared 8 0.7033933344312
XGB-001 XKB-001 strainsUnknown 12 0.115991653666824
XGB-001 XLA-001 speciesNotShared 61 0.120730353352627
XGB-001 XLA-001 strainsNotShared 9 0.72174875136765
XGB-001 XLA-001 strainsUnknown 18 0.157520895279646
XGB-001 XLB-001 speciesNotShared 61 0.0925930041455474
XGB-001 XLB-001 strainsNotShared 10 0.81707495920727
XGB-001 XLB-001 strainsUnknown 17 0.0903320366471056
XGB-001 XMA-001 speciesNotShared 62 0.131887997775513
XGB-001 XMA-001 strainsNotShared 9 0.74329739671919
XGB-001 XMA-001 strainsUnknown 17 0.12481460550522
XGB-001 XMB-001 speciesNotShared 60 0.0938363883006992
XGB-001 XMB-001 strainsNotShared 7 0.75758835232223
XGB-001 XMB-001 strainsUnknown 21 0.148575259376994
XGB-001 XNA-001 speciesNotShared 60 0.0211998901607762
XGB-001 XNA-001 strainsNotShared 13 0.5690246823081
XGB-001 XNA-001 strainsShared 1 0.326968170574
XGB-001 XNA-001 strainsUnknown 14 0.0828072569570468
XGB-001 XNB-001 speciesNotShared 66 0.573515719060726
XGB-001 XNB-001 strainsNotShared 7 0.39327160718535
XGB-001 XNB-001 strainsUnknown 15 0.0332126737538467
XGB-001 XOA-001 speciesNotShared 76 0.547730672069297
XGB-001 XOA-001 strainsNotShared 5 0.38121762832598
XGB-001 XOA-001 strainsUnknown 7 0.071051699604646
XGB-001 XOB-001 speciesNotShared 59 0.0873813410916275
XGB-001 XOB-001 strainsNotShared 12 0.8274435277165
XGB-001 XOB-001 strainsUnknown 17 0.0851751311917955
XGB-001 XPA-002 speciesNotShared 57 0.0583069521724033
XGB-001 XPA-002 strainsNotShared 13 0.86319946042129
XGB-001 XPA-002 strainsUnknown 18 0.0784935874062297
XGB-001 XPB-008 speciesNotShared 62 0.0432386426992945
XGB-001 XPB-008 strainsNotShared 9 0.70777672154948
XGB-001 XPB-008 strainsUnknown 17 0.248984635751149
XGB-001 XQA-001 speciesNotShared 55 0.0367430502885294
XGB-001 XQA-001 strainsNotShared 16 0.83149784217111
XGB-001 XQA-001 strainsUnknown 17 0.131759107540284
XGB-001 XQB-001 speciesNotShared 57 0.120322350153147
XGB-001 XQB-001 strainsNotShared 12 0.7904040809073
XGB-001 XQB-001 strainsUnknown 19 0.0892735689394765
XGB-001 XRA-001 speciesNotShared 63 0.153389302048393
XGB-001 XRA-001 strainsNotShared 10 0.77014829633208
XGB-001 XRA-001 strainsUnknown 15 0.07646240161945
XGB-001 XRB-002 speciesNotShared 65 0.120098582898745
XGB-001 XRB-002 strainsNotShared 9 0.77819438895416
XGB-001 XRB-002 strainsUnknown 14 0.101707028147018
XGB-001 XSA-001 speciesNotShared 73 0.597179920880281
XGB-001 XSA-001 strainsNotShared 5 0.33202657273895
XGB-001 XSA-001 strainsUnknown 10 0.070793506380692
XGB-001 XSB-001 speciesNotShared 62 0.212189907990621
XGB-001 XSB-001 strainsNotShared 6 0.66472880466994
XGB-001 XSB-001 strainsUnknown 20 0.123081287339362
XGB-001 XTA-001 speciesNotShared 57 0.148549297063279
XGB-001 XTA-001 strainsNotShared 5 0.66425129320942
XGB-001 XTA-001 strainsShared 1 0.0304616471534
XGB-001 XTA-001 strainsUnknown 25 0.156737762573824
XGB-001 XTB-001 speciesNotShared 51 0.0372371953555522
XGB-001 XTB-001 strainsNotShared 7 0.43624393477902
XGB-001 XTB-001 strainsUnknown 30 0.526518869865351
XGB-001 XUA-001 speciesNotShared 58 0.0744437538113415
XGB-001 XUA-001 strainsNotShared 10 0.80874491905743
XGB-001 XUA-001 strainsUnknown 20 0.116811327131151
XGB-001 XUB-001 speciesNotShared 62 0.106615532021225
XGB-001 XUB-001 strainsNotShared 12 0.80699908262553
XGB-001 XUB-001 strainsUnknown 14 0.0863853853531685
XGB-001 XVA-001 speciesNotShared 58 0.550768555056628
XGB-001 XVA-001 strainsNotShared 6 0.38391094258515
XGB-001 XVA-001 strainsUnknown 24 0.0653205023581449
XGB-001 XVB-001 speciesNotShared 64 0.0666282917604146
XGB-001 XVB-001 strainsNotShared 13 0.85097007378304
XGB-001 XVB-001 strainsUnknown 11 0.0824016344564684
XGC-001 XAA-002 speciesNotShared 132 0.339491793630722
XGC-001 XAA-002 strainsNotShared 12 0.5425858241124
XGC-001 XAA-002 strainsUnknown 16 0.117922382257162
XGC-001 XAC-002 speciesNotShared 124 0.263835361994683
XGC-001 XAC-002 strainsNotShared 15 0.57775757613609
XGC-001 XAC-002 strainsUnknown 21 0.158407061869511
XGC-001 XAD-003 speciesNotShared 139 0.685028621617053
XGC-001 XAD-003 strainsNotShared 8 0.29464279532789
XGC-001 XAD-003 strainsUnknown 13 0.0203285830553411
XGC-001 XBA-001 speciesNotShared 131 0.355196273089417
XGC-001 XBA-001 strainsNotShared 11 0.57064386598753
XGC-001 XBA-001 strainsUnknown 18 0.0741598609233371
XGC-001 XBB-001 speciesNotShared 124 0.215500878019336
XGC-001 XBB-001 strainsNotShared 16 0.70295395408733
XGC-001 XBB-001 strainsUnknown 20 0.0815451678936177
XGC-001 XCA-001 speciesNotShared 114 0.0686905661400715
XGC-001 XCA-001 strainsNotShared 22 0.78818603343339
XGC-001 XCA-001 strainsUnknown 24 0.143123400426822
XGC-001 XCB-001 speciesNotShared 125 0.194116864349448
XGC-001 XCB-001 strainsNotShared 16 0.7318097942388
XGC-001 XCB-001 strainsUnknown 19 0.0740733414120362
XGC-001 XDA-001 speciesNotShared 123 0.178932994467172
XGC-001 XDA-001 strainsNotShared 19 0.69871073398443
XGC-001 XDA-001 strainsUnknown 18 0.122356271548682
XGC-001 XDB-001 speciesNotShared 120 0.16125627579805
XGC-001 XDB-001 strainsNotShared 17 0.76096811713379
XGC-001 XDB-001 strainsUnknown 23 0.0777756070684434
XGC-001 XEA-001 speciesNotShared 118 0.154323203163235
XGC-001 XEA-001 strainsNotShared 13 0.61852814136449
XGC-001 XEA-001 strainsUnknown 29 0.227148655472559
