species_id sample subjectSharedTimepointInitial subjectSharedTimepointFinal subjectSharedTimepointLastSequenced strainTurnover timeOfStrainTurnover
Alistipes_putredinis_61533 XQB-029 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-036 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-064 TRUE NA NA FALSE NA
Alistipes_putredinis_61533 XQB-133 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-243 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-348 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-452 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-531 TRUE TRUE TRUE FALSE NA
Alistipes_putredinis_61533 XQB-647 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XQB-029 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XQB-036 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XQB-064 TRUE NA NA FALSE NA
Anaerostipes_hadrus_55206 XQB-133 TRUE TRUE NA FALSE NA
Bacteroides_finegoldii_57739 XQB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_finegoldii_57739 XQB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_finegoldii_57739 XQB-064 TRUE NA NA FALSE NA
Bacteroides_finegoldii_57739 XQB-133 TRUE TRUE TRUE FALSE NA
Bacteroides_finegoldii_57739 XQB-348 TRUE TRUE TRUE FALSE NA
Bacteroides_finegoldii_57739 XQB-452 TRUE TRUE TRUE FALSE NA
Bacteroides_finegoldii_57739 XQB-531 TRUE TRUE TRUE FALSE NA
Bacteroides_finegoldii_57739 XQB-647 TRUE TRUE NA FALSE NA
Bacteroides_massiliensis_44749 XQB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-064 TRUE NA NA FALSE NA
Bacteroides_massiliensis_44749 XQB-133 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-243 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-348 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-452 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-531 TRUE TRUE TRUE FALSE NA
Bacteroides_massiliensis_44749 XQB-647 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XQB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XQB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XQB-064 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XQB-133 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XQB-348 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XQB-452 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XQB-531 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XQB-647 TRUE TRUE NA FALSE NA
Bacteroides_stercoris_56735 XQB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-064 TRUE NA NA FALSE NA
Bacteroides_stercoris_56735 XQB-133 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-243 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-348 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-452 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-531 TRUE TRUE TRUE FALSE NA
Bacteroides_stercoris_56735 XQB-647 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XQB-029 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XQB-036 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XQB-064 TRUE NA NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XQB-133 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XQB-348 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XQB-531 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XQB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-064 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XQB-133 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-243 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-348 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-452 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-531 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XQB-647 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XQB-029 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-036 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-064 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XQB-133 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-243 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-348 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-452 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-531 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XQB-647 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-029 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-036 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-064 TRUE NA NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-133 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-243 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-348 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-452 TRUE TRUE NA FALSE NA
Bifidobacterium_adolescentis_56815 XQB-531 TRUE TRUE NA FALSE NA
Bifidobacterium_longum_57796 XQB-029 TRUE TRUE NA FALSE NA
Bifidobacterium_longum_57796 XQB-064 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XQB-243 TRUE TRUE NA FALSE NA
Bifidobacterium_longum_57796 XQB-348 TRUE TRUE NA FALSE NA
Bilophila_wadsworthia_57364 XQB-029 TRUE TRUE NA FALSE NA
Bilophila_wadsworthia_57364 XQB-036 TRUE TRUE NA FALSE NA
Bilophila_wadsworthia_57364 XQB-064 TRUE NA NA FALSE NA
Bilophila_wadsworthia_57364 XQB-133 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XQB-029 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XQB-036 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XQB-064 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XQB-133 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XQB-348 FALSE FALSE NA FALSE NA
Burkholderiales_bacterium_56577 XQB-029 TRUE TRUE FALSE TRUE 348
Burkholderiales_bacterium_56577 XQB-036 TRUE TRUE FALSE TRUE 348
Burkholderiales_bacterium_56577 XQB-064 TRUE NA NA TRUE 348
Burkholderiales_bacterium_56577 XQB-133 TRUE TRUE FALSE TRUE 348
Burkholderiales_bacterium_56577 XQB-348 FALSE FALSE TRUE TRUE 348
Burkholderiales_bacterium_56577 XQB-452 FALSE FALSE TRUE TRUE 348
Burkholderiales_bacterium_56577 XQB-531 FALSE FALSE TRUE TRUE 348
Burkholderiales_bacterium_56577 XQB-647 FALSE FALSE NA TRUE 348
Clostridiales_bacterium_61057 XQB-029 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XQB-064 TRUE NA NA FALSE NA
Clostridiales_bacterium_61057 XQB-133 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XQB-348 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XQB-452 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XQB-531 TRUE TRUE TRUE FALSE NA
Clostridiales_bacterium_61057 XQB-647 TRUE TRUE NA FALSE NA
Dialister_invisus_61905 XQB-029 TRUE TRUE NA FALSE NA
Dialister_invisus_61905 XQB-036 TRUE TRUE NA FALSE NA
Dialister_invisus_61905 XQB-064 TRUE NA NA FALSE NA
Dialister_invisus_61905 XQB-133 TRUE TRUE NA FALSE NA
Dialister_invisus_61905 XQB-348 TRUE TRUE NA FALSE NA
Dialister_invisus_61905 XQB-452 TRUE TRUE NA FALSE NA
Dorea_longicatena_61473 XQB-036 TRUE NA NA FALSE NA
Dorea_longicatena_61473 XQB-064 TRUE NA NA FALSE NA
Dorea_longicatena_61473 XQB-133 TRUE NA NA FALSE NA
Dorea_longicatena_61473 XQB-348 TRUE NA NA FALSE NA
Eubacterium_eligens_61678 XQB-029 TRUE TRUE FALSE TRUE 647
Eubacterium_eligens_61678 XQB-036 TRUE TRUE FALSE TRUE 647
Eubacterium_eligens_61678 XQB-064 TRUE NA NA TRUE 647
Eubacterium_eligens_61678 XQB-133 TRUE TRUE FALSE TRUE 647
Eubacterium_eligens_61678 XQB-243 TRUE TRUE FALSE TRUE 647
Eubacterium_eligens_61678 XQB-647 FALSE FALSE NA TRUE 647
Eubacterium_hallii_61477 XQB-029 TRUE TRUE NA FALSE NA
Eubacterium_hallii_61477 XQB-036 TRUE TRUE NA FALSE NA
Eubacterium_hallii_61477 XQB-064 TRUE NA NA FALSE NA
Eubacterium_hallii_61477 XQB-133 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XQB-029 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XQB-036 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XQB-064 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XQB-133 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XQB-243 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XQB-348 TRUE NA NA FALSE NA
Eubacterium_rectale_56927 XQB-452 TRUE TRUE NA FALSE NA
Eubacterium_rectale_56927 XQB-531 TRUE NA NA FALSE NA
Eubacterium_siraeum_57634 XQB-029 TRUE TRUE NA FALSE NA
Eubacterium_siraeum_57634 XQB-064 TRUE NA NA FALSE NA
Eubacterium_siraeum_57634 XQB-133 TRUE TRUE NA FALSE NA
Faecalibacterium_cf_62236 XQB-029 TRUE TRUE FALSE FALSE NA
Faecalibacterium_cf_62236 XQB-036 TRUE TRUE FALSE FALSE NA
Faecalibacterium_cf_62236 XQB-064 TRUE NA NA FALSE NA
Faecalibacterium_cf_62236 XQB-133 TRUE TRUE FALSE FALSE NA
Faecalibacterium_cf_62236 XQB-452 FALSE FALSE TRUE FALSE NA
Faecalibacterium_cf_62236 XQB-647 FALSE FALSE NA FALSE NA
Faecalibacterium_prausnitzii_61481 XQB-029 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_61481 XQB-036 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_61481 XQB-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_62201 XQB-029 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_62201 XQB-036 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_62201 XQB-064 TRUE NA NA FALSE NA
Faecalibacterium_prausnitzii_62201 XQB-133 TRUE TRUE NA FALSE NA
Faecalibacterium_prausnitzii_62201 XQB-243 TRUE TRUE NA FALSE NA
Parabacteroides_distasonis_56985 XQB-029 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-036 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-064 TRUE NA NA FALSE NA
Parabacteroides_distasonis_56985 XQB-133 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-243 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-348 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-452 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-531 TRUE TRUE TRUE FALSE NA
Parabacteroides_distasonis_56985 XQB-647 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XQB-029 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XQB-036 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XQB-064 TRUE NA NA FALSE NA
Roseburia_intestinalis_56239 XQB-133 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XQB-348 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XQB-452 TRUE TRUE NA FALSE NA
Roseburia_intestinalis_56239 XQB-531 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XQB-029 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XQB-036 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XQB-064 TRUE NA NA FALSE NA
Roseburia_inulinivorans_61943 XQB-133 TRUE TRUE NA FALSE NA
Roseburia_inulinivorans_61943 XQB-452 TRUE FALSE NA FALSE NA
Ruminococcus_bicirculans_59300 XQB-036 TRUE TRUE NA FALSE NA
Ruminococcus_bicirculans_59300 XQB-064 TRUE NA NA FALSE NA
Ruminococcus_bicirculans_59300 XQB-133 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XQB-029 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XQB-036 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XQB-064 TRUE NA NA FALSE NA
Ruminococcus_bromii_62047 XQB-133 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XQB-348 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XQB-452 TRUE TRUE NA FALSE NA
Ruminococcus_bromii_62047 XQB-531 TRUE TRUE NA FALSE NA
Ruminococcus_callidus_61479 XQB-036 TRUE TRUE NA FALSE NA
Ruminococcus_callidus_61479 XQB-064 TRUE NA NA FALSE NA
Ruminococcus_callidus_61479 XQB-133 TRUE TRUE NA FALSE NA
Ruminococcus_lactaris_55568 XQB-029 TRUE TRUE NA FALSE NA
Ruminococcus_lactaris_55568 XQB-064 TRUE NA NA FALSE NA
Ruminococcus_lactaris_55568 XQB-133 TRUE TRUE NA FALSE NA
Ruminococcus_sp_55468 XQB-029 TRUE TRUE NA FALSE NA
Ruminococcus_sp_55468 XQB-036 TRUE TRUE NA FALSE NA
Ruminococcus_torques_62045 XQB-029 TRUE NA NA FALSE NA
Ruminococcus_torques_62045 XQB-348 TRUE TRUE NA FALSE NA
Anaerostipes_hadrus_55206 XRA-008 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-024 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-026 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-029 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-033 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-035 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-036 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-037 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-038 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-039 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-052 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-059 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-064 TRUE NA NA FALSE NA
Anaerostipes_hadrus_55206 XRA-153 TRUE TRUE TRUE FALSE NA
Anaerostipes_hadrus_55206 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_caccae_53434 XRA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-031 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-032 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-033 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-034 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-045 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-052 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-059 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-064 TRUE NA NA FALSE NA
Bacteroides_caccae_53434 XRA-153 TRUE TRUE TRUE FALSE NA
Bacteroides_caccae_53434 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_coprocola_61586 XRA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-027 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-031 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-032 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-033 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-034 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-037 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-045 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-052 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-059 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-064 TRUE NA NA FALSE NA
Bacteroides_coprocola_61586 XRA-153 TRUE TRUE TRUE FALSE NA
Bacteroides_coprocola_61586 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_56548 XRA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-045 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-052 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-059 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-064 TRUE NA NA FALSE NA
Bacteroides_fragilis_56548 XRA-153 TRUE TRUE TRUE FALSE NA
Bacteroides_fragilis_56548 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-008 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-015 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-023 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-025 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-026 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-032 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-035 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-037 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-045 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-052 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-059 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XRA-064 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XRA-153 TRUE TRUE TRUE FALSE NA
Bacteroides_ovatus_58035 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-015 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-022 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-024 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-026 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-028 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-029 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-036 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-037 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-038 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-039 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-040 TRUE TRUE NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-045 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-052 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-059 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-064 TRUE NA NA FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-153 TRUE TRUE TRUE FALSE NA
Bacteroides_thetaiotaomicron_56941 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_uniformis_57318 XRA-008 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-015 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-025 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-032 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-037 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-040 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-045 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-052 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-059 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-064 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XRA-153 TRUE TRUE TRUE FALSE NA
Bacteroides_uniformis_57318 XRA-310 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XRA-008 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XRA-015 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XRA-022 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-023 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-024 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-025 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XRA-026 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-027 TRUE TRUE NA FALSE NA
Bacteroides_vulgatus_57955 XRA-028 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-029 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-030 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-031 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-032 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-033 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-034 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-035 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-036 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-037 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-038 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-039 TRUE TRUE TRUE FALSE NA
Bacteroides_vulgatus_57955 XRA-040 TRUE TRUE TRUE FALSE NA
