sample annotationSample totalSpecies speciesShared numSpeciesShared relAbundanceSpeciesShared hh1 hh2 type
XQA-001 XJA-001 65 TRUE 24 0.45200273999554 XQ XJ diffHousehold
XQA-001 XJB-001 65 FALSE 48 0.74518358010415 XQ XJ diffHousehold
XQA-001 XJB-001 65 TRUE 17 0.2430089402725 XQ XJ diffHousehold
XQA-001 XKA-001 65 FALSE 49 0.82546112550605 XQ XK diffHousehold
XQA-001 XKA-001 65 TRUE 16 0.1627313948706 XQ XK diffHousehold
XQA-001 XKB-001 65 FALSE 37 0.59973911291321 XQ XK diffHousehold
XQA-001 XKB-001 65 TRUE 28 0.38845340746344 XQ XK diffHousehold
XQA-001 XLA-001 65 FALSE 33 0.51672467281143 XQ XL diffHousehold
XQA-001 XLA-001 65 TRUE 32 0.47146784756522 XQ XL diffHousehold
XQA-001 XLB-001 65 FALSE 31 0.53004277393582 XQ XL diffHousehold
XQA-001 XLB-001 65 TRUE 34 0.45814974644083 XQ XL diffHousehold
XQA-001 XMA-001 65 FALSE 36 0.56492728263117 XQ XM diffHousehold
XQA-001 XMA-001 65 TRUE 29 0.42326523774548 XQ XM diffHousehold
XQA-001 XMB-001 65 FALSE 21 0.26358231786243 XQ XM diffHousehold
XQA-001 XMB-001 65 TRUE 44 0.72461020251422 XQ XM diffHousehold
XQA-001 XNA-001 65 FALSE 20 0.23184575679209 XQ XN diffHousehold
XQA-001 XNA-001 65 TRUE 45 0.75634676358456 XQ XN diffHousehold
XQA-001 XNB-001 65 FALSE 36 0.56854660698524 XQ XN diffHousehold
XQA-001 XNB-001 65 TRUE 29 0.41964591339141 XQ XN diffHousehold
XQA-001 XOA-001 65 FALSE 45 0.6291521484248 XQ XO diffHousehold
XQA-001 XOA-001 65 TRUE 20 0.35904037195185 XQ XO diffHousehold
XQA-001 XOB-001 65 FALSE 28 0.44183561204772 XQ XO diffHousehold
XQA-001 XOB-001 65 TRUE 37 0.54635690832893 XQ XO diffHousehold
XQA-001 XPA-002 65 FALSE 28 0.33307702839611 XQ XP diffHousehold
XQA-001 XPA-002 65 TRUE 37 0.65511549198054 XQ XP diffHousehold
XQA-001 XPB-008 65 FALSE 21 0.25621626552566 XQ XP diffHousehold
XQA-001 XPB-008 65 TRUE 44 0.73197625485099 XQ XP diffHousehold
XQA-001 XQA-001 65 TRUE 65 0.98819252037665 XQ XQ sameSubject
XQA-001 XQB-001 65 FALSE 24 0.27716935360847 XQ XQ sameHousehold
XQA-001 XQB-001 65 TRUE 41 0.71102316676818 XQ XQ sameHousehold
XQA-001 XRA-001 65 FALSE 37 0.6256411062785 XQ XR diffHousehold
XQA-001 XRA-001 65 TRUE 28 0.36255141409815 XQ XR diffHousehold
XQA-001 XRB-002 65 FALSE 33 0.48187173624065 XQ XR diffHousehold
XQA-001 XRB-002 65 TRUE 32 0.506320784136 XQ XR diffHousehold
XQA-001 XSA-001 65 FALSE 46 0.71163848586011 XQ XS diffHousehold
XQA-001 XSA-001 65 TRUE 19 0.27655403451654 XQ XS diffHousehold
XQA-001 XSB-001 65 FALSE 34 0.55313796549071 XQ XS diffHousehold
XQA-001 XSB-001 65 TRUE 31 0.43505455488594 XQ XS diffHousehold
XQA-001 XTA-001 65 FALSE 23 0.49623892767659 XQ XT diffHousehold
XQA-001 XTA-001 65 TRUE 42 0.49195359270006 XQ XT diffHousehold
XQA-001 XTB-001 65 FALSE 17 0.12027195263045 XQ XT diffHousehold
XQA-001 XTB-001 65 TRUE 48 0.8679205677462 XQ XT diffHousehold
XQA-001 XUA-001 65 FALSE 19 0.33076258487001 XQ XU diffHousehold
XQA-001 XUA-001 65 TRUE 46 0.65742993550664 XQ XU diffHousehold
XQA-001 XUB-001 65 FALSE 25 0.36799449651183 XQ XU diffHousehold
XQA-001 XUB-001 65 TRUE 40 0.62019802386482 XQ XU diffHousehold
XQA-001 XVA-001 65 FALSE 33 0.56398396129295 XQ XV diffHousehold
XQA-001 XVA-001 65 TRUE 32 0.4242085590837 XQ XV diffHousehold
XQA-001 XVB-001 65 FALSE 27 0.37792901332633 XQ XV diffHousehold
XQA-001 XVB-001 65 TRUE 38 0.61026350705032 XQ XV diffHousehold
XQB-001 XAA-002 48 FALSE 25 0.48194235303053 XQ XA diffHousehold
XQB-001 XAA-002 48 TRUE 23 0.50758821366123 XQ XA diffHousehold
XQB-001 XAC-002 48 FALSE 26 0.53224627556746 XQ XA diffHousehold
XQB-001 XAC-002 48 TRUE 22 0.4572842911243 XQ XA diffHousehold
XQB-001 XAD-003 48 FALSE 36 0.83892364564837 XQ XA diffHousehold
XQB-001 XAD-003 48 TRUE 12 0.15060692104339 XQ XA diffHousehold
XQB-001 XBA-001 48 FALSE 27 0.51504961079072 XQ XB diffHousehold
XQB-001 XBA-001 48 TRUE 21 0.47448095590104 XQ XB diffHousehold
XQB-001 XBB-001 48 FALSE 22 0.50191552505962 XQ XB diffHousehold
XQB-001 XBB-001 48 TRUE 26 0.48761504163214 XQ XB diffHousehold
XQB-001 XCA-001 48 FALSE 16 0.23007975308237 XQ XC diffHousehold
XQB-001 XCA-001 48 TRUE 32 0.75945081360939 XQ XC diffHousehold
XQB-001 XCB-001 48 FALSE 23 0.25887628029809 XQ XC diffHousehold
XQB-001 XCB-001 48 TRUE 25 0.73065428639367 XQ XC diffHousehold
XQB-001 XDA-001 48 FALSE 19 0.38609465337987 XQ XD diffHousehold
XQB-001 XDA-001 48 TRUE 29 0.60343591331189 XQ XD diffHousehold
XQB-001 XDB-001 48 FALSE 21 0.47773954770979 XQ XD diffHousehold
XQB-001 XDB-001 48 TRUE 27 0.51179101898197 XQ XD diffHousehold
XQB-001 XEA-001 48 FALSE 17 0.10143294635104 XQ XE diffHousehold
XQB-001 XEA-001 48 TRUE 31 0.88809762034072 XQ XE diffHousehold
XQB-001 XEB-001 48 FALSE 18 0.39587034866863 XQ XE diffHousehold
XQB-001 XEB-001 48 TRUE 30 0.59366021802313 XQ XE diffHousehold
XQB-001 XFA-001 48 FALSE 13 0.23495567214631 XQ XF diffHousehold
XQB-001 XFA-001 48 TRUE 35 0.75457489454545 XQ XF diffHousehold
XQB-001 XFB-001 48 FALSE 13 0.42250544951887 XQ XF diffHousehold
XQB-001 XFB-001 48 TRUE 35 0.56702511717289 XQ XF diffHousehold
XQB-001 XGA-001 48 FALSE 15 0.44894318512908 XQ XG diffHousehold
XQB-001 XGA-001 48 TRUE 33 0.54058738156268 XQ XG diffHousehold
XQB-001 XGB-001 48 FALSE 28 0.53801282617122 XQ XG diffHousehold
XQB-001 XGB-001 48 TRUE 20 0.45151774052054 XQ XG diffHousehold
XQB-001 XGC-001 48 FALSE 14 0.34203593808299 XQ XG diffHousehold
XQB-001 XGC-001 48 TRUE 34 0.64749462860877 XQ XG diffHousehold
XQB-001 XHA-003 48 FALSE 26 0.29259632617525 XQ XH diffHousehold
XQB-001 XHA-003 48 TRUE 22 0.69693424051651 XQ XH diffHousehold
XQB-001 XHB-001 48 FALSE 20 0.43312055083003 XQ XH diffHousehold
XQB-001 XHB-001 48 TRUE 28 0.55641001586173 XQ XH diffHousehold
XQB-001 XHC-001 48 FALSE 12 0.10709180174729 XQ XH diffHousehold
XQB-001 XHC-001 48 TRUE 36 0.88243876494447 XQ XH diffHousehold
XQB-001 XIA-002 48 FALSE 11 0.11090934277788 XQ XI diffHousehold
XQB-001 XIA-002 48 TRUE 37 0.87862122391388 XQ XI diffHousehold
XQB-001 XIB-002 48 FALSE 15 0.13817204806591 XQ XI diffHousehold
XQB-001 XIB-002 48 TRUE 33 0.85135851862585 XQ XI diffHousehold
XQB-001 XIC-008 48 FALSE 16 0.27908410545926 XQ XI diffHousehold
XQB-001 XIC-008 48 TRUE 32 0.7104464612325 XQ XI diffHousehold
XQB-001 XJA-001 48 FALSE 24 0.65480452220843 XQ XJ diffHousehold
XQB-001 XJA-001 48 TRUE 24 0.33472604448333 XQ XJ diffHousehold
XQB-001 XJB-001 48 FALSE 29 0.46428533618225 XQ XJ diffHousehold
XQB-001 XJB-001 48 TRUE 19 0.52524523050951 XQ XJ diffHousehold
XQB-001 XKA-001 48 FALSE 31 0.68538067408993 XQ XK diffHousehold
XQB-001 XKA-001 48 TRUE 17 0.30414989260183 XQ XK diffHousehold
XQB-001 XKB-001 48 FALSE 21 0.25806720377695 XQ XK diffHousehold
XQB-001 XKB-001 48 TRUE 27 0.73146336291481 XQ XK diffHousehold
XQB-001 XLA-001 48 FALSE 18 0.43761027541136 XQ XL diffHousehold
XQB-001 XLA-001 48 TRUE 30 0.5519202912804 XQ XL diffHousehold
XQB-001 XLB-001 48 FALSE 19 0.43422551866725 XQ XL diffHousehold
XQB-001 XLB-001 48 TRUE 29 0.55530504802451 XQ XL diffHousehold
XQB-001 XMA-001 48 FALSE 21 0.32859111028058 XQ XM diffHousehold
XQB-001 XMA-001 48 TRUE 27 0.66093945641118 XQ XM diffHousehold
XQB-001 XMB-001 48 FALSE 13 0.2323662076888 XQ XM diffHousehold
XQB-001 XMB-001 48 TRUE 35 0.75716435900296 XQ XM diffHousehold
XQB-001 XNA-001 48 FALSE 13 0.096648550493 XQ XN diffHousehold
XQB-001 XNA-001 48 TRUE 35 0.89288201619876 XQ XN diffHousehold
XQB-001 XNB-001 48 FALSE 17 0.36356490931148 XQ XN diffHousehold
XQB-001 XNB-001 48 TRUE 31 0.62596565738028 XQ XN diffHousehold
XQB-001 XOA-001 48 FALSE 30 0.57365290185212 XQ XO diffHousehold
XQB-001 XOA-001 48 TRUE 18 0.41587766483964 XQ XO diffHousehold
XQB-001 XOB-001 48 FALSE 14 0.33845168969272 XQ XO diffHousehold
XQB-001 XOB-001 48 TRUE 34 0.65107887699904 XQ XO diffHousehold
XQB-001 XPA-002 48 FALSE 17 0.38353879755372 XQ XP diffHousehold
XQB-001 XPA-002 48 TRUE 31 0.60599176913804 XQ XP diffHousehold
XQB-001 XPB-008 48 FALSE 18 0.16157797211002 XQ XP diffHousehold
XQB-001 XPB-008 48 TRUE 30 0.82795259458174 XQ XP diffHousehold
XQB-001 XQA-001 48 FALSE 7 0.05790344559055 XQ XQ sameHousehold
XQB-001 XQA-001 48 TRUE 41 0.93162712110121 XQ XQ sameHousehold
XQB-001 XQB-001 48 TRUE 48 0.98953056669176 XQ XQ sameSubject
XQB-001 XRA-001 48 FALSE 25 0.5438355246207 XQ XR diffHousehold
XQB-001 XRA-001 48 TRUE 23 0.44569504207106 XQ XR diffHousehold
XQB-001 XRB-002 48 FALSE 21 0.46057048496845 XQ XR diffHousehold
XQB-001 XRB-002 48 TRUE 27 0.52896008172331 XQ XR diffHousehold
XQB-001 XSA-001 48 FALSE 29 0.62648138983449 XQ XS diffHousehold
XQB-001 XSA-001 48 TRUE 19 0.36304917685727 XQ XS diffHousehold
XQB-001 XSB-001 48 FALSE 19 0.27928679287542 XQ XS diffHousehold
XQB-001 XSB-001 48 TRUE 29 0.71024377381634 XQ XS diffHousehold
XQB-001 XTA-001 48 FALSE 17 0.39865678110876 XQ XT diffHousehold
XQB-001 XTA-001 48 TRUE 31 0.590873785583 XQ XT diffHousehold
XQB-001 XTB-001 48 FALSE 11 0.08907465870477 XQ XT diffHousehold
XQB-001 XTB-001 48 TRUE 37 0.90045590798699 XQ XT diffHousehold
XQB-001 XUA-001 48 FALSE 14 0.14294474642176 XQ XU diffHousehold
XQB-001 XUA-001 48 TRUE 34 0.84658582027 XQ XU diffHousehold
XQB-001 XUB-001 48 FALSE 13 0.12719720635207 XQ XU diffHousehold
XQB-001 XUB-001 48 TRUE 35 0.86233336033969 XQ XU diffHousehold
XQB-001 XVA-001 48 FALSE 17 0.6374607962966 XQ XV diffHousehold
XQB-001 XVA-001 48 TRUE 31 0.35206977039516 XQ XV diffHousehold
XQB-001 XVB-001 48 FALSE 14 0.3390153218859 XQ XV diffHousehold
XQB-001 XVB-001 48 TRUE 34 0.65051524480586 XQ XV diffHousehold
XRA-001 XAA-002 42 FALSE 21 0.49570637340574 XR XA diffHousehold
XRA-001 XAA-002 42 TRUE 21 0.49401838560909 XR XA diffHousehold
XRA-001 XAC-002 42 FALSE 20 0.3452953820866 XR XA diffHousehold
XRA-001 XAC-002 42 TRUE 22 0.64442937692823 XR XA diffHousehold
XRA-001 XAD-003 42 FALSE 28 0.79514184810257 XR XA diffHousehold
XRA-001 XAD-003 42 TRUE 14 0.19458291091226 XR XA diffHousehold
XRA-001 XBA-001 42 FALSE 19 0.38232232552515 XR XB diffHousehold
XRA-001 XBA-001 42 TRUE 23 0.60740243348968 XR XB diffHousehold
XRA-001 XBB-001 42 FALSE 15 0.38178637944105 XR XB diffHousehold
XRA-001 XBB-001 42 TRUE 27 0.60793837957378 XR XB diffHousehold
XRA-001 XCA-001 42 FALSE 20 0.33347300281748 XR XC diffHousehold
XRA-001 XCA-001 42 TRUE 22 0.65625175619735 XR XC diffHousehold
XRA-001 XCB-001 42 FALSE 21 0.37184461646543 XR XC diffHousehold
XRA-001 XCB-001 42 TRUE 21 0.6178801425494 XR XC diffHousehold
XRA-001 XDA-001 42 FALSE 20 0.32249151631778 XR XD diffHousehold
XRA-001 XDA-001 42 TRUE 22 0.66723324269705 XR XD diffHousehold
XRA-001 XDB-001 42 FALSE 14 0.37108587435163 XR XD diffHousehold
XRA-001 XDB-001 42 TRUE 28 0.6186388846632 XR XD diffHousehold
XRA-001 XEA-001 42 FALSE 22 0.37581689526447 XR XE diffHousehold
XRA-001 XEA-001 42 TRUE 20 0.61390786375036 XR XE diffHousehold
XRA-001 XEB-001 42 FALSE 18 0.30763215537196 XR XE diffHousehold
XRA-001 XEB-001 42 TRUE 24 0.68209260364287 XR XE diffHousehold
XRA-001 XFA-001 42 FALSE 15 0.30141119210248 XR XF diffHousehold
XRA-001 XFA-001 42 TRUE 27 0.68831356691235 XR XF diffHousehold
XRA-001 XFB-001 42 FALSE 16 0.34806021519005 XR XF diffHousehold
XRA-001 XFB-001 42 TRUE 26 0.64166454382478 XR XF diffHousehold
XRA-001 XGA-001 42 FALSE 19 0.35339194735739 XR XG diffHousehold
XRA-001 XGA-001 42 TRUE 23 0.63633281165744 XR XG diffHousehold
XRA-001 XGB-001 42 FALSE 29 0.54806524585813 XR XG diffHousehold
XRA-001 XGB-001 42 TRUE 13 0.4416595131567 XR XG diffHousehold
XRA-001 XGC-001 42 FALSE 19 0.32917156359077 XR XG diffHousehold
XRA-001 XGC-001 42 TRUE 23 0.66055319542406 XR XG diffHousehold
XRA-001 XHA-003 42 FALSE 22 0.28431485196661 XR XH diffHousehold
XRA-001 XHA-003 42 TRUE 20 0.70540990704822 XR XH diffHousehold
XRA-001 XHB-001 42 FALSE 22 0.39197931304745 XR XH diffHousehold
XRA-001 XHB-001 42 TRUE 20 0.59774544596738 XR XH diffHousehold
XRA-001 XHC-001 42 FALSE 15 0.30007483034849 XR XH diffHousehold
XRA-001 XHC-001 42 TRUE 27 0.68964992866634 XR XH diffHousehold
XRA-001 XIA-002 42 FALSE 21 0.34133704912765 XR XI diffHousehold
XRA-001 XIA-002 42 TRUE 21 0.64838770988718 XR XI diffHousehold
XRA-001 XIB-002 42 FALSE 24 0.37972325869996 XR XI diffHousehold
XRA-001 XIB-002 42 TRUE 18 0.61000150031487 XR XI diffHousehold
XRA-001 XIC-008 42 FALSE 19 0.46041390175092 XR XI diffHousehold
XRA-001 XIC-008 42 TRUE 23 0.52931085726391 XR XI diffHousehold
XRA-001 XJA-001 42 FALSE 27 0.49826051685274 XR XJ diffHousehold
XRA-001 XJA-001 42 TRUE 15 0.49146424216209 XR XJ diffHousehold
XRA-001 XJB-001 42 FALSE 28 0.63582739390315 XR XJ diffHousehold
XRA-001 XJB-001 42 TRUE 14 0.35389736511168 XR XJ diffHousehold
XRA-001 XKA-001 42 FALSE 28 0.66692565857953 XR XK diffHousehold
XRA-001 XKA-001 42 TRUE 14 0.3227991004353 XR XK diffHousehold
XRA-001 XKB-001 42 FALSE 23 0.38137153871834 XR XK diffHousehold
XRA-001 XKB-001 42 TRUE 19 0.60835322029649 XR XK diffHousehold
XRA-001 XLA-001 42 FALSE 22 0.40444815868672 XR XL diffHousehold
XRA-001 XLA-001 42 TRUE 20 0.58527660032811 XR XL diffHousehold
XRA-001 XLB-001 42 FALSE 21 0.50600836120341 XR XL diffHousehold
XRA-001 XLB-001 42 TRUE 21 0.48371639781142 XR XL diffHousehold
XRA-001 XMA-001 42 FALSE 18 0.31353015032558 XR XM diffHousehold
XRA-001 XMA-001 42 TRUE 24 0.67619460868925 XR XM diffHousehold
XRA-001 XMB-001 42 FALSE 12 0.05246409589285 XR XM diffHousehold
XRA-001 XMB-001 42 TRUE 30 0.93726066312198 XR XM diffHousehold
XRA-001 XNA-001 42 FALSE 16 0.30008817230031 XR XN diffHousehold
XRA-001 XNA-001 42 TRUE 26 0.68963658671452 XR XN diffHousehold
XRA-001 XNB-001 42 FALSE 24 0.54690218964427 XR XN diffHousehold
XRA-001 XNB-001 42 TRUE 18 0.44282256937056 XR XN diffHousehold
XRA-001 XOA-001 42 FALSE 29 0.56156833093198 XR XO diffHousehold
XRA-001 XOA-001 42 TRUE 13 0.42815642808285 XR XO diffHousehold
XRA-001 XOB-001 42 FALSE 18 0.32345625445909 XR XO diffHousehold
XRA-001 XOB-001 42 TRUE 24 0.66626850455574 XR XO diffHousehold
XRA-001 XPA-002 42 FALSE 17 0.38282601718956 XR XP diffHousehold
XRA-001 XPA-002 42 TRUE 25 0.60689874182527 XR XP diffHousehold
XRA-001 XPB-008 42 FALSE 20 0.3453412956709 XR XP diffHousehold
XRA-001 XPB-008 42 TRUE 22 0.64438346334393 XR XP diffHousehold
XRA-001 XQA-001 42 FALSE 14 0.30398660816961 XR XQ diffHousehold
XRA-001 XQA-001 42 TRUE 28 0.68573815084522 XR XQ diffHousehold
XRA-001 XQB-001 42 FALSE 19 0.33032713973706 XR XQ diffHousehold
XRA-001 XQB-001 42 TRUE 23 0.65939761927777 XR XQ diffHousehold
XRA-001 XRA-001 42 TRUE 42 0.98972475901483 XR XR sameSubject
XRA-001 XRB-002 42 FALSE 21 0.34137861303983 XR XR sameHousehold
XRA-001 XRB-002 42 TRUE 21 0.648346145975 XR XR sameHousehold
XRA-001 XSA-001 42 FALSE 26 0.48184530604134 XR XS diffHousehold
XRA-001 XSA-001 42 TRUE 16 0.50787945297349 XR XS diffHousehold
XRA-001 XSB-001 42 FALSE 23 0.46813915502129 XR XS diffHousehold
XRA-001 XSB-001 42 TRUE 19 0.52158560399354 XR XS diffHousehold
XRA-001 XTA-001 42 FALSE 17 0.32398180568926 XR XT diffHousehold
XRA-001 XTA-001 42 TRUE 25 0.66574295332557 XR XT diffHousehold
XRA-001 XTB-001 42 FALSE 16 0.31360781175962 XR XT diffHousehold
XRA-001 XTB-001 42 TRUE 26 0.67611694725521 XR XT diffHousehold
XRA-001 XUA-001 42 FALSE 16 0.28057978787621 XR XU diffHousehold
XRA-001 XUA-001 42 TRUE 26 0.70914497113862 XR XU diffHousehold
XRA-001 XUB-001 42 FALSE 18 0.33436992066536 XR XU diffHousehold
XRA-001 XUB-001 42 TRUE 24 0.65535483834947 XR XU diffHousehold
XRA-001 XVA-001 42 FALSE 18 0.41710448401813 XR XV diffHousehold
XRA-001 XVA-001 42 TRUE 24 0.5726202749967 XR XV diffHousehold
XRA-001 XVB-001 42 FALSE 19 0.3270458628871 XR XV diffHousehold
XRA-001 XVB-001 42 TRUE 23 0.66267889612773 XR XV diffHousehold
XRB-002 XAA-002 38 FALSE 21 0.21291505123627 XR XA diffHousehold
XRB-002 XAA-002 38 TRUE 17 0.77466964140791 XR XA diffHousehold
XRB-002 XAC-002 38 FALSE 16 0.18680298715339 XR XA diffHousehold
XRB-002 XAC-002 38 TRUE 22 0.80078170549079 XR XA diffHousehold
XRB-002 XAD-003 38 FALSE 27 0.58096482108028 XR XA diffHousehold
XRB-002 XAD-003 38 TRUE 11 0.4066198715639 XR XA diffHousehold
XRB-002 XBA-001 38 FALSE 21 0.22264285719161 XR XB diffHousehold
XRB-002 XBA-001 38 TRUE 17 0.76494183545257 XR XB diffHousehold
XRB-002 XBB-001 38 FALSE 18 0.16881943814087 XR XB diffHousehold
XRB-002 XBB-001 38 TRUE 20 0.81876525450331 XR XB diffHousehold
XRB-002 XCA-001 38 FALSE 8 0.06974659024207 XR XC diffHousehold
XRB-002 XCA-001 38 TRUE 30 0.91783810240211 XR XC diffHousehold
XRB-002 XCB-001 38 FALSE 15 0.11322890155558 XR XC diffHousehold
XRB-002 XCB-001 38 TRUE 23 0.8743557910886 XR XC diffHousehold
XRB-002 XDA-001 38 FALSE 7 0.07125589897726 XR XD diffHousehold
XRB-002 XDA-001 38 TRUE 31 0.91632879366692 XR XD diffHousehold
XRB-002 XDB-001 38 FALSE 15 0.08825133617008 XR XD diffHousehold
XRB-002 XDB-001 38 TRUE 23 0.8993333564741 XR XD diffHousehold
XRB-002 XEA-001 38 FALSE 9 0.0841737612459 XR XE diffHousehold
XRB-002 XEA-001 38 TRUE 29 0.90341093139828 XR XE diffHousehold
XRB-002 XEB-001 38 FALSE 10 0.04126018854426 XR XE diffHousehold
XRB-002 XEB-001 38 TRUE 28 0.94632450409992 XR XE diffHousehold
XRB-002 XFA-001 38 FALSE 10 0.05916676009338 XR XF diffHousehold
XRB-002 XFA-001 38 TRUE 28 0.9284179325508 XR XF diffHousehold
XRB-002 XFB-001 38 FALSE 7 0.15263594985976 XR XF diffHousehold
XRB-002 XFB-001 38 TRUE 31 0.83494874278442 XR XF diffHousehold
XRB-002 XGA-001 38 FALSE 14 0.15137227797318 XR XG diffHousehold
XRB-002 XGA-001 38 TRUE 24 0.836212414671 XR XG diffHousehold
XRB-002 XGB-001 38 FALSE 22 0.1231909957499 XR XG diffHousehold
XRB-002 XGB-001 38 TRUE 16 0.86439369689428 XR XG diffHousehold
XRB-002 XGC-001 38 FALSE 9 0.07670335853017 XR XG diffHousehold
XRB-002 XGC-001 38 TRUE 29 0.91088133411401 XR XG diffHousehold
XRB-002 XHA-003 38 FALSE 20 0.27184011248941 XR XH diffHousehold
XRB-002 XHA-003 38 TRUE 18 0.71574458015477 XR XH diffHousehold
XRB-002 XHB-001 38 FALSE 12 0.17939190445121 XR XH diffHousehold
XRB-002 XHB-001 38 TRUE 26 0.80819278819297 XR XH diffHousehold
XRB-002 XHC-001 38 FALSE 10 0.12840820350906 XR XH diffHousehold
XRB-002 XHC-001 38 TRUE 28 0.85917648913512 XR XH diffHousehold
XRB-002 XIA-002 38 FALSE 9 0.11247709664771 XR XI diffHousehold
XRB-002 XIA-002 38 TRUE 29 0.87510759599647 XR XI diffHousehold
XRB-002 XIB-002 38 FALSE 10 0.1364891395266 XR XI diffHousehold
XRB-002 XIB-002 38 TRUE 28 0.85109555311758 XR XI diffHousehold
XRB-002 XIC-008 38 FALSE 11 0.10494838746775 XR XI diffHousehold
XRB-002 XIC-008 38 TRUE 27 0.88263630517643 XR XI diffHousehold
XRB-002 XJA-001 38 FALSE 19 0.44788901067419 XR XJ diffHousehold
XRB-002 XJA-001 38 TRUE 19 0.53969568196999 XR XJ diffHousehold
XRB-002 XJB-001 38 FALSE 24 0.49098648869314 XR XJ diffHousehold
XRB-002 XJB-001 38 TRUE 14 0.49659820395104 XR XJ diffHousehold
XRB-002 XKA-001 38 FALSE 28 0.45142715739513 XR XK diffHousehold
XRB-002 XKA-001 38 TRUE 10 0.53615753524905 XR XK diffHousehold
XRB-002 XKB-001 38 FALSE 17 0.18399092524666 XR XK diffHousehold
XRB-002 XKB-001 38 TRUE 21 0.80359376739752 XR XK diffHousehold
XRB-002 XLA-001 38 FALSE 15 0.11866200318108 XR XL diffHousehold
XRB-002 XLA-001 38 TRUE 23 0.8689226894631 XR XL diffHousehold
XRB-002 XLB-001 38 FALSE 14 0.14144193898885 XR XL diffHousehold
XRB-002 XLB-001 38 TRUE 24 0.84614275365533 XR XL diffHousehold
XRB-002 XMA-001 38 FALSE 15 0.15058932134417 XR XM diffHousehold
XRB-002 XMA-001 38 TRUE 23 0.83699537130001 XR XM diffHousehold
XRB-002 XMB-001 38 FALSE 4 0.03767180270868 XR XM diffHousehold
XRB-002 XMB-001 38 TRUE 34 0.9499128899355 XR XM diffHousehold
XRB-002 XNA-001 38 FALSE 8 0.05520999782137 XR XN diffHousehold
XRB-002 XNA-001 38 TRUE 30 0.93237469482281 XR XN diffHousehold
XRB-002 XNB-001 38 FALSE 21 0.44170386625055 XR XN diffHousehold
XRB-002 XNB-001 38 TRUE 17 0.54588082639363 XR XN diffHousehold
XRB-002 XOA-001 38 FALSE 22 0.35558013657538 XR XO diffHousehold
XRB-002 XOA-001 38 TRUE 16 0.6320045560688 XR XO diffHousehold
XRB-002 XOB-001 38 FALSE 9 0.11574229761669 XR XO diffHousehold
XRB-002 XOB-001 38 TRUE 29 0.87184239502749 XR XO diffHousehold
XRB-002 XPA-002 38 FALSE 14 0.09006904354274 XR XP diffHousehold
XRB-002 XPA-002 38 TRUE 24 0.89751564910144 XR XP diffHousehold
XRB-002 XPB-008 38 FALSE 9 0.07577641003592 XR XP diffHousehold
XRB-002 XPB-008 38 TRUE 29 0.91180828260826 XR XP diffHousehold
XRB-002 XQA-001 38 FALSE 6 0.03941505562259 XR XQ diffHousehold
XRB-002 XQA-001 38 TRUE 32 0.94816963702159 XR XQ diffHousehold
XRB-002 XQB-001 38 FALSE 11 0.10527520705009 XR XQ diffHousehold
XRB-002 XQB-001 38 TRUE 27 0.88230948559409 XR XQ diffHousehold
XRB-002 XRA-001 38 FALSE 17 0.14734601053749 XR XR sameHousehold
XRB-002 XRA-001 38 TRUE 21 0.84023868210669 XR XR sameHousehold
XRB-002 XRB-002 38 TRUE 38 0.98758469264418 XR XR sameSubject
XRB-002 XSA-001 38 FALSE 24 0.42561728790909 XR XS diffHousehold
XRB-002 XSA-001 38 TRUE 14 0.56196740473509 XR XS diffHousehold
XRB-002 XSB-001 38 FALSE 16 0.23219712335485 XR XS diffHousehold
XRB-002 XSB-001 38 TRUE 22 0.75538756928933 XR XS diffHousehold
XRB-002 XTA-001 38 FALSE 6 0.10881466873828 XR XT diffHousehold
XRB-002 XTA-001 38 TRUE 32 0.8787700239059 XR XT diffHousehold
XRB-002 XTB-001 38 FALSE 6 0.05564165060541 XR XT diffHousehold
XRB-002 XTB-001 38 TRUE 32 0.93194304203877 XR XT diffHousehold
XRB-002 XUA-001 38 FALSE 6 0.07401870668794 XR XU diffHousehold
XRB-002 XUA-001 38 TRUE 32 0.91356598595624 XR XU diffHousehold
XRB-002 XUB-001 38 FALSE 8 0.05973693267449 XR XU diffHousehold
XRB-002 XUB-001 38 TRUE 30 0.92784775996969 XR XU diffHousehold
XRB-002 XVA-001 38 FALSE 16 0.36365326697432 XR XV diffHousehold
XRB-002 XVA-001 38 TRUE 22 0.62393142566986 XR XV diffHousehold
XRB-002 XVB-001 38 FALSE 11 0.0768183037357 XR XV diffHousehold
XRB-002 XVB-001 38 TRUE 27 0.91076638890848 XR XV diffHousehold
XSA-001 XAA-002 25 FALSE 11 0.05255446021738 XS XA diffHousehold
XSA-001 XAA-002 25 TRUE 14 0.93490258075113 XS XA diffHousehold
XSA-001 XAC-002 25 FALSE 11 0.27417237042478 XS XA diffHousehold
XSA-001 XAC-002 25 TRUE 14 0.71328467054373 XS XA diffHousehold
XSA-001 XAD-003 25 FALSE 15 0.50481744019546 XS XA diffHousehold
XSA-001 XAD-003 25 TRUE 10 0.48263960077305 XS XA diffHousehold
XSA-001 XBA-001 25 FALSE 11 0.25128328603944 XS XB diffHousehold
XSA-001 XBA-001 25 TRUE 14 0.73617375492907 XS XB diffHousehold
XSA-001 XBB-001 25 FALSE 8 0.22793017715342 XS XB diffHousehold
