species bait numPrivateSNPsTotal
Eubacterium_rectale_56927 XFA-030 593
Eubacterium_rectale_56927 XFA-031 591
Eubacterium_rectale_56927 XFA-033 602
Eubacterium_rectale_56927 XFA-034 564
Eubacterium_rectale_56927 XFA-035 562
Eubacterium_rectale_56927 XFA-036 570
Eubacterium_rectale_56927 XFA-038 594
Eubacterium_rectale_56927 XFA-039 597
Eubacterium_rectale_56927 XFA-040 538
Eubacterium_rectale_56927 XFA-044 576
Eubacterium_rectale_56927 XFA-050 557
Eubacterium_rectale_56927 XFA-057 620
Eubacterium_rectale_56927 XFA-064 553
Eubacterium_rectale_56927 XFA-242 861
Eubacterium_rectale_56927 XFA-312 569
Eubacterium_rectale_56927 XGB-001 366
Eubacterium_rectale_56927 XGB-029 386
Eubacterium_rectale_56927 XGB-036 336
Eubacterium_rectale_56927 XGB-064 372
Eubacterium_rectale_56927 XGB-252 427
Eubacterium_rectale_56927 XGB-365 401
Eubacterium_rectale_56927 XGB-428 404
Eubacterium_rectale_56927 XGC-064 540
Eubacterium_rectale_56927 XGC-252 604
Eubacterium_rectale_56927 XGC-364 599
Eubacterium_rectale_56927 XGC-428 603
Eubacterium_rectale_56927 XHB-001 649
Eubacterium_rectale_56927 XHB-029 681
Eubacterium_rectale_56927 XHB-036 699
Eubacterium_rectale_56927 XHB-064 681
Eubacterium_rectale_56927 XHC-001 592
Eubacterium_rectale_56927 XHC-008 650
Eubacterium_rectale_56927 XHC-015 659
Eubacterium_rectale_56927 XHC-022 515
Eubacterium_rectale_56927 XHC-023 669
Eubacterium_rectale_56927 XHC-024 639
Eubacterium_rectale_56927 XHC-025 637
Eubacterium_rectale_56927 XHC-027 692
Eubacterium_rectale_56927 XHC-028 643
Eubacterium_rectale_56927 XHC-029 591
Eubacterium_rectale_56927 XHC-030 646
Eubacterium_rectale_56927 XHC-031 651
Eubacterium_rectale_56927 XHC-032 653
Eubacterium_rectale_56927 XHC-033 644
Eubacterium_rectale_56927 XHC-034 628
Eubacterium_rectale_56927 XHC-035 643
Eubacterium_rectale_56927 XHC-036 591
Eubacterium_rectale_56927 XHC-037 611
Eubacterium_rectale_56927 XHC-038 632
Eubacterium_rectale_56927 XHC-039 601
Eubacterium_rectale_56927 XHC-040 635
Eubacterium_rectale_56927 XHC-044 646
Eubacterium_rectale_56927 XHC-050 611
Eubacterium_rectale_56927 XHC-057 643
Eubacterium_rectale_56927 XHC-064 586
Eubacterium_rectale_56927 XIA-002 687
Eubacterium_rectale_56927 XIA-024 716
Eubacterium_rectale_56927 XIA-025 707
Eubacterium_rectale_56927 XIA-026 694
Eubacterium_rectale_56927 XIA-027 674
Eubacterium_rectale_56927 XIA-028 671
Eubacterium_rectale_56927 XIB-029 800
Eubacterium_rectale_56927 XIB-036 803
Eubacterium_rectale_56927 XIB-064 794
Eubacterium_rectale_56927 XIB-199 839
Eubacterium_rectale_56927 XIB-259 765
Eubacterium_rectale_56927 XIB-277 775
Eubacterium_rectale_56927 XIC-008 636
Eubacterium_rectale_56927 XIC-015 642
Eubacterium_rectale_56927 XIC-022 634
Eubacterium_rectale_56927 XIC-023 654
Eubacterium_rectale_56927 XIC-024 645
Eubacterium_rectale_56927 XIC-025 672
Eubacterium_rectale_56927 XIC-026 671
Eubacterium_rectale_56927 XIC-027 649
Eubacterium_rectale_56927 XIC-028 675
Eubacterium_rectale_56927 XIC-029 617
Eubacterium_rectale_56927 XIC-030 640
Eubacterium_rectale_56927 XIC-031 660
Eubacterium_rectale_56927 XIC-032 651
Eubacterium_rectale_56927 XIC-033 590
Eubacterium_rectale_56927 XIC-034 654
Eubacterium_rectale_56927 XIC-035 655
Eubacterium_rectale_56927 XIC-036 635
Eubacterium_rectale_56927 XIC-039 699
Eubacterium_rectale_56927 XIC-043 659
Eubacterium_rectale_56927 XIC-050 646
Eubacterium_rectale_56927 XIC-057 653
Eubacterium_rectale_56927 XIC-064 657
Eubacterium_rectale_56927 XIC-198 623
Eubacterium_rectale_56927 XJA-001 802
Eubacterium_rectale_56927 XJA-008 778
Eubacterium_rectale_56927 XJA-023 759
Eubacterium_rectale_56927 XJA-033 409
Eubacterium_rectale_56927 XJA-034 408
Eubacterium_rectale_56927 XJA-064 783
Eubacterium_rectale_56927 XKA-001 681
Eubacterium_rectale_56927 XKA-008 689
Eubacterium_rectale_56927 XKA-022 699
Eubacterium_rectale_56927 XKA-025 602
Eubacterium_rectale_56927 XKA-026 711
Eubacterium_rectale_56927 XKB-001 645
Eubacterium_rectale_56927 XKB-029 645
Eubacterium_rectale_56927 XKB-036 640
Eubacterium_rectale_56927 XKB-064 600
Eubacterium_rectale_56927 XKB-142 603
Eubacterium_rectale_56927 XKB-204 667
Eubacterium_rectale_56927 XKB-287 631
Eubacterium_rectale_56927 XKB-332 617
Eubacterium_rectale_56927 XKB-362 608
Eubacterium_rectale_56927 XKB-381 643
Eubacterium_rectale_56927 XKB-399 625
Eubacterium_rectale_56927 XKB-467 617
Eubacterium_rectale_56927 XKB-580 627
Eubacterium_rectale_56927 XKB-693 627
Eubacterium_rectale_56927 XLA-025 534
Eubacterium_rectale_56927 XLA-026 592
Eubacterium_rectale_56927 XLA-029 608
Eubacterium_rectale_56927 XLA-030 515
Eubacterium_rectale_56927 XLA-031 656
Eubacterium_rectale_56927 XLA-032 668
Eubacterium_rectale_56927 XLA-033 669
Eubacterium_rectale_56927 XLA-034 519
Eubacterium_rectale_56927 XLA-036 533
Eubacterium_rectale_56927 XLA-037 573
Eubacterium_rectale_56927 XLA-043 610
Eubacterium_rectale_56927 XLA-064 539
Eubacterium_rectale_56927 XLA-148 630
Eubacterium_rectale_56927 XMA-001 626
Eubacterium_rectale_56927 XMA-008 621
Eubacterium_rectale_56927 XMA-015 573
Eubacterium_rectale_56927 XMA-025 606
Eubacterium_rectale_56927 XMA-026 597
Eubacterium_rectale_56927 XMA-027 622
Eubacterium_rectale_56927 XMA-028 662
Eubacterium_rectale_56927 XMA-029 604
Eubacterium_rectale_56927 XMA-030 630
Eubacterium_rectale_56927 XMA-034 651
Eubacterium_rectale_56927 XMA-035 610
Eubacterium_rectale_56927 XMA-036 623
Eubacterium_rectale_56927 XMA-037 635
Eubacterium_rectale_56927 XMA-038 615
Eubacterium_rectale_56927 XMA-040 653
Eubacterium_rectale_56927 XMA-043 648
Eubacterium_rectale_56927 XMA-050 663
Eubacterium_rectale_56927 XMA-057 622
Eubacterium_rectale_56927 XMA-064 643
Eubacterium_rectale_56927 XMA-116 603
Eubacterium_rectale_56927 XMA-180 629
Eubacterium_rectale_56927 XMA-264 571
Eubacterium_rectale_56927 XMA-359 630
Eubacterium_rectale_56927 XMB-029 648
Eubacterium_rectale_56927 XNA-032 421
Eubacterium_rectale_56927 XNA-033 438
Eubacterium_rectale_56927 XNA-034 439
Eubacterium_rectale_56927 XNA-036 423
Eubacterium_rectale_56927 XNA-043 472
Eubacterium_rectale_56927 XNA-050 443
Eubacterium_rectale_56927 XOA-001 686
Eubacterium_rectale_56927 XOA-008 652
Eubacterium_rectale_56927 XOA-015 687
Eubacterium_rectale_56927 XOA-021 686
Eubacterium_rectale_56927 XOA-022 671
Eubacterium_rectale_56927 XOA-023 671
Eubacterium_rectale_56927 XOA-024 664
Eubacterium_rectale_56927 XOA-025 672
Eubacterium_rectale_56927 XOA-026 658
Eubacterium_rectale_56927 XOA-027 686
Eubacterium_rectale_56927 XOA-028 677
Eubacterium_rectale_56927 XOA-029 680
Eubacterium_rectale_56927 XOA-030 667
Eubacterium_rectale_56927 XOA-031 671
Eubacterium_rectale_56927 XOA-032 656
Eubacterium_rectale_56927 XOA-033 698
Eubacterium_rectale_56927 XOA-034 660
Eubacterium_rectale_56927 XOA-035 675
Eubacterium_rectale_56927 XOA-036 663
Eubacterium_rectale_56927 XOA-037 689
Eubacterium_rectale_56927 XOA-038 679
Eubacterium_rectale_56927 XOA-039 659
Eubacterium_rectale_56927 XOA-043 665
Eubacterium_rectale_56927 XOA-050 670
Eubacterium_rectale_56927 XOA-057 658
Eubacterium_rectale_56927 XOA-064 663
Eubacterium_rectale_56927 XOA-129 649
Eubacterium_rectale_56927 XOA-220 672
Eubacterium_rectale_56927 XOA-498 664
Eubacterium_rectale_56927 XOB-064 387
Eubacterium_rectale_56927 XPA-002 646
Eubacterium_rectale_56927 XPA-023 585
Eubacterium_rectale_56927 XPA-029 612
Eubacterium_rectale_56927 XPA-032 581
Eubacterium_rectale_56927 XPA-035 605
Eubacterium_rectale_56927 XPA-036 646
Eubacterium_rectale_56927 XPA-037 569
Eubacterium_rectale_56927 XPA-039 616
Eubacterium_rectale_56927 XPA-072 632
Eubacterium_rectale_56927 XPA-151 649
Eubacterium_rectale_56927 XPB-139 392
Eubacterium_rectale_56927 XQA-001 723
Eubacterium_rectale_56927 XQA-009 750
Eubacterium_rectale_56927 XQA-015 662
Eubacterium_rectale_56927 XQA-022 695
Eubacterium_rectale_56927 XQA-024 751
Eubacterium_rectale_56927 XQA-025 743
Eubacterium_rectale_56927 XQA-026 762
Eubacterium_rectale_56927 XQA-027 754
Eubacterium_rectale_56927 XQA-028 726
Eubacterium_rectale_56927 XQA-029 720
Eubacterium_rectale_56927 XQA-030 760
Eubacterium_rectale_56927 XQA-031 589
Eubacterium_rectale_56927 XQA-034 712
Eubacterium_rectale_56927 XQA-035 747
Eubacterium_rectale_56927 XQA-036 706
Eubacterium_rectale_56927 XQA-037 738
Eubacterium_rectale_56927 XQA-038 698
Eubacterium_rectale_56927 XQA-039 755
Eubacterium_rectale_56927 XQA-040 729
Eubacterium_rectale_56927 XQA-043 706
Eubacterium_rectale_56927 XQA-050 717
Eubacterium_rectale_56927 XQA-057 758
Eubacterium_rectale_56927 XQA-064 659
Eubacterium_rectale_56927 XQA-133 676
Eubacterium_rectale_56927 XQA-244 639
Eubacterium_rectale_56927 XQA-351 675
Eubacterium_rectale_56927 XQA-455 681
Eubacterium_rectale_56927 XQA-532 728
Eubacterium_rectale_56927 XQA-648 688
Eubacterium_rectale_56927 XQB-001 665
Eubacterium_rectale_56927 XQB-029 695
Eubacterium_rectale_56927 XQB-036 637
Eubacterium_rectale_56927 XQB-064 557
Eubacterium_rectale_56927 XQB-452 696
Eubacterium_rectale_56927 XRA-008 720
Eubacterium_rectale_56927 XRA-026 722
Eubacterium_rectale_56927 XRA-035 704
Eubacterium_rectale_56927 XRA-037 623
Eubacterium_rectale_56927 XRA-052 727
Eubacterium_rectale_56927 XRA-059 729
Eubacterium_rectale_56927 XRA-064 726
Eubacterium_rectale_56927 XRA-153 727
Eubacterium_rectale_56927 XRA-310 688
Eubacterium_rectale_56927 XSA-001 376
Eubacterium_rectale_56927 XSA-008 379
Eubacterium_rectale_56927 XSA-015 392
Eubacterium_rectale_56927 XSA-022 381
Eubacterium_rectale_56927 XSA-023 411
Eubacterium_rectale_56927 XSA-024 405
Eubacterium_rectale_56927 XSA-025 410
Eubacterium_rectale_56927 XSA-026 425
Eubacterium_rectale_56927 XSA-027 378
Eubacterium_rectale_56927 XSA-028 433
Eubacterium_rectale_56927 XSA-029 370
Eubacterium_rectale_56927 XSA-030 353
Eubacterium_rectale_56927 XSA-031 347
Eubacterium_rectale_56927 XSA-032 351
Eubacterium_rectale_56927 XSA-033 362
Eubacterium_rectale_56927 XSA-034 350
Eubacterium_rectale_56927 XSA-035 342
Eubacterium_rectale_56927 XSA-036 335
Eubacterium_rectale_56927 XSA-037 362
Eubacterium_rectale_56927 XSA-038 376
Eubacterium_rectale_56927 XSA-039 352
Eubacterium_rectale_56927 XSA-040 365
Eubacterium_rectale_56927 XSA-043 357
Eubacterium_rectale_56927 XSA-050 363
Eubacterium_rectale_56927 XSA-057 410
Eubacterium_rectale_56927 XSA-064 345
Eubacterium_rectale_56927 XSA-239 359
Eubacterium_rectale_56927 XSA-333 401
Eubacterium_rectale_56927 XSA-428 361
Eubacterium_rectale_56927 XSA-534 376
Eubacterium_rectale_56927 XSB-001 797
Eubacterium_rectale_56927 XSB-036 773
Eubacterium_rectale_56927 XSB-064 760
Eubacterium_rectale_56927 XSB-147 842
Eubacterium_rectale_56927 XSB-240 783
Eubacterium_rectale_56927 XSB-333 804
Eubacterium_rectale_56927 XSB-428 821
Eubacterium_rectale_56927 XSB-533 862
Eubacterium_rectale_56927 XTA-001 576
Eubacterium_rectale_56927 XTA-026 657
Eubacterium_rectale_56927 XTA-029 637
Eubacterium_rectale_56927 XTA-030 567
Eubacterium_rectale_56927 XTA-031 602
Eubacterium_rectale_56927 XTA-036 568
Eubacterium_rectale_56927 XTA-037 674
Eubacterium_rectale_56927 XTA-038 601
Eubacterium_rectale_56927 XTA-039 569
Eubacterium_rectale_56927 XTA-040 592
Eubacterium_rectale_56927 XTA-041 605
Eubacterium_rectale_56927 XTA-042 597
Eubacterium_rectale_56927 XTA-043 573
Eubacterium_rectale_56927 XTA-050 632
Eubacterium_rectale_56927 XTA-057 563
Eubacterium_rectale_56927 XTA-064 588
Eubacterium_rectale_56927 XTB-001 560
Eubacterium_rectale_56927 XTB-028 547
Eubacterium_rectale_56927 XTB-065 603
Eubacterium_rectale_56927 XUA-001 502
Eubacterium_rectale_56927 XUA-008 508
Eubacterium_rectale_56927 XUA-022 509
Eubacterium_rectale_56927 XUA-029 518
Eubacterium_rectale_56927 XUA-030 558
Eubacterium_rectale_56927 XUA-031 515
Eubacterium_rectale_56927 XUA-032 497
Eubacterium_rectale_56927 XUA-034 583
Eubacterium_rectale_56927 XUA-036 535
Eubacterium_rectale_56927 XUA-038 569
Eubacterium_rectale_56927 XUA-039 527
Eubacterium_rectale_56927 XUA-040 537
Eubacterium_rectale_56927 XUA-043 526
Eubacterium_rectale_56927 XUA-057 544
Eubacterium_rectale_56927 XUA-064 484
Eubacterium_rectale_56927 XUA-129 467
Eubacterium_rectale_56927 XUA-221 444
Eubacterium_rectale_56927 XUA-318 476
Eubacterium_rectale_56927 XUA-507 540
Eubacterium_rectale_56927 XUB-221 585
Eubacterium_rectale_56927 XVA-050 841
Eubacterium_rectale_56927 XVA-057 693
Eubacterium_rectale_56927 YAB-001 596
Eubacterium_rectale_56927 YAB-064 575
Eubacterium_rectale_56927 YBB-029 567
Eubacterium_rectale_56927 YBB-050 583
Eubacterium_rectale_56927 YBB-260 595
Eubacterium_rectale_56927 YBB-360 628
Eubacterium_rectale_56927 YBB-435 591
Eubacterium_rectale_56927 YBC-001 432
Eubacterium_rectale_56927 YBC-043 355
Eubacterium_rectale_56927 YBC-260 407
Eubacterium_rectale_56927 YBC-360 424
Eubacterium_rectale_56927 YBC-435 440
Eubacterium_rectale_56927 YCA-001 490
Eubacterium_rectale_56927 YCB-064 616
Eubacterium_rectale_56927 YDB-006 538
Eubacterium_rectale_56927 YEC-005 599
Eubacterium_rectale_56927 YFC-064 547
Eubacterium_rectale_56927 ZAA-002 543
Eubacterium_rectale_56927 ZAA-066 574
Eubacterium_rectale_56927 ZAB-002 507
Eubacterium_rectale_56927 ZAB-064 501
Eubacterium_rectale_56927 ZAB-256 696
Eubacterium_rectale_56927 ZAB-411 674
Eubacterium_rectale_56927 ZAB-504 670
Eubacterium_rectale_56927 ZAB-600 683
Eubacterium_rectale_56927 ZAB-702 700
Eubacterium_rectale_56927 ZAB-813 660
Eubacterium_rectale_56927 ZAC-263 683
Eubacterium_rectale_56927 ZAC-709 602
Eubacterium_rectale_56927 ZCA-323 407
Eubacterium_rectale_56927 ZCA-505 441
Eubacterium_rectale_56927 ZCB-001 620
Eubacterium_rectale_56927 ZCB-261 632
Eubacterium_rectale_56927 ZCB-323 628
Eubacterium_rectale_56927 ZDA-413 421
Eubacterium_rectale_56927 ZDA-503 426
Eubacterium_rectale_56927 ZDA-598 382
Eubacterium_rectale_56927 ZDB-001 568
Eubacterium_rectale_56927 ZDB-064 509
Eubacterium_rectale_56927 ZDB-261 578
Eubacterium_rectale_56927 ZDB-324 547
Eubacterium_rectale_56927 ZDB-411 551
Eubacterium_rectale_56927 ZDB-506 554
Eubacterium_rectale_56927 ZDB-596 562
Eubacterium_rectale_56927 ZEA-001 516
Eubacterium_rectale_56927 ZEA-064 530
Eubacterium_rectale_56927 ZEB-001 445
Eubacterium_rectale_56927 ZEB-064 458
Eubacterium_rectale_56927 ZEC-001 567
Eubacterium_rectale_56927 ZEC-064 652
Eubacterium_siraeum_57634 XBA-001 778
Eubacterium_siraeum_57634 XBA-008 846
Eubacterium_siraeum_57634 XBA-015 868
Eubacterium_siraeum_57634 XBA-022 836
Eubacterium_siraeum_57634 XBA-023 799
Eubacterium_siraeum_57634 XBA-024 833
Eubacterium_siraeum_57634 XBA-025 793
Eubacterium_siraeum_57634 XBA-026 927
Eubacterium_siraeum_57634 XBA-027 830
Eubacterium_siraeum_57634 XBA-028 806
Eubacterium_siraeum_57634 XBA-029 791
Eubacterium_siraeum_57634 XBA-030 857
Eubacterium_siraeum_57634 XCA-001 918
Eubacterium_siraeum_57634 XCA-008 1015
Eubacterium_siraeum_57634 XCA-015 1044
Eubacterium_siraeum_57634 XCA-022 1022
Eubacterium_siraeum_57634 XCA-023 1017
Eubacterium_siraeum_57634 XCA-024 923
Eubacterium_siraeum_57634 XCA-025 997
Eubacterium_siraeum_57634 XCA-026 1025
Eubacterium_siraeum_57634 XCA-027 946
Eubacterium_siraeum_57634 XCA-029 941
Eubacterium_siraeum_57634 XCA-030 999
Eubacterium_siraeum_57634 XCA-031 1029
Eubacterium_siraeum_57634 XCA-032 1024
Eubacterium_siraeum_57634 XCA-036 973
Eubacterium_siraeum_57634 XCA-037 940
Eubacterium_siraeum_57634 XCA-038 971
Eubacterium_siraeum_57634 XCA-039 957
Eubacterium_siraeum_57634 XCA-040 1053
Eubacterium_siraeum_57634 XCA-064 1008
Eubacterium_siraeum_57634 XCA-258 999
Eubacterium_siraeum_57634 XCA-317 988
Eubacterium_siraeum_57634 XCA-409 886
Eubacterium_siraeum_57634 XCA-498 1005
Eubacterium_siraeum_57634 XCA-604 992
Eubacterium_siraeum_57634 XCA-695 977
Eubacterium_siraeum_57634 XCA-805 1010
Eubacterium_siraeum_57634 XDB-001 1002
Eubacterium_siraeum_57634 XDB-029 1058
Eubacterium_siraeum_57634 XDB-036 1043
Eubacterium_siraeum_57634 XDB-064 993
Eubacterium_siraeum_57634 XDB-267 1100
Eubacterium_siraeum_57634 XDB-330 1043
Eubacterium_siraeum_57634 XDB-417 1022
Eubacterium_siraeum_57634 XDB-458 1048
Eubacterium_siraeum_57634 XDB-512 959
Eubacterium_siraeum_57634 XDB-553 1035
Eubacterium_siraeum_57634 XDB-591 1059
Eubacterium_siraeum_57634 XDB-706 1061
Eubacterium_siraeum_57634 XDB-816 1085
Eubacterium_siraeum_57634 XEA-001 486
Eubacterium_siraeum_57634 XEA-008 504
Eubacterium_siraeum_57634 XEA-016 510
Eubacterium_siraeum_57634 XEA-023 543
Eubacterium_siraeum_57634 XEA-024 535
Eubacterium_siraeum_57634 XEA-025 557
Eubacterium_siraeum_57634 XEA-026 491
Eubacterium_siraeum_57634 XEA-028 648
Eubacterium_siraeum_57634 XEA-029 439
Eubacterium_siraeum_57634 XEA-030 500
Eubacterium_siraeum_57634 XEA-040 508
Eubacterium_siraeum_57634 XEA-050 576
Eubacterium_siraeum_57634 XEA-064 492
Eubacterium_siraeum_57634 XEA-302 588
Eubacterium_siraeum_57634 XEA-390 448
Eubacterium_siraeum_57634 XFA-001 703
Eubacterium_siraeum_57634 XFA-008 939
Eubacterium_siraeum_57634 XFA-029 860
Eubacterium_siraeum_57634 XFA-030 830
Eubacterium_siraeum_57634 XFB-001 906
Eubacterium_siraeum_57634 XFB-029 898
Eubacterium_siraeum_57634 XFB-036 908
Eubacterium_siraeum_57634 XFB-064 890
Eubacterium_siraeum_57634 XFB-242 981
Eubacterium_siraeum_57634 XFB-313 928
Eubacterium_siraeum_57634 XHB-036 811
Eubacterium_siraeum_57634 XJA-001 820
Eubacterium_siraeum_57634 XJA-022 838
Eubacterium_siraeum_57634 XJA-029 833
Eubacterium_siraeum_57634 XJA-040 918
Eubacterium_siraeum_57634 XJA-043 820
Eubacterium_siraeum_57634 XOA-057 464
Eubacterium_siraeum_57634 XQA-001 726
Eubacterium_siraeum_57634 XQA-009 837
Eubacterium_siraeum_57634 XQA-015 767
Eubacterium_siraeum_57634 XQA-022 727
Eubacterium_siraeum_57634 XQA-024 797
Eubacterium_siraeum_57634 XQA-025 820
Eubacterium_siraeum_57634 XQA-026 868
Eubacterium_siraeum_57634 XQA-028 827
Eubacterium_siraeum_57634 XQA-029 733
Eubacterium_siraeum_57634 XQA-030 719
Eubacterium_siraeum_57634 XQA-033 691
Eubacterium_siraeum_57634 XQA-037 700
Eubacterium_siraeum_57634 XQA-038 773
Eubacterium_siraeum_57634 XQA-039 791
Eubacterium_siraeum_57634 XQA-040 785
Eubacterium_siraeum_57634 XQA-043 813
Eubacterium_siraeum_57634 XQA-057 792
Eubacterium_siraeum_57634 XQA-064 738
Eubacterium_siraeum_57634 XQA-133 728
Eubacterium_siraeum_57634 XQA-244 702
Eubacterium_siraeum_57634 XQA-351 845
Eubacterium_siraeum_57634 XQA-455 758
Eubacterium_siraeum_57634 XQA-532 758
Eubacterium_siraeum_57634 XQA-648 777
Eubacterium_siraeum_57634 XQB-001 764
Eubacterium_siraeum_57634 XQB-064 776
Eubacterium_siraeum_57634 XQB-133 885
Eubacterium_siraeum_57634 XRB-059 446
Eubacterium_siraeum_57634 XVA-001 463
Eubacterium_siraeum_57634 XVA-024 639
Eubacterium_siraeum_57634 XVA-029 542
Eubacterium_siraeum_57634 XVA-030 526
Eubacterium_siraeum_57634 XVA-031 575
Eubacterium_siraeum_57634 XVA-032 695
Eubacterium_siraeum_57634 XVA-033 492
Eubacterium_siraeum_57634 XVA-034 687
Eubacterium_siraeum_57634 XVA-036 505
Eubacterium_siraeum_57634 XVA-043 665
Eubacterium_siraeum_57634 XVA-050 453
Eubacterium_siraeum_57634 XVA-057 484
Eubacterium_siraeum_57634 XVA-064 469
Eubacterium_siraeum_57634 XVA-129 460
Eubacterium_siraeum_57634 XVA-216 584
Eubacterium_siraeum_57634 XVB-001 473
Eubacterium_siraeum_57634 XVB-036 505
Eubacterium_siraeum_57634 YAC-064 428
Eubacterium_siraeum_57634 YAD-001 1221
Eubacterium_siraeum_57634 YAD-064 1237
Eubacterium_siraeum_57634 YBC-043 1140
Eubacterium_siraeum_57634 YBC-260 1247
Eubacterium_siraeum_57634 YBC-435 1193
Eubacterium_siraeum_57634 ZCA-001 806
Eubacterium_siraeum_57634 ZCA-064 870
Eubacterium_siraeum_57634 ZCA-323 1052
Eubacterium_siraeum_57634 ZEA-001 562
Eubacterium_siraeum_57634 ZEA-064 640
Eubacterium_siraeum_57634 ZEC-001 676
Eubacterium_siraeum_57634 ZEC-064 692
Eubacterium_ventriosum_61474 XAA-002 983
Eubacterium_ventriosum_61474 XAA-028 1095
Eubacterium_ventriosum_61474 XAD-003 831
Eubacterium_ventriosum_61474 XAD-036 930
Eubacterium_ventriosum_61474 XBA-029 912
Eubacterium_ventriosum_61474 XBB-443 1163
Eubacterium_ventriosum_61474 XBB-464 1330
Eubacterium_ventriosum_61474 XBB-582 1249
Eubacterium_ventriosum_61474 XCA-036 876
Eubacterium_ventriosum_61474 XDA-268 1269
Eubacterium_ventriosum_61474 XFA-001 865
Eubacterium_ventriosum_61474 XFA-036 722
Eubacterium_ventriosum_61474 XFA-242 983
Eubacterium_ventriosum_61474 XGA-001 606
Eubacterium_ventriosum_61474 XGA-064 666
Eubacterium_ventriosum_61474 XGC-064 996
Eubacterium_ventriosum_61474 XGC-252 1151
Eubacterium_ventriosum_61474 XIA-015 760
Eubacterium_ventriosum_61474 XIA-026 810
Eubacterium_ventriosum_61474 XIA-029 882
Eubacterium_ventriosum_61474 XIA-034 826
Eubacterium_ventriosum_61474 XIA-035 807
Eubacterium_ventriosum_61474 XIA-036 868
Eubacterium_ventriosum_61474 XIA-057 735
Eubacterium_ventriosum_61474 XIA-064 950
Eubacterium_ventriosum_61474 XIA-199 765
Eubacterium_ventriosum_61474 XIB-199 970
Eubacterium_ventriosum_61474 XIB-259 1068
Eubacterium_ventriosum_61474 XKA-332 1378
Eubacterium_ventriosum_61474 XKA-359 1200
Eubacterium_ventriosum_61474 XKA-580 1220
Eubacterium_ventriosum_61474 XKB-204 1852
Eubacterium_ventriosum_61474 XKB-362 1836
Eubacterium_ventriosum_61474 XKB-467 1734
Eubacterium_ventriosum_61474 XKB-580 1389
Eubacterium_ventriosum_61474 XLA-064 780
Eubacterium_ventriosum_61474 XLA-148 1061
Eubacterium_ventriosum_61474 XMB-001 1276
Eubacterium_ventriosum_61474 XOA-038 1432
Eubacterium_ventriosum_61474 XOB-028 1113
