species_id subject1 strainSharedAnyTimepoint strainSharedPreAbx strainSharedPostAbx strainSharedMain strainSharedFollowup strainSharedPostAbxFollowup
Eubacterium_eligens_61678 XCB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_eligens_61678 XDA TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 XDB TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 XEA FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 XEB FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 XFA FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 XFB FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 XGA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XHA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XHB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XHC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XIA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_eligens_61678 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_eligens_61678 XIC TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 XJA FALSE NA FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XJB FALSE NA FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XKA FALSE NA NA NA FALSE FALSE
Eubacterium_eligens_61678 XKB FALSE NA NA NA FALSE FALSE
Eubacterium_eligens_61678 XMA TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 XMB TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 XOA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XOB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XPA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XPB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 XQA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_eligens_61678 XQB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_eligens_61678 XRA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XRB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XTA FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 XTB FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 YAB FALSE NA FALSE FALSE NA FALSE
Eubacterium_eligens_61678 YAC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 YAD FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 YBA TRUE NA NA TRUE FALSE FALSE
Eubacterium_eligens_61678 YBB TRUE NA NA TRUE FALSE FALSE
Eubacterium_eligens_61678 YBC FALSE NA NA NA FALSE FALSE
Eubacterium_eligens_61678 YEA TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 YEB FALSE FALSE NA FALSE NA NA
Eubacterium_eligens_61678 YEC TRUE TRUE NA TRUE NA NA
Eubacterium_eligens_61678 ZAA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 ZAB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 ZAC FALSE NA NA NA FALSE FALSE
Eubacterium_eligens_61678 ZCA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 ZCB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 ZDA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 ZDB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_eligens_61678 ZEA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_eligens_61678 ZEC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_hallii_61477 XCA FALSE NA NA FALSE NA FALSE
Eubacterium_hallii_61477 XCB FALSE NA NA FALSE NA FALSE
Eubacterium_hallii_61477 XDA FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 XDB FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 XEA FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 XEB FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 XGA TRUE NA TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 XGC TRUE NA TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 XIA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XIB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XIC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_hallii_61477 XKA FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 XKB FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 XLA FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 XLB FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 XMA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 XMB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 XOA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_hallii_61477 XOB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_hallii_61477 XPA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XPB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XRA FALSE NA FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XRB FALSE NA FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XSA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XSB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 XTA FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 XTB FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 XUA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 XUB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 XVA FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 XVB FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 YAA FALSE NA FALSE FALSE NA FALSE
Eubacterium_hallii_61477 YAB FALSE NA NA FALSE NA NA
Eubacterium_hallii_61477 YAC FALSE NA FALSE FALSE NA FALSE
Eubacterium_hallii_61477 YAD FALSE NA FALSE FALSE NA FALSE
Eubacterium_hallii_61477 YBB FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 YBC FALSE NA NA NA FALSE FALSE
Eubacterium_hallii_61477 ZCA TRUE NA TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 ZCB TRUE NA TRUE TRUE TRUE TRUE
Eubacterium_hallii_61477 ZDA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_hallii_61477 ZDB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_ramulus_59802 XEA FALSE NA NA NA FALSE FALSE
Eubacterium_ramulus_59802 XEB FALSE NA NA NA FALSE FALSE
Eubacterium_ramulus_59802 XIA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_ramulus_59802 XIB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_ramulus_59802 XQA FALSE NA NA NA NA FALSE
Eubacterium_ramulus_59802 XQB FALSE NA NA NA NA FALSE
Eubacterium_ramulus_59802 YBA TRUE NA TRUE TRUE NA TRUE
Eubacterium_ramulus_59802 YBB TRUE NA TRUE TRUE NA TRUE
Eubacterium_rectale_56927 XAA FALSE FALSE NA FALSE NA NA
Eubacterium_rectale_56927 XAC FALSE FALSE NA FALSE NA NA
Eubacterium_rectale_56927 XBA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XBB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XCA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XCB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XDA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XDB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XEA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XEB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XFA TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 XFB TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 XGA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XGB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XHB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 XHC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 XIA TRUE FALSE FALSE TRUE FALSE FALSE
Eubacterium_rectale_56927 XIB TRUE FALSE FALSE TRUE FALSE FALSE
Eubacterium_rectale_56927 XIC FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XKA FALSE FALSE NA FALSE NA NA
Eubacterium_rectale_56927 XKB FALSE FALSE NA FALSE NA NA
Eubacterium_rectale_56927 XLA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_rectale_56927 XLB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_rectale_56927 XMA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XMB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XNA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 XNB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 XOA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XOB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XPA FALSE NA FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XPB FALSE NA FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XRA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XRB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XSA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XSB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XTA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 XTB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 XVA TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 XVB TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 YAB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 YAC TRUE TRUE FALSE TRUE NA FALSE
Eubacterium_rectale_56927 YAD TRUE TRUE FALSE TRUE NA FALSE
Eubacterium_rectale_56927 YBA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 YBB FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 YBC FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 YCA FALSE NA NA FALSE NA NA
Eubacterium_rectale_56927 YCB FALSE NA NA FALSE NA NA
Eubacterium_rectale_56927 YEA TRUE TRUE NA TRUE NA NA
Eubacterium_rectale_56927 YEB TRUE TRUE NA TRUE NA NA
Eubacterium_rectale_56927 YEC FALSE FALSE NA FALSE NA NA
Eubacterium_rectale_56927 ZAA FALSE FALSE FALSE FALSE FALSE FALSE
Eubacterium_rectale_56927 ZAB TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 ZAC TRUE NA NA NA TRUE TRUE
Eubacterium_rectale_56927 ZCA TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 ZCB TRUE FALSE FALSE FALSE TRUE TRUE
Eubacterium_rectale_56927 ZDA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_rectale_56927 ZDB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_rectale_56927 ZEA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 ZEB FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_rectale_56927 ZEC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_siraeum_57634 XCA FALSE NA NA NA FALSE FALSE
Eubacterium_siraeum_57634 XCB FALSE NA NA NA FALSE FALSE
Eubacterium_siraeum_57634 XEA TRUE NA TRUE TRUE NA TRUE
Eubacterium_siraeum_57634 XEB TRUE NA TRUE TRUE NA TRUE
Eubacterium_siraeum_57634 XFA TRUE TRUE NA TRUE NA NA
Eubacterium_siraeum_57634 XFB TRUE TRUE NA TRUE NA NA
Eubacterium_siraeum_57634 XQA TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_siraeum_57634 XQB TRUE TRUE TRUE TRUE TRUE TRUE
Eubacterium_siraeum_57634 XVA TRUE TRUE TRUE TRUE NA TRUE
Eubacterium_siraeum_57634 XVB TRUE TRUE TRUE TRUE NA TRUE
Eubacterium_siraeum_57634 YAC FALSE NA FALSE FALSE NA FALSE
Eubacterium_siraeum_57634 YAD FALSE NA FALSE FALSE NA FALSE
Eubacterium_siraeum_57634 ZEA FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_siraeum_57634 ZEC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_ventriosum_61474 XAA FALSE FALSE NA FALSE NA NA
Eubacterium_ventriosum_61474 XAD FALSE FALSE NA FALSE NA NA
Eubacterium_ventriosum_61474 XBA FALSE NA NA FALSE NA NA
Eubacterium_ventriosum_61474 XBB FALSE NA NA FALSE NA NA
Eubacterium_ventriosum_61474 XFA FALSE FALSE NA FALSE FALSE FALSE
Eubacterium_ventriosum_61474 XFB FALSE FALSE NA FALSE FALSE FALSE
Eubacterium_ventriosum_61474 XGA TRUE TRUE TRUE TRUE NA TRUE
Eubacterium_ventriosum_61474 XGB TRUE TRUE TRUE TRUE NA TRUE
Eubacterium_ventriosum_61474 XGC FALSE FALSE FALSE FALSE NA FALSE
Eubacterium_ventriosum_61474 XIA TRUE TRUE TRUE TRUE FALSE TRUE
Eubacterium_ventriosum_61474 XIB FALSE NA NA NA FALSE FALSE
Eubacterium_ventriosum_61474 XIC TRUE TRUE TRUE TRUE NA TRUE
Eubacterium_ventriosum_61474 XKA FALSE NA NA NA FALSE FALSE
Eubacterium_ventriosum_61474 XKB FALSE NA NA NA FALSE FALSE
Eubacterium_ventriosum_61474 XOA FALSE NA FALSE FALSE NA FALSE
Eubacterium_ventriosum_61474 XOB FALSE NA FALSE FALSE NA FALSE
Eubacterium_ventriosum_61474 XQA TRUE TRUE NA TRUE NA TRUE
Eubacterium_ventriosum_61474 XQB TRUE TRUE NA TRUE NA TRUE
Eubacterium_ventriosum_61474 XUA FALSE NA FALSE FALSE NA FALSE
Eubacterium_ventriosum_61474 XUB FALSE NA FALSE FALSE NA FALSE
Eubacterium_ventriosum_61474 YEB FALSE FALSE NA FALSE NA NA
Eubacterium_ventriosum_61474 YEC FALSE FALSE NA FALSE NA NA
Eubacterium_ventriosum_61474 ZAB FALSE NA NA NA FALSE FALSE
Eubacterium_ventriosum_61474 ZAC FALSE NA NA NA FALSE FALSE
Faecalibacterium_cf_62236 XAA FALSE NA NA NA NA NA
Faecalibacterium_cf_62236 XAC FALSE NA NA NA NA NA
Faecalibacterium_cf_62236 XCA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XCB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XDA TRUE NA TRUE TRUE TRUE TRUE
Faecalibacterium_cf_62236 XDB TRUE NA TRUE TRUE TRUE TRUE
Faecalibacterium_cf_62236 XEA FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 XEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 XFA FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 XFB FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 XGA TRUE TRUE TRUE TRUE FALSE TRUE
Faecalibacterium_cf_62236 XGB TRUE TRUE TRUE TRUE FALSE TRUE
Faecalibacterium_cf_62236 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XHA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 XHB TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_cf_62236 XHC TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_cf_62236 XIA TRUE TRUE FALSE TRUE TRUE TRUE
Faecalibacterium_cf_62236 XIB TRUE TRUE FALSE TRUE TRUE TRUE
Faecalibacterium_cf_62236 XIC TRUE FALSE FALSE FALSE FALSE TRUE
Faecalibacterium_cf_62236 XJA TRUE NA TRUE TRUE NA TRUE
Faecalibacterium_cf_62236 XJB TRUE NA TRUE TRUE NA TRUE
Faecalibacterium_cf_62236 XLA TRUE FALSE TRUE TRUE FALSE TRUE
Faecalibacterium_cf_62236 XLB TRUE FALSE TRUE TRUE FALSE TRUE
Faecalibacterium_cf_62236 XMA FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 XMB FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 XOA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XOB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XPA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 XPB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 XQA TRUE TRUE TRUE TRUE FALSE TRUE
Faecalibacterium_cf_62236 XQB TRUE TRUE TRUE TRUE FALSE TRUE
Faecalibacterium_cf_62236 XRA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XRB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XSA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XSB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XTA TRUE TRUE NA TRUE NA NA
Faecalibacterium_cf_62236 XTB TRUE TRUE NA TRUE NA NA
Faecalibacterium_cf_62236 XUA FALSE NA FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XUB FALSE NA FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 YAB FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 YAC FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 YAD FALSE NA FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 YBA TRUE NA NA NA TRUE TRUE
Faecalibacterium_cf_62236 YBB TRUE NA NA NA TRUE TRUE
Faecalibacterium_cf_62236 YEA FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 YEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 YEC FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 YFA FALSE NA FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 YFC FALSE NA FALSE FALSE NA FALSE
Faecalibacterium_cf_62236 ZAA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 ZAB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_cf_62236 ZAC FALSE NA NA NA NA FALSE
Faecalibacterium_cf_62236 ZCA TRUE FALSE FALSE FALSE TRUE TRUE
Faecalibacterium_cf_62236 ZCB TRUE FALSE FALSE FALSE TRUE TRUE
Faecalibacterium_cf_62236 ZDA TRUE FALSE FALSE FALSE TRUE TRUE
Faecalibacterium_cf_62236 ZDB TRUE FALSE FALSE FALSE TRUE TRUE
Faecalibacterium_cf_62236 ZEA FALSE FALSE NA FALSE NA NA
Faecalibacterium_cf_62236 ZEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XAA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XAC FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XCA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XCB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XDA TRUE TRUE NA TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XDB TRUE TRUE NA TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XEA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XFA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XFB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XGA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XGB TRUE FALSE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XGC TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XHB TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_57453 XHC TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_57453 XIA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XIC TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XKA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XKB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XMA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XMB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XQA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_57453 XQB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_57453 XRA TRUE NA FALSE FALSE FALSE TRUE
Faecalibacterium_prausnitzii_57453 XRB TRUE NA FALSE FALSE FALSE TRUE
Faecalibacterium_prausnitzii_57453 XSA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XSB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XTA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XTB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 XUA TRUE NA TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XUB TRUE NA TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 YAB TRUE FALSE NA TRUE NA NA
Faecalibacterium_prausnitzii_57453 YAC TRUE FALSE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_57453 YAD TRUE FALSE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_57453 YBA TRUE NA NA TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 YBB TRUE NA NA TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 YBC TRUE NA NA NA TRUE TRUE
Faecalibacterium_prausnitzii_57453 YEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 YEC FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_57453 YFA FALSE NA FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_57453 YFC FALSE NA FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_57453 ZAA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 ZAB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 ZAC FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_57453 ZCA TRUE TRUE FALSE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 ZCB TRUE TRUE FALSE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_57453 ZDA FALSE NA FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 ZDB FALSE NA FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_57453 ZEA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_57453 ZEB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_57453 ZEC FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 XAA FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_61481 XAC FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_61481 XCA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XCB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XEA FALSE FALSE NA FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XEB FALSE FALSE NA FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XFA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XFB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XGA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XGC TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XHB TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_61481 XHC TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_61481 XIA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XIC TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XMA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XMB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XNA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XNB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XOA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XOB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XQA FALSE FALSE FALSE FALSE NA FALSE
