species_id sample1 strainSharedAnyTimepoint
Alistipes_putredinis_61533 XIC-039 FALSE
Alistipes_putredinis_61533 XIC-043 FALSE
Alistipes_putredinis_61533 XIC-050 FALSE
Alistipes_putredinis_61533 XIC-057 FALSE
Alistipes_putredinis_61533 XIC-064 FALSE
Alistipes_putredinis_61533 XIC-198 FALSE
Alistipes_putredinis_61533 XLA-001 TRUE
Alistipes_putredinis_61533 XLA-022 TRUE
Alistipes_putredinis_61533 XLA-023 TRUE
Alistipes_putredinis_61533 XLA-024 TRUE
Alistipes_putredinis_61533 XLA-025 TRUE
Alistipes_putredinis_61533 XLA-026 TRUE
Alistipes_putredinis_61533 XLA-027 TRUE
Alistipes_putredinis_61533 XLA-028 FALSE
Alistipes_putredinis_61533 XLA-029 TRUE
Alistipes_putredinis_61533 XLB-001 FALSE
Alistipes_putredinis_61533 XLB-029 FALSE
Alistipes_putredinis_61533 XLB-036 TRUE
Alistipes_putredinis_61533 XLB-064 FALSE
Alistipes_putredinis_61533 XLB-172 TRUE
Alistipes_putredinis_61533 XPA-002 FALSE
Alistipes_putredinis_61533 XPA-009 FALSE
Alistipes_putredinis_61533 XPA-019 FALSE
Alistipes_putredinis_61533 XPA-023 FALSE
Alistipes_putredinis_61533 XPA-029 FALSE
Alistipes_putredinis_61533 XPA-030 FALSE
Alistipes_putredinis_61533 XPA-031 FALSE
Alistipes_putredinis_61533 XPA-032 FALSE
Alistipes_putredinis_61533 XPA-036 FALSE
Alistipes_putredinis_61533 XPA-072 FALSE
Alistipes_putredinis_61533 XPA-151 FALSE
Alistipes_putredinis_61533 XPB-008 FALSE
Alistipes_putredinis_61533 XPB-028 FALSE
Alistipes_putredinis_61533 XPB-036 FALSE
Alistipes_putredinis_61533 XPB-063 FALSE
Alistipes_putredinis_61533 XPB-139 FALSE
Alistipes_putredinis_61533 XQA-001 FALSE
Alistipes_putredinis_61533 XQA-009 FALSE
Alistipes_putredinis_61533 XQA-015 FALSE
Alistipes_putredinis_61533 XQA-022 FALSE
Alistipes_putredinis_61533 XQA-024 FALSE
Alistipes_putredinis_61533 XQA-025 FALSE
Alistipes_putredinis_61533 XQA-026 FALSE
Alistipes_putredinis_61533 XQA-027 FALSE
Alistipes_putredinis_61533 XQA-028 FALSE
Alistipes_putredinis_61533 XQA-029 FALSE
Alistipes_putredinis_61533 XQA-030 FALSE
Alistipes_putredinis_61533 XQA-043 FALSE
Alistipes_putredinis_61533 XQA-050 FALSE
Alistipes_putredinis_61533 XQA-057 FALSE
Alistipes_putredinis_61533 XQA-064 FALSE
Alistipes_putredinis_61533 XQA-133 FALSE
Alistipes_putredinis_61533 XQA-244 FALSE
Alistipes_putredinis_61533 XQA-351 FALSE
Alistipes_putredinis_61533 XQA-455 FALSE
Alistipes_putredinis_61533 XQA-532 FALSE
Alistipes_putredinis_61533 XQA-648 FALSE
Alistipes_putredinis_61533 XQB-001 FALSE
Alistipes_putredinis_61533 XQB-029 FALSE
Alistipes_putredinis_61533 XQB-036 FALSE
Alistipes_putredinis_61533 XQB-064 FALSE
Alistipes_putredinis_61533 XQB-133 FALSE
Alistipes_putredinis_61533 XQB-243 FALSE
Alistipes_putredinis_61533 XQB-348 FALSE
Alistipes_putredinis_61533 XQB-452 FALSE
Alistipes_putredinis_61533 XQB-531 FALSE
Alistipes_putredinis_61533 XQB-647 FALSE
Alistipes_putredinis_61533 XUA-001 FALSE
Alistipes_putredinis_61533 XUA-008 FALSE
Alistipes_putredinis_61533 XUA-015 FALSE
Alistipes_putredinis_61533 XUA-022 FALSE
Alistipes_putredinis_61533 XUA-029 FALSE
Alistipes_putredinis_61533 XUB-001 FALSE
Alistipes_putredinis_61533 XUB-029 FALSE
Alistipes_putredinis_61533 XUB-036 FALSE
Alistipes_putredinis_61533 XUB-064 FALSE
Alistipes_putredinis_61533 XUB-130 FALSE
Alistipes_putredinis_61533 XUB-221 FALSE
Alistipes_putredinis_61533 YAC-001 FALSE
Alistipes_putredinis_61533 YAC-064 FALSE
Alistipes_putredinis_61533 YAD-064 FALSE
Alistipes_putredinis_61533 YBA-004 FALSE
Alistipes_putredinis_61533 YBA-043 FALSE
Alistipes_putredinis_61533 YBA-260 FALSE
Alistipes_putredinis_61533 YBA-360 FALSE
Alistipes_putredinis_61533 YBA-435 FALSE
Alistipes_putredinis_61533 YBA-522 FALSE
Alistipes_putredinis_61533 YBB-029 TRUE
Alistipes_putredinis_61533 YBB-050 TRUE
Alistipes_putredinis_61533 YBB-260 TRUE
Alistipes_putredinis_61533 YBB-360 TRUE
Alistipes_putredinis_61533 YBB-435 TRUE
Alistipes_putredinis_61533 YBC-001 TRUE
Alistipes_putredinis_61533 YBC-043 TRUE
Alistipes_putredinis_61533 YBC-260 TRUE
Alistipes_putredinis_61533 YBC-360 TRUE
Alistipes_putredinis_61533 YBC-435 TRUE
Alistipes_putredinis_61533 YEA-004 FALSE
Alistipes_putredinis_61533 YEB-001 FALSE
Alistipes_putredinis_61533 YEB-002 FALSE
Alistipes_putredinis_61533 YEC-005 FALSE
Alistipes_putredinis_61533 YFA-002 TRUE
Alistipes_putredinis_61533 YFA-064 TRUE
Alistipes_putredinis_61533 YFC-064 TRUE
Alistipes_putredinis_61533 ZAA-002 TRUE
Alistipes_putredinis_61533 ZAA-066 TRUE
Alistipes_putredinis_61533 ZAA-263 TRUE
Alistipes_putredinis_61533 ZAA-326 TRUE
Alistipes_putredinis_61533 ZAA-415 TRUE
Alistipes_putredinis_61533 ZAA-504 TRUE
Alistipes_putredinis_61533 ZAA-600 TRUE
Alistipes_putredinis_61533 ZAA-706 TRUE
Alistipes_putredinis_61533 ZAA-817 TRUE
Alistipes_putredinis_61533 ZAC-263 TRUE
Alistipes_putredinis_61533 ZAC-326 TRUE
Alistipes_putredinis_61533 ZAC-504 TRUE
Alistipes_putredinis_61533 ZAC-709 TRUE
Alistipes_putredinis_61533 ZCA-001 TRUE
Alistipes_putredinis_61533 ZCA-064 TRUE
Alistipes_putredinis_61533 ZCA-260 TRUE
Alistipes_putredinis_61533 ZCA-323 TRUE
Alistipes_putredinis_61533 ZCA-408 TRUE
Alistipes_putredinis_61533 ZCA-597 TRUE
Alistipes_putredinis_61533 ZCB-001 TRUE
Alistipes_putredinis_61533 ZCB-064 TRUE
Alistipes_putredinis_61533 ZCB-261 TRUE
Alistipes_putredinis_61533 ZCB-323 TRUE
Alistipes_putredinis_61533 ZCB-408 TRUE
Alistipes_putredinis_61533 ZCB-505 TRUE
Alistipes_putredinis_61533 ZCB-597 TRUE
Alistipes_putredinis_61533 ZEA-001 FALSE
Alistipes_putredinis_61533 ZEA-064 FALSE
Alistipes_putredinis_61533 ZEC-001 FALSE
Alistipes_putredinis_61533 ZEC-064 FALSE
Alistipes_senegalensis_58364 XFA-029 TRUE
Alistipes_senegalensis_58364 XFB-001 TRUE
Alistipes_senegalensis_58364 XFB-029 TRUE
Alistipes_senegalensis_58364 XFB-064 TRUE
Alistipes_senegalensis_58364 YAC-064 FALSE
Alistipes_senegalensis_58364 YAD-064 FALSE
Alistipes_senegalensis_58364 ZCA-001 TRUE
Alistipes_senegalensis_58364 ZCA-323 TRUE
Alistipes_senegalensis_58364 ZCB-001 TRUE
Alistipes_senegalensis_58364 ZCB-064 TRUE
Alistipes_senegalensis_58364 ZCB-323 TRUE
Alistipes_shahii_62199 XAA-623 TRUE
Alistipes_shahii_62199 XAA-652 TRUE
Alistipes_shahii_62199 XAC-002 TRUE
Alistipes_shahii_62199 XAC-029 TRUE
Alistipes_shahii_62199 XAC-036 TRUE
Alistipes_shahii_62199 XAC-064 TRUE
Alistipes_shahii_62199 XCA-001 FALSE
Alistipes_shahii_62199 XCA-008 FALSE
Alistipes_shahii_62199 XCA-015 FALSE
Alistipes_shahii_62199 XCA-022 FALSE
Alistipes_shahii_62199 XCA-023 FALSE
Alistipes_shahii_62199 XCA-024 FALSE
Alistipes_shahii_62199 XCA-025 FALSE
Alistipes_shahii_62199 XCA-026 FALSE
Alistipes_shahii_62199 XCA-027 FALSE
Alistipes_shahii_62199 XCA-029 FALSE
Alistipes_shahii_62199 XCA-030 FALSE
Alistipes_shahii_62199 XCB-001 FALSE
Alistipes_shahii_62199 XCB-029 FALSE
Alistipes_shahii_62199 XCB-036 FALSE
Alistipes_shahii_62199 XCB-064 FALSE
Alistipes_shahii_62199 XCB-258 FALSE
Alistipes_shahii_62199 XCB-310 FALSE
Alistipes_shahii_62199 XCB-410 FALSE
Alistipes_shahii_62199 XCB-604 FALSE
Alistipes_shahii_62199 XCB-695 FALSE
Alistipes_shahii_62199 XCB-804 FALSE
Alistipes_shahii_62199 XDA-001 FALSE
Alistipes_shahii_62199 XDA-025 FALSE
Alistipes_shahii_62199 XDA-026 FALSE
Alistipes_shahii_62199 XDA-027 FALSE
Alistipes_shahii_62199 XDA-029 FALSE
Alistipes_shahii_62199 XDB-001 FALSE
Alistipes_shahii_62199 XDB-029 FALSE
Alistipes_shahii_62199 XDB-036 FALSE
Alistipes_shahii_62199 XDB-064 FALSE
Alistipes_shahii_62199 XDB-267 FALSE
Alistipes_shahii_62199 XDB-330 FALSE
Alistipes_shahii_62199 XDB-417 FALSE
Alistipes_shahii_62199 XDB-458 FALSE
Alistipes_shahii_62199 XDB-512 FALSE
Alistipes_shahii_62199 XDB-553 FALSE
Alistipes_shahii_62199 XDB-591 FALSE
Alistipes_shahii_62199 XDB-706 FALSE
Alistipes_shahii_62199 XDB-816 FALSE
Alistipes_shahii_62199 XFA-001 FALSE
Alistipes_shahii_62199 XFA-029 FALSE
Alistipes_shahii_62199 XFB-001 FALSE
Alistipes_shahii_62199 XFB-029 FALSE
Alistipes_shahii_62199 XFB-036 FALSE
Alistipes_shahii_62199 XFB-064 FALSE
Alistipes_shahii_62199 XFB-242 FALSE
Alistipes_shahii_62199 XFB-313 FALSE
Alistipes_shahii_62199 XIA-002 TRUE
Alistipes_shahii_62199 XIA-008 TRUE
Alistipes_shahii_62199 XIA-015 TRUE
Alistipes_shahii_62199 XIA-023 TRUE
Alistipes_shahii_62199 XIA-024 TRUE
Alistipes_shahii_62199 XIA-025 TRUE
Alistipes_shahii_62199 XIA-026 TRUE
Alistipes_shahii_62199 XIA-027 TRUE
Alistipes_shahii_62199 XIA-028 TRUE
Alistipes_shahii_62199 XIA-029 TRUE
Alistipes_shahii_62199 XIB-002 FALSE
Alistipes_shahii_62199 XIB-036 FALSE
Alistipes_shahii_62199 XIB-064 FALSE
Alistipes_shahii_62199 XIB-199 FALSE
Alistipes_shahii_62199 XIB-259 FALSE
Alistipes_shahii_62199 XIB-277 FALSE
Alistipes_shahii_62199 XIC-008 TRUE
Alistipes_shahii_62199 XIC-022 TRUE
Alistipes_shahii_62199 XIC-024 TRUE
Alistipes_shahii_62199 XIC-029 TRUE
Alistipes_shahii_62199 XIC-036 TRUE
Alistipes_shahii_62199 XIC-064 TRUE
Alistipes_shahii_62199 XIC-198 TRUE
Alistipes_shahii_62199 XNA-001 FALSE
Alistipes_shahii_62199 XNA-015 FALSE
Alistipes_shahii_62199 XNA-029 FALSE
Alistipes_shahii_62199 XNB-001 FALSE
Alistipes_shahii_62199 XNB-029 FALSE
Alistipes_shahii_62199 XNB-064 FALSE
Alistipes_shahii_62199 XTA-001 FALSE
Alistipes_shahii_62199 XTB-001 FALSE
Alistipes_shahii_62199 XTB-028 FALSE
Alistipes_shahii_62199 XTB-038 FALSE
Alistipes_shahii_62199 XTB-065 FALSE
Alistipes_shahii_62199 XUA-001 FALSE
Alistipes_shahii_62199 XUA-015 FALSE
Alistipes_shahii_62199 XUB-001 FALSE
Alistipes_shahii_62199 XUB-029 FALSE
Alistipes_shahii_62199 XUB-130 FALSE
Alistipes_shahii_62199 YAB-001 FALSE
Alistipes_shahii_62199 YAB-064 FALSE
Alistipes_shahii_62199 YAC-001 FALSE
Alistipes_shahii_62199 YAC-064 FALSE
Alistipes_shahii_62199 YAD-001 FALSE
Alistipes_shahii_62199 YAD-064 FALSE
Alistipes_shahii_62199 YBA-522 TRUE
Alistipes_shahii_62199 YBC-001 TRUE
Alistipes_shahii_62199 YBC-043 TRUE
Alistipes_shahii_62199 YBC-260 TRUE
Alistipes_shahii_62199 YBC-360 TRUE
Alistipes_shahii_62199 YBC-435 TRUE
Alistipes_shahii_62199 ZCA-001 TRUE
Alistipes_shahii_62199 ZCA-064 TRUE
Alistipes_shahii_62199 ZCA-260 TRUE
Alistipes_shahii_62199 ZCA-323 TRUE
Alistipes_shahii_62199 ZCA-597 TRUE
Alistipes_shahii_62199 ZCB-001 TRUE
Alistipes_shahii_62199 ZCB-064 TRUE
Alistipes_shahii_62199 ZCB-261 TRUE
Alistipes_shahii_62199 ZCB-323 TRUE
Alistipes_shahii_62199 ZEA-001 FALSE
Alistipes_shahii_62199 ZEA-064 FALSE
Alistipes_shahii_62199 ZEC-001 FALSE
Alistipes_shahii_62199 ZEC-064 FALSE
Anaerostipes_hadrus_55206 XAA-002 FALSE
Anaerostipes_hadrus_55206 XAA-028 FALSE
Anaerostipes_hadrus_55206 XAC-029 FALSE
Anaerostipes_hadrus_55206 XAC-224 FALSE
Anaerostipes_hadrus_55206 XAD-003 FALSE
Anaerostipes_hadrus_55206 XAD-029 FALSE
Anaerostipes_hadrus_55206 XAD-036 FALSE
Anaerostipes_hadrus_55206 XAD-063 FALSE
Anaerostipes_hadrus_55206 XAD-225 FALSE
Anaerostipes_hadrus_55206 XBA-001 FALSE
Anaerostipes_hadrus_55206 XBA-029 FALSE
Anaerostipes_hadrus_55206 XBB-001 FALSE
Anaerostipes_hadrus_55206 XBB-029 FALSE
Anaerostipes_hadrus_55206 XBB-036 FALSE
Anaerostipes_hadrus_55206 XBB-064 FALSE
Anaerostipes_hadrus_55206 XBB-066 FALSE
Anaerostipes_hadrus_55206 XBB-106 FALSE
Anaerostipes_hadrus_55206 XBB-136 FALSE
Anaerostipes_hadrus_55206 XBB-204 FALSE
Anaerostipes_hadrus_55206 XBB-274 FALSE
Anaerostipes_hadrus_55206 XBB-303 FALSE
Anaerostipes_hadrus_55206 XBB-330 FALSE
Anaerostipes_hadrus_55206 XBB-351 FALSE
Anaerostipes_hadrus_55206 XBB-380 FALSE
Anaerostipes_hadrus_55206 XBB-436 FALSE
Anaerostipes_hadrus_55206 XBB-443 FALSE
Anaerostipes_hadrus_55206 XBB-456 FALSE
Anaerostipes_hadrus_55206 XBB-464 FALSE
Anaerostipes_hadrus_55206 XBB-493 FALSE
Anaerostipes_hadrus_55206 XBB-513 FALSE
Anaerostipes_hadrus_55206 XBB-541 FALSE
Anaerostipes_hadrus_55206 XBB-555 FALSE
Anaerostipes_hadrus_55206 XBB-582 FALSE
Anaerostipes_hadrus_55206 XBB-725 FALSE
Anaerostipes_hadrus_55206 XBB-779 FALSE
Anaerostipes_hadrus_55206 XCA-001 FALSE
Anaerostipes_hadrus_55206 XCA-029 FALSE
Anaerostipes_hadrus_55206 XCA-036 FALSE
Anaerostipes_hadrus_55206 XCA-064 FALSE
Anaerostipes_hadrus_55206 XCA-258 FALSE
Anaerostipes_hadrus_55206 XCA-317 FALSE
Anaerostipes_hadrus_55206 XCA-604 FALSE
Anaerostipes_hadrus_55206 XCB-029 FALSE
Anaerostipes_hadrus_55206 XCB-258 FALSE
Anaerostipes_hadrus_55206 XDA-036 FALSE
Anaerostipes_hadrus_55206 XDA-064 TRUE
Anaerostipes_hadrus_55206 XDA-268 TRUE
Anaerostipes_hadrus_55206 XDA-330 TRUE
Anaerostipes_hadrus_55206 XDA-417 TRUE
Anaerostipes_hadrus_55206 XDA-513 FALSE
Anaerostipes_hadrus_55206 XDA-556 FALSE
Anaerostipes_hadrus_55206 XDA-583 FALSE
Anaerostipes_hadrus_55206 XDA-589 FALSE
Anaerostipes_hadrus_55206 XDA-706 FALSE
Anaerostipes_hadrus_55206 XDB-036 TRUE
Anaerostipes_hadrus_55206 XDB-064 TRUE
Anaerostipes_hadrus_55206 XDB-267 FALSE
Anaerostipes_hadrus_55206 XDB-330 TRUE
Anaerostipes_hadrus_55206 XDB-417 TRUE
Anaerostipes_hadrus_55206 XDB-458 FALSE
Anaerostipes_hadrus_55206 XDB-512 TRUE
Anaerostipes_hadrus_55206 XDB-816 FALSE
Anaerostipes_hadrus_55206 XEA-029 FALSE
Anaerostipes_hadrus_55206 XEA-064 FALSE
Anaerostipes_hadrus_55206 XEA-302 FALSE
Anaerostipes_hadrus_55206 XEA-390 FALSE
Anaerostipes_hadrus_55206 XEB-029 FALSE
Anaerostipes_hadrus_55206 XEB-036 FALSE
Anaerostipes_hadrus_55206 XEB-293 FALSE
Anaerostipes_hadrus_55206 XFA-001 FALSE
Anaerostipes_hadrus_55206 XFA-029 FALSE
Anaerostipes_hadrus_55206 XFA-031 FALSE
Anaerostipes_hadrus_55206 XFA-033 FALSE
Anaerostipes_hadrus_55206 XFA-035 FALSE
Anaerostipes_hadrus_55206 XFA-036 FALSE
Anaerostipes_hadrus_55206 XFA-064 FALSE
Anaerostipes_hadrus_55206 XFA-242 FALSE
Anaerostipes_hadrus_55206 XFA-312 FALSE
Anaerostipes_hadrus_55206 XFB-001 FALSE
Anaerostipes_hadrus_55206 XFB-064 FALSE
Anaerostipes_hadrus_55206 XFB-242 FALSE
Anaerostipes_hadrus_55206 XFB-313 FALSE
Anaerostipes_hadrus_55206 XGA-036 FALSE
Anaerostipes_hadrus_55206 XGA-064 FALSE
Anaerostipes_hadrus_55206 XGA-252 FALSE
Anaerostipes_hadrus_55206 XGB-029 TRUE
Anaerostipes_hadrus_55206 XGB-036 TRUE
Anaerostipes_hadrus_55206 XGB-064 TRUE
Anaerostipes_hadrus_55206 XGB-252 TRUE
Anaerostipes_hadrus_55206 XGB-428 TRUE
Anaerostipes_hadrus_55206 XGC-064 TRUE
Anaerostipes_hadrus_55206 XGC-252 TRUE
Anaerostipes_hadrus_55206 XGC-364 TRUE
Anaerostipes_hadrus_55206 XHA-003 FALSE
Anaerostipes_hadrus_55206 XHB-064 FALSE
Anaerostipes_hadrus_55206 XHC-001 FALSE
Anaerostipes_hadrus_55206 XHC-029 FALSE
Anaerostipes_hadrus_55206 XHC-064 FALSE
Anaerostipes_hadrus_55206 XIA-002 TRUE
Anaerostipes_hadrus_55206 XIA-008 FALSE
Anaerostipes_hadrus_55206 XIA-022 FALSE
Anaerostipes_hadrus_55206 XIA-029 FALSE
Anaerostipes_hadrus_55206 XIA-030 FALSE
Anaerostipes_hadrus_55206 XIA-031 FALSE
Anaerostipes_hadrus_55206 XIA-034 TRUE
Anaerostipes_hadrus_55206 XIA-035 TRUE
Anaerostipes_hadrus_55206 XIA-036 TRUE
Anaerostipes_hadrus_55206 XIA-045 FALSE
Anaerostipes_hadrus_55206 XIA-050 TRUE
Anaerostipes_hadrus_55206 XIA-057 TRUE
Anaerostipes_hadrus_55206 XIA-064 TRUE
Anaerostipes_hadrus_55206 XIA-199 FALSE
Anaerostipes_hadrus_55206 XIA-259 TRUE
Anaerostipes_hadrus_55206 XIA-277 TRUE
Anaerostipes_hadrus_55206 XIB-199 TRUE
Anaerostipes_hadrus_55206 XIB-277 TRUE
Anaerostipes_hadrus_55206 XIC-029 TRUE
Anaerostipes_hadrus_55206 XKA-001 FALSE
Anaerostipes_hadrus_55206 XKA-024 FALSE
Anaerostipes_hadrus_55206 XKA-025 FALSE
Anaerostipes_hadrus_55206 XKA-026 FALSE
Anaerostipes_hadrus_55206 XKA-029 FALSE
Anaerostipes_hadrus_55206 XKA-040 FALSE
Anaerostipes_hadrus_55206 XKA-043 FALSE
Anaerostipes_hadrus_55206 XKA-050 FALSE
Anaerostipes_hadrus_55206 XKA-064 FALSE
Anaerostipes_hadrus_55206 XKA-142 FALSE
Anaerostipes_hadrus_55206 XKA-205 FALSE
Anaerostipes_hadrus_55206 XKA-289 FALSE
Anaerostipes_hadrus_55206 XKA-332 FALSE
Anaerostipes_hadrus_55206 XKA-359 FALSE
Anaerostipes_hadrus_55206 XKA-386 FALSE
Anaerostipes_hadrus_55206 XKA-422 FALSE
Anaerostipes_hadrus_55206 XKA-580 FALSE
Anaerostipes_hadrus_55206 XKA-694 FALSE
Anaerostipes_hadrus_55206 XKB-001 FALSE
Anaerostipes_hadrus_55206 XKB-029 FALSE
Anaerostipes_hadrus_55206 XKB-036 FALSE
Anaerostipes_hadrus_55206 XKB-064 FALSE
Anaerostipes_hadrus_55206 XKB-142 FALSE
Anaerostipes_hadrus_55206 XKB-204 FALSE
Anaerostipes_hadrus_55206 XKB-287 FALSE
Anaerostipes_hadrus_55206 XKB-332 FALSE
Anaerostipes_hadrus_55206 XKB-362 FALSE
Anaerostipes_hadrus_55206 XKB-381 FALSE
Anaerostipes_hadrus_55206 XKB-399 FALSE
Anaerostipes_hadrus_55206 XKB-467 FALSE
Anaerostipes_hadrus_55206 XKB-580 FALSE
Anaerostipes_hadrus_55206 XKB-693 FALSE
Anaerostipes_hadrus_55206 XLA-001 FALSE
Anaerostipes_hadrus_55206 XLA-029 FALSE
Anaerostipes_hadrus_55206 XLA-064 FALSE
Anaerostipes_hadrus_55206 XLA-148 FALSE
Anaerostipes_hadrus_55206 XLB-001 FALSE
Anaerostipes_hadrus_55206 XLB-036 FALSE
Anaerostipes_hadrus_55206 XLB-064 FALSE
Anaerostipes_hadrus_55206 XLB-172 FALSE
Anaerostipes_hadrus_55206 XLB-294 FALSE
Anaerostipes_hadrus_55206 XMA-001 TRUE
Anaerostipes_hadrus_55206 XMA-028 TRUE
Anaerostipes_hadrus_55206 XMA-029 TRUE
Anaerostipes_hadrus_55206 XMA-036 TRUE
Anaerostipes_hadrus_55206 XMA-064 TRUE
Anaerostipes_hadrus_55206 XMA-116 TRUE
Anaerostipes_hadrus_55206 XMA-180 TRUE
Anaerostipes_hadrus_55206 XMA-264 TRUE
Anaerostipes_hadrus_55206 XMB-001 TRUE
Anaerostipes_hadrus_55206 XMB-029 TRUE
Anaerostipes_hadrus_55206 XMB-036 TRUE
Anaerostipes_hadrus_55206 XMB-064 TRUE
Anaerostipes_hadrus_55206 XMB-116 TRUE
Anaerostipes_hadrus_55206 XMB-180 TRUE
Anaerostipes_hadrus_55206 XNA-001 FALSE
Anaerostipes_hadrus_55206 XNA-008 FALSE
Anaerostipes_hadrus_55206 XNA-015 FALSE
Anaerostipes_hadrus_55206 XNA-022 FALSE
Anaerostipes_hadrus_55206 XNA-023 FALSE
Anaerostipes_hadrus_55206 XNA-024 FALSE
Anaerostipes_hadrus_55206 XNA-025 FALSE
Anaerostipes_hadrus_55206 XNA-027 FALSE
Anaerostipes_hadrus_55206 XNA-029 FALSE
Anaerostipes_hadrus_55206 XNA-030 FALSE
Anaerostipes_hadrus_55206 XNA-036 FALSE
Anaerostipes_hadrus_55206 XNA-037 FALSE
Anaerostipes_hadrus_55206 XNA-038 FALSE
Anaerostipes_hadrus_55206 XNA-039 FALSE
Anaerostipes_hadrus_55206 XNA-040 FALSE
Anaerostipes_hadrus_55206 XNA-043 FALSE
Anaerostipes_hadrus_55206 XNA-050 FALSE
Anaerostipes_hadrus_55206 XNA-057 FALSE
Anaerostipes_hadrus_55206 XNA-064 FALSE
Anaerostipes_hadrus_55206 XNB-001 FALSE
Anaerostipes_hadrus_55206 XNB-036 FALSE
Anaerostipes_hadrus_55206 XNB-064 FALSE
Anaerostipes_hadrus_55206 XOA-001 FALSE
Anaerostipes_hadrus_55206 XOA-015 FALSE
Anaerostipes_hadrus_55206 XOA-023 FALSE
Anaerostipes_hadrus_55206 XOA-024 FALSE
Anaerostipes_hadrus_55206 XOA-025 FALSE
Anaerostipes_hadrus_55206 XOA-029 FALSE
Anaerostipes_hadrus_55206 XOA-036 FALSE
Anaerostipes_hadrus_55206 XOA-038 FALSE
Anaerostipes_hadrus_55206 XOA-039 FALSE
Anaerostipes_hadrus_55206 XOA-043 FALSE
Anaerostipes_hadrus_55206 XOA-050 FALSE
Anaerostipes_hadrus_55206 XOA-064 FALSE
Anaerostipes_hadrus_55206 XOA-129 FALSE
Anaerostipes_hadrus_55206 XOA-498 FALSE
Anaerostipes_hadrus_55206 XOB-028 FALSE
Anaerostipes_hadrus_55206 XOB-036 FALSE
Anaerostipes_hadrus_55206 XOB-064 FALSE
Anaerostipes_hadrus_55206 XOB-129 FALSE
Anaerostipes_hadrus_55206 XPA-002 FALSE
Anaerostipes_hadrus_55206 XPA-019 FALSE
Anaerostipes_hadrus_55206 XPA-023 FALSE
Anaerostipes_hadrus_55206 XPA-029 FALSE
Anaerostipes_hadrus_55206 XPA-030 FALSE
Anaerostipes_hadrus_55206 XPA-031 FALSE
Anaerostipes_hadrus_55206 XPA-032 FALSE
Anaerostipes_hadrus_55206 XPA-035 FALSE
Anaerostipes_hadrus_55206 XPA-036 FALSE
Anaerostipes_hadrus_55206 XPA-037 FALSE
Anaerostipes_hadrus_55206 XPA-049 FALSE
Anaerostipes_hadrus_55206 XPA-056 FALSE
Anaerostipes_hadrus_55206 XPA-072 FALSE
Anaerostipes_hadrus_55206 XPA-151 TRUE
Anaerostipes_hadrus_55206 XPB-008 TRUE
Anaerostipes_hadrus_55206 XPB-028 TRUE
Anaerostipes_hadrus_55206 XPB-036 FALSE
Anaerostipes_hadrus_55206 XPB-063 FALSE
Anaerostipes_hadrus_55206 XPB-139 FALSE
Anaerostipes_hadrus_55206 XQA-001 FALSE
Anaerostipes_hadrus_55206 XQA-015 FALSE
Anaerostipes_hadrus_55206 XQA-022 FALSE
Anaerostipes_hadrus_55206 XQA-024 FALSE
Anaerostipes_hadrus_55206 XQA-025 FALSE
Anaerostipes_hadrus_55206 XQA-029 FALSE
Anaerostipes_hadrus_55206 XQA-030 FALSE
Anaerostipes_hadrus_55206 XQA-035 FALSE
Anaerostipes_hadrus_55206 XQA-036 FALSE
Anaerostipes_hadrus_55206 XQA-037 FALSE
Anaerostipes_hadrus_55206 XQA-038 FALSE
Anaerostipes_hadrus_55206 XQA-039 FALSE
Anaerostipes_hadrus_55206 XQA-040 FALSE
Anaerostipes_hadrus_55206 XQA-064 FALSE
Anaerostipes_hadrus_55206 XQA-133 FALSE
Anaerostipes_hadrus_55206 XQA-244 FALSE
Anaerostipes_hadrus_55206 XQA-532 FALSE
Anaerostipes_hadrus_55206 XQB-001 FALSE
Anaerostipes_hadrus_55206 XQB-029 FALSE
Anaerostipes_hadrus_55206 XQB-036 FALSE
Anaerostipes_hadrus_55206 XQB-064 FALSE
Anaerostipes_hadrus_55206 XQB-133 FALSE
Anaerostipes_hadrus_55206 XRA-001 FALSE
Anaerostipes_hadrus_55206 XRA-008 FALSE
Anaerostipes_hadrus_55206 XRA-024 FALSE
Anaerostipes_hadrus_55206 XRA-029 FALSE
Anaerostipes_hadrus_55206 XRA-035 FALSE
Anaerostipes_hadrus_55206 XRA-036 FALSE
Anaerostipes_hadrus_55206 XRA-037 FALSE
Anaerostipes_hadrus_55206 XRA-038 FALSE
Anaerostipes_hadrus_55206 XRA-052 FALSE
Anaerostipes_hadrus_55206 XRA-059 FALSE
Anaerostipes_hadrus_55206 XRA-064 FALSE
Anaerostipes_hadrus_55206 XRA-153 FALSE
Anaerostipes_hadrus_55206 XRA-310 FALSE
Anaerostipes_hadrus_55206 XRB-059 FALSE
Anaerostipes_hadrus_55206 XRB-153 FALSE
Anaerostipes_hadrus_55206 XSA-001 FALSE
Anaerostipes_hadrus_55206 XSA-008 FALSE
Anaerostipes_hadrus_55206 XSA-015 FALSE
Anaerostipes_hadrus_55206 XSA-022 FALSE
Anaerostipes_hadrus_55206 XSA-023 FALSE
Anaerostipes_hadrus_55206 XSA-024 FALSE
Anaerostipes_hadrus_55206 XSA-025 FALSE
Anaerostipes_hadrus_55206 XSA-026 FALSE
Anaerostipes_hadrus_55206 XSA-027 FALSE
