species sample1 sample2 subject1 subject2 hh1 hh2 timepoint1 timepoint2 sharedFixedDiffs sharedStrainFishing concordant consensusConservative consensusPermissive consensusFixedDiffs consensusStrainFishing consensusNA keyTimepoint1 keyTimepoint2
Parabacteroides_distasonis_56985 XAA-002 XHA-003 XAA XHA XA XH 2 3 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_merdae_56972 XAA-002 XHA-003 XAA XHA XA XH 2 3 FALSE TRUE FALSE FALSE TRUE FALSE TRUE NA initial initial
Roseburia_inulinivorans_61943 XAA-002 XHA-003 XAA XHA XA XH 2 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XAA-002 XHB-001 XAA XHB XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XHB-001 XAA XHB XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XHB-001 XAA XHB XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XHB-001 XAA XHB XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XHB-001 XAA XHB XA XH 2 1 TRUE FALSE FALSE FALSE TRUE TRUE FALSE NA initial initial
Roseburia_inulinivorans_61943 XAA-002 XHB-001 XAA XHB XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XAA-002 XHC-001 XAA XHC XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XAA-002 XHC-001 XAA XHC XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XAA-002 XHC-001 XAA XHC XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XHC-001 XAA XHC XA XH 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XHC-001 XAA XHC XA XH 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_merdae_56972 XAA-002 XIA-002 XAA XIA XA XI 2 2 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XIA-002 XAA XIA XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XIB-002 XAA XIB XA XI 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_faecis_58503 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XAA-002 XIC-008 XAA XIC XA XI 2 8 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_ventriosum_61474 XAA-002 XIC-008 XAA XIC XA XI 2 8 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XAA-002 XIC-008 XAA XIC XA XI 2 8 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_merdae_56972 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XIC-008 XAA XIC XA XI 2 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XJA-001 XAA XJA XA XJ 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XAA-002 XJB-001 XAA XJB XA XJ 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XJB-001 XAA XJB XA XJ 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XJB-001 XAA XJB XA XJ 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XJB-001 XAA XJB XA XJ 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XJB-001 XAA XJB XA XJ 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XJB-001 XAA XJB XA XJ 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XAA-002 XJB-001 XAA XJB XA XJ 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XJB-001 XAA XJB XA XJ 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XAA-002 XKA-001 XAA XKA XA XK 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_fragilis_54507 XAA-002 XKA-001 XAA XKA XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XKA-001 XAA XKA XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XKA-001 XAA XKA XA XK 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XKA-001 XAA XKA XA XK 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XKA-001 XAA XKA XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XKA-001 XAA XKA XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XAA-002 XKB-001 XAA XKB XA XK 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_ventriosum_61474 XAA-002 XKB-001 XAA XKB XA XK 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XAA-002 XKB-001 XAA XKB XA XK 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XKB-001 XAA XKB XA XK 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XAA-002 XKB-001 XAA XKB XA XK 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XAA-002 XLA-001 XAA XLA XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_ventriosum_61474 XAA-002 XLA-001 XAA XLA XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XLA-001 XAA XLA XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XAA-002 XLA-001 XAA XLA XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XAA-002 XLA-001 XAA XLA XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_onderdonkii_55464 XAA-002 XLB-001 XAA XLB XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_fragilis_54507 XAA-002 XLB-001 XAA XLB XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XAA-002 XLB-001 XAA XLB XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XLB-001 XAA XLB XA XL 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XAA-002 XLB-001 XAA XLB XA XL 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XAA-002 XMA-001 XAA XMA XA XM 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XMA-001 XAA XMA XA XM 2 1 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE initial initial
Parabacteroides_merdae_56972 XAA-002 XMA-001 XAA XMA XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_nordii_55557 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XMB-001 XAA XMB XA XM 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_ventriosum_61474 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XAA-002 XMB-001 XAA XMB XA XM 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XMB-001 XAA XMB XA XM 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_onderdonkii_55464 XAA-002 XNA-001 XAA XNA XA XN 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_merdae_56972 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XNA-001 XAA XNA XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XAA-002 XNA-001 XAA XNA XA XN 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XAA-002 XNB-001 XAA XNB XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XNB-001 XAA XNB XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XNB-001 XAA XNB XA XN 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XNB-001 XAA XNB XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XNB-001 XAA XNB XA XN 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XNB-001 XAA XNB XA XN 2 1 FALSE TRUE FALSE FALSE TRUE FALSE TRUE NA initial initial
Guyana_massiliensis_60772 XAA-002 XNB-001 XAA XNB XA XN 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XNB-001 XAA XNB XA XN 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XAA-002 XNB-001 XAA XNB XA XN 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XAA-002 XOA-001 XAA XOA XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XOA-001 XAA XOA XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XOA-001 XAA XOA XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XOA-001 XAA XOA XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_cf_62236 XAA-002 XOA-001 XAA XOA XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_57453 XAA-002 XOA-001 XAA XOA XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XAA-002 XOA-001 XAA XOA XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_onderdonkii_55464 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_fragilis_54507 XAA-002 XOB-001 XAA XOB XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_adolescentis_56815 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_ventriosum_61474 XAA-002 XOB-001 XAA XOB XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XAA-002 XOB-001 XAA XOB XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XAA-002 XOB-001 XAA XOB XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XAA-002 XOB-001 XAA XOB XA XO 2 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XAA-002 XOB-001 XAA XOB XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Ruminococcus_sp_55468 XAA-002 XOB-001 XAA XOB XA XO 2 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_onderdonkii_55464 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XAA-002 XPA-002 XAA XPA XA XP 2 2 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_caccae_53434 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XAA-002 XPA-002 XAA XPA XA XP 2 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
